source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1606,786,0791,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602400290522397e-10,6.166086308212471e-09,2.1842746983779003e-16,2.717864308892851e-32,2.220058705051153e-25,2.4220783798739598e-12,1.8506910955985723e-14,4.58375108719776e-16,9.544966900199015e-11,4.304113065956017e-09,3.785137368663438e-36,1.0,0.0,5.489531830574708e-22,1.5871056251918122e-19,1.7191026976514506e-13,1.0224976334458148e-28,1.1382062097396774e-19,1.5915674811059488e-12,3.240755969555305e-25,5.390222231234365e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,786,0791,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602400290522397e-10,6.166086308212471e-09,2.1842746983779003e-16,2.717864308892851e-32,2.220058705051153e-25,2.4220783798739598e-12,1.8506910955985723e-14,4.58375108719776e-16,9.544966900199015e-11,4.304113065956017e-09,3.785137368663438e-36,1.0,0.0,5.489531830574708e-22,1.5871056251918122e-19,1.7191026976514506e-13,1.0224976334458148e-28,1.1382062097396774e-19,1.5915674811059488e-12,3.240755969555305e-25,5.390222231234365e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,787,0792,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614373883457082e-32,4.789830099390102e-13,2.1256218685967202e-34,0.0,2.992899763923481e-34,2.6837754007390203e-15,2.966987366903595e-08,9.693310838323826e-20,1.083173076045393e-23,3.761935641471981e-12,0.0,3.6269123121490665e-11,6.342660993930361e-21,5.417336112556255e-18,1.452768493231099e-36,1.465508745468469e-07,2.2981294814927e-43,1.1569542583231918e-21,9.670835163721637e-24,2.40053769463299e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,787,0792,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614373883457082e-32,4.789830099390102e-13,2.1256218685967202e-34,0.0,2.992899763923481e-34,2.6837754007390203e-15,2.966987366903595e-08,9.693310838323826e-20,1.083173076045393e-23,3.761935641471981e-12,0.0,3.6269123121490665e-11,6.342660993930361e-21,5.417336112556255e-18,1.452768493231099e-36,1.465508745468469e-07,2.2981294814927e-43,1.1569542583231918e-21,9.670835163721637e-24,2.40053769463299e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,787,0792,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614373883457082e-32,4.789830099390102e-13,2.1256218685967202e-34,0.0,2.992899763923481e-34,2.6837754007390203e-15,2.966987366903595e-08,9.693310838323826e-20,1.083173076045393e-23,3.761935641471981e-12,0.0,3.6269123121490665e-11,6.342660993930361e-21,5.417336112556255e-18,1.452768493231099e-36,1.465508745468469e-07,2.2981294814927e-43,1.1569542583231918e-21,9.670835163721637e-24,2.40053769463299e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,787,0792,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614373883457082e-32,4.789830099390102e-13,2.1256218685967202e-34,0.0,2.992899763923481e-34,2.6837754007390203e-15,2.966987366903595e-08,9.693310838323826e-20,1.083173076045393e-23,3.761935641471981e-12,0.0,3.6269123121490665e-11,6.342660993930361e-21,5.417336112556255e-18,1.452768493231099e-36,1.465508745468469e-07,2.2981294814927e-43,1.1569542583231918e-21,9.670835163721637e-24,2.40053769463299e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,788,0793,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0768419934243275e-23,1.0075240914188353e-15,2.7717927203649144e-35,0.0,5.070147088513857e-25,1.8321270239463893e-20,2.060638899338431e-20,2.943831746167383e-22,7.052592767927904e-31,5.68488862467243e-16,0.0,5.6068021183968905e-14,1.401298464324817e-45,3.7432362362048164e-29,4.322389706257494e-33,8.559645953544642e-18,0.0,7.843284891128464e-23,1.0499039402185279e-22,2.3821904990667887e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,788,0793,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0768419934243275e-23,1.0075240914188353e-15,2.7717927203649144e-35,0.0,5.070147088513857e-25,1.8321270239463893e-20,2.060638899338431e-20,2.943831746167383e-22,7.052592767927904e-31,5.68488862467243e-16,0.0,5.6068021183968905e-14,1.401298464324817e-45,3.7432362362048164e-29,4.322389706257494e-33,8.559645953544642e-18,0.0,7.843284891128464e-23,1.0499039402185279e-22,2.3821904990667887e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,788,0793,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0768419934243275e-23,1.0075240914188353e-15,2.7717927203649144e-35,0.0,5.070147088513857e-25,1.8321270239463893e-20,2.060638899338431e-20,2.943831746167383e-22,7.052592767927904e-31,5.68488862467243e-16,0.0,5.6068021183968905e-14,1.401298464324817e-45,3.7432362362048164e-29,4.322389706257494e-33,8.559645953544642e-18,0.0,7.843284891128464e-23,1.0499039402185279e-22,2.3821904990667887e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,789,0794,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769829950886793e-23,1.6624439046563315e-16,1.2343269139640092e-37,1.401298464324817e-45,4.20206719346874e-24,3.2914235186642127e-19,3.6975919645695587e-38,4.025215401689809e-22,8.641941063855493e-31,3.735599262359696e-17,0.0,4.009173635438623e-13,0.0,1.7707531465360897e-27,6.063972427652788e-36,1.0727711018755185e-20,0.0,2.8010118443235476e-28,1.6467659145384064e-23,8.810217986241042e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,789,0794,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769829950886793e-23,1.6624439046563315e-16,1.2343269139640092e-37,1.401298464324817e-45,4.20206719346874e-24,3.2914235186642127e-19,3.6975919645695587e-38,4.025215401689809e-22,8.641941063855493e-31,3.735599262359696e-17,0.0,4.009173635438623e-13,0.0,1.7707531465360897e-27,6.063972427652788e-36,1.0727711018755185e-20,0.0,2.8010118443235476e-28,1.6467659145384064e-23,8.810217986241042e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,789,0794,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769829950886793e-23,1.6624439046563315e-16,1.2343269139640092e-37,1.401298464324817e-45,4.20206719346874e-24,3.2914235186642127e-19,3.6975919645695587e-38,4.025215401689809e-22,8.641941063855493e-31,3.735599262359696e-17,0.0,4.009173635438623e-13,0.0,1.7707531465360897e-27,6.063972427652788e-36,1.0727711018755185e-20,0.0,2.8010118443235476e-28,1.6467659145384064e-23,8.810217986241042e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,790,0795,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7724347692357505e-22,1.0117098270256975e-09,3.519234976289989e-40,4.513523159155779e-34,1.7686941348325453e-27,3.1146255279751456e-14,2.0009519874951332e-29,3.6214855543374985e-15,3.9118737670004616e-17,5.0592890987744e-10,6.389650554256241e-29,0.012709589675068855,0.0,1.5502618778756423e-21,1.6089632266436724e-22,1.5837107151953425e-14,0.0,1.7725884400602526e-23,2.051016975752248e-27,1.0896295360950364e-16,0.9872907400131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,790,0795,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7724347692357505e-22,1.0117098270256975e-09,3.519234976289989e-40,4.513523159155779e-34,1.7686941348325453e-27,3.1146255279751456e-14,2.0009519874951332e-29,3.6214855543374985e-15,3.9118737670004616e-17,5.0592890987744e-10,6.389650554256241e-29,0.012709589675068855,0.0,1.5502618778756423e-21,1.6089632266436724e-22,1.5837107151953425e-14,0.0,1.7725884400602526e-23,2.051016975752248e-27,1.0896295360950364e-16,0.9872907400131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,790,0795,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7724347692357505e-22,1.0117098270256975e-09,3.519234976289989e-40,4.513523159155779e-34,1.7686941348325453e-27,3.1146255279751456e-14,2.0009519874951332e-29,3.6214855543374985e-15,3.9118737670004616e-17,5.0592890987744e-10,6.389650554256241e-29,0.012709589675068855,0.0,1.5502618778756423e-21,1.6089632266436724e-22,1.5837107151953425e-14,0.0,1.7725884400602526e-23,2.051016975752248e-27,1.0896295360950364e-16,0.9872907400131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,791,0796,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581008528595472e-19,1.056840005730919e-06,2.5265304271724176e-27,1.1270490877039956e-29,2.4763831606554807e-23,3.2032868382565055e-14,3.28439926772835e-27,5.626823738588372e-18,7.527900964263493e-14,3.0865258265899698e-12,1.729216513110462e-30,1.0,0.0,2.0506829780426672e-17,1.8711492895384175e-22,1.518940008493619e-11,4.90454462513686e-44,4.207293988611508e-25,6.7587889836974365e-21,3.231551658842322e-22,5.568747702109657e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,791,0796,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581008528595472e-19,1.056840005730919e-06,2.5265304271724176e-27,1.1270490877039956e-29,2.4763831606554807e-23,3.2032868382565055e-14,3.28439926772835e-27,5.626823738588372e-18,7.527900964263493e-14,3.0865258265899698e-12,1.729216513110462e-30,1.0,0.0,2.0506829780426672e-17,1.8711492895384175e-22,1.518940008493619e-11,4.90454462513686e-44,4.207293988611508e-25,6.7587889836974365e-21,3.231551658842322e-22,5.568747702109657e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,791,0796,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581008528595472e-19,1.056840005730919e-06,2.5265304271724176e-27,1.1270490877039956e-29,2.4763831606554807e-23,3.2032868382565055e-14,3.28439926772835e-27,5.626823738588372e-18,7.527900964263493e-14,3.0865258265899698e-12,1.729216513110462e-30,1.0,0.0,2.0506829780426672e-17,1.8711492895384175e-22,1.518940008493619e-11,4.90454462513686e-44,4.207293988611508e-25,6.7587889836974365e-21,3.231551658842322e-22,5.568747702109657e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,791,0796,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581008528595472e-19,1.056840005730919e-06,2.5265304271724176e-27,1.1270490877039956e-29,2.4763831606554807e-23,3.2032868382565055e-14,3.28439926772835e-27,5.626823738588372e-18,7.527900964263493e-14,3.0865258265899698e-12,1.729216513110462e-30,1.0,0.0,2.0506829780426672e-17,1.8711492895384175e-22,1.518940008493619e-11,4.90454462513686e-44,4.207293988611508e-25,6.7587889836974365e-21,3.231551658842322e-22,5.568747702109657e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,793,0798,1,girder,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4591041009047743e-12,5.378886138579508e-12,1.7765199197123765e-17,5.433385128962146e-22,9.824995577207735e-33,3.213985632370997e-21,8.695584728169901e-22,1.29546762206445e-10,1.0,4.845987167101384e-09,5.151064346929963e-20,4.629428893183907e-13,1.4951854614345798e-41,1.0132928188325212e-25,2.5243007808491396e-23,3.6675594987790445e-22,1.018891400162589e-37,7.622027630229047e-18,6.717916560495737e-14,7.358239018095958e-12,5.372253210977625e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,796,0801,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7403700008911116e-12,0.9997215270996094,1.0394378047120947e-17,6.2426886576760765e-12,1.4052457318809613e-33,2.4630383243441546e-19,8.542887902991583e-16,9.29885425359143e-18,3.8068435515015153e-06,3.948968263500774e-09,1.4029166822995336e-17,2.0495359365213517e-07,0.0,3.677929346746326e-21,2.812093227075503e-20,3.177581209428174e-15,1.2141524760250634e-37,0.00027328429860062897,1.3284996983370633e-22,6.170126909399443e-11,8.407790785948902e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,797,0802,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3949713755630305e-14,3.225699884978894e-08,6.680582494620349e-28,0.9981705546379089,8.794187627098756e-38,1.2928737624016133e-28,2.104508291099273e-33,1.5748436354903056e-13,0.0018287143902853131,6.352618084348727e-12,1.6892233389853573e-08,1.1036224542092284e-16,0.0,7.4539860027167484e-34,4.9178255203238634e-27,2.9448205359804234e-22,0.0,1.1814106148258577e-24,3.946246512327096e-22,2.711624022923905e-14,2.802596928649634e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,798,0803,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692393369353557e-18,1.8644081833940618e-08,6.05688265845308e-26,0.9999809265136719,2.597334729595335e-40,6.886337053557772e-29,3.121005827042315e-33,2.3026549417215492e-11,1.8019894923781976e-05,3.7157152354971856e-10,8.255093830733529e-11,6.009130074098131e-18,2.802596928649634e-45,4.2652345707270104e-29,2.506202738968676e-32,7.892854007404421e-19,0.0,1.1226391053543999e-27,6.522288332850883e-22,3.309396688438125e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,799,0804,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.858081980793109e-15,4.302360991914611e-07,1.3094282136092153e-26,2.1374113416683382e-12,1.4948544698047357e-34,1.8005227158551953e-16,2.8805626820144392e-33,0.9999770522117615,1.7661584934103303e-05,5.0606699915078934e-06,3.114875233287996e-14,8.788915769362087e-17,0.0,2.468028254297191e-30,1.0057987680233395e-17,3.744396217021803e-20,2.1900487322377912e-38,4.291268261317911e-20,8.875505035884138e-17,1.0849750264885216e-10,2.321545093632621e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,799,0804,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.858081980793109e-15,4.302360991914611e-07,1.3094282136092153e-26,2.1374113416683382e-12,1.4948544698047357e-34,1.8005227158551953e-16,2.8805626820144392e-33,0.9999770522117615,1.7661584934103303e-05,5.0606699915078934e-06,3.114875233287996e-14,8.788915769362087e-17,0.0,2.468028254297191e-30,1.0057987680233395e-17,3.744396217021803e-20,2.1900487322377912e-38,4.291268261317911e-20,8.875505035884138e-17,1.0849750264885216e-10,2.321545093632621e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,801,0806,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.456906882097144e-19,0.25623995065689087,2.6083744749576044e-18,2.5273652613143566e-15,7.359962594046214e-24,2.380420041750241e-19,1.388438338017518e-35,5.935089225639345e-11,5.408293812791953e-10,3.206010745770982e-08,2.4886467922880466e-23,0.7437607645988464,0.0,3.8262634192156216e-22,1.3608990670488375e-11,2.4272926808159394e-14,0.0,2.5654712737204432e-23,2.2703629883220888e-13,1.6715081196331388e-13,2.875327360783663e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,802,0807,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249252867292384e-12,1.0,3.796784654217386e-18,2.5556425993225004e-25,3.7781848831993963e-28,3.3274560884422044e-10,3.7859923143044505e-27,3.394804923284589e-11,4.2460460603251093e-14,4.314387069825898e-09,1.6439466289770253e-32,2.4056432193497734e-11,1.1327450953294814e-25,6.615679197162296e-30,1.3905901514724746e-28,8.087053162547653e-13,5.060922115191835e-28,2.658408820753347e-19,8.750881796970589e-09,2.4523878569696516e-19,8.123291593499583e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,803,0808,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2134223747323203e-12,1.0,1.6650291488995401e-21,4.8265627759718936e-23,1.2010008433916225e-22,7.943070944634988e-15,3.0138630526314655e-36,4.059962273057077e-13,7.411417670983439e-14,6.7835390082926494e-12,5.901730572088679e-30,9.481540885758477e-09,9.784440746597877e-35,1.0372069522850215e-26,4.1152109330724e-26,3.3460319221980577e-15,4.615161898074142e-29,3.82433135489162e-25,4.573377410110879e-08,7.433788154483097e-21,1.5099092922786556e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,804,0809,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246708422541532e-14,1.0,2.846049612843198e-24,6.63466770550637e-20,6.337996793874813e-20,3.221320543644879e-09,1.6147377389569881e-21,1.439774030597549e-16,5.253334761287903e-15,1.9597461674292216e-12,3.135351925273747e-24,2.2905170737885783e-07,3.226931733007271e-30,2.912675872594599e-31,2.884089282758014e-20,2.9170273885676768e-21,2.6746812032061653e-36,4.671603425427955e-18,2.643969931881429e-09,8.865039381337994e-19,1.5054888228135143e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,804,0809,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246708422541532e-14,1.0,2.846049612843198e-24,6.63466770550637e-20,6.337996793874813e-20,3.221320543644879e-09,1.6147377389569881e-21,1.439774030597549e-16,5.253334761287903e-15,1.9597461674292216e-12,3.135351925273747e-24,2.2905170737885783e-07,3.226931733007271e-30,2.912675872594599e-31,2.884089282758014e-20,2.9170273885676768e-21,2.6746812032061653e-36,4.671603425427955e-18,2.643969931881429e-09,8.865039381337994e-19,1.5054888228135143e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,804,0809,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246708422541532e-14,1.0,2.846049612843198e-24,6.63466770550637e-20,6.337996793874813e-20,3.221320543644879e-09,1.6147377389569881e-21,1.439774030597549e-16,5.253334761287903e-15,1.9597461674292216e-12,3.135351925273747e-24,2.2905170737885783e-07,3.226931733007271e-30,2.912675872594599e-31,2.884089282758014e-20,2.9170273885676768e-21,2.6746812032061653e-36,4.671603425427955e-18,2.643969931881429e-09,8.865039381337994e-19,1.5054888228135143e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,808,0813,1,girder,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.243630192152087e-22,3.933737335870546e-09,2.1433338240935067e-17,2.865979339749203e-37,2.2214379743356796e-34,1.1674356143256959e-12,0.9999274611473083,1.8002626502706086e-15,1.6434009165536052e-17,1.2129237891844724e-10,1.0773278303535346e-34,3.686345007736236e-05,8.706330882811615e-31,1.0334794573237528e-17,9.989298841273888e-21,3.470141382422298e-05,4.2451916587181036e-40,5.11474413170121e-12,1.9202948659629532e-27,5.248870728249283e-14,5.699632821306168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,809,0814,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069471428677469e-16,0.9999961853027344,2.4264760332588545e-23,7.673041347265597e-13,6.414150401487683e-20,3.195843383766578e-13,5.9965267011520495e-21,1.442770125592574e-09,8.412245620093017e-07,3.6811516057611016e-09,8.14718572553913e-13,3.467849865046446e-06,0.0,1.0446180515053497e-23,1.699820948060371e-12,1.5422138974534635e-17,0.0,2.1659066142161454e-14,7.438020685479607e-12,3.842887119631655e-11,2.2400471174968392e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,810,0815,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2507773226995955e-17,2.6314356205148215e-07,2.9438979473745494e-23,1.0479736523016925e-10,1.6882281118785503e-34,2.979927421145143e-17,5.562647742785307e-26,0.9999122619628906,8.672701369505376e-05,1.3911514429310046e-07,3.101173831621118e-11,1.847127262706515e-16,7.973388262008209e-43,2.1288164325256016e-29,3.349940369401036e-22,2.388293429952166e-22,0.0,2.835265567487531e-18,1.9645026034410134e-16,1.6384000822711187e-09,4.523673621751751e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,811,0816,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.447618030404555e-20,2.062600978902651e-09,1.1376192532772112e-28,0.9998092651367188,2.8723359627596904e-31,1.7034019939021317e-22,0.0,8.551810648516067e-11,3.586256075091554e-12,1.0083373372382631e-11,1.9551571830548383e-16,1.1423092116935782e-17,2.067655762599277e-34,1.9326242060400275e-29,5.824350349118844e-21,1.28096379846911e-21,0.0,8.119191767118264e-30,1.7168700232257688e-18,0.00018886498583015054,5.744952864106151e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,812,0817,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1356239325825175e-22,4.159084535104718e-11,7.479189565871088e-35,1.0,3.8140628083192617e-31,2.529292377113016e-24,2.4242463432819335e-43,3.163611942062056e-15,1.909286259909465e-13,1.6979137957813875e-14,1.9215347726963954e-18,6.1353917499788374e-18,2.7499615862182368e-34,1.3972474894371137e-28,8.23436133941062e-20,3.860335394562948e-22,0.0,2.2106592347724504e-27,3.2068039878402716e-24,4.9758245523889855e-08,6.451437999905025e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,813,0818,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183699028165479e-21,7.991581707370368e-14,4.3907017065264526e-36,1.0,1.7874963210927367e-41,5.423760094477099e-28,9.248569864543793e-44,1.7776961566493776e-21,1.3404309625189104e-16,1.638318553433957e-17,9.025523173521245e-18,1.657482539448736e-20,0.0,7.62781590326444e-33,2.4921441282252534e-22,6.102085620917408e-25,0.0,1.788864481894915e-30,6.3698329007584715e-24,4.139840111608646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,814,0823,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.342824907818126e-13,1.3351595384847315e-08,4.059282857765689e-12,3.12688882056359e-28,0.0,7.632195684093163e-22,6.565959628135272e-19,2.4584959654078963e-18,1.2116007561584612e-26,4.332829752672291e-15,2.2647785780417694e-41,7.554483822494814e-21,5.927492504093976e-43,6.55527234427128e-27,5.48420686563659e-25,1.4021044913164547e-23,2.581061797433843e-29,1.0,1.184389097137845e-16,3.341785088650795e-07,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,814,0823,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.342824907818126e-13,1.3351595384847315e-08,4.059282857765689e-12,3.12688882056359e-28,0.0,7.632195684093163e-22,6.565959628135272e-19,2.4584959654078963e-18,1.2116007561584612e-26,4.332829752672291e-15,2.2647785780417694e-41,7.554483822494814e-21,5.927492504093976e-43,6.55527234427128e-27,5.48420686563659e-25,1.4021044913164547e-23,2.581061797433843e-29,1.0,1.184389097137845e-16,3.341785088650795e-07,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
