source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79
1647,817,0826,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43335750083489e-14,0.0,6.345219576309204e-41,2.0415954891150983e-19,0.0,0.0,1.2693310665572212e-17,7.346455439522736e-28,0.0,3.0039769364489585e-16,0.0,5.506978353826729e-16,1.3299417643445822e-19,1.3246312131132034e-18,1.857023098390576e-26,1.0,7.636095721645226e-41,1.359652181515701e-21,3.1504591016585944e-31,0.0,1.2844405957802985e-17,6.121991368707169e-12,1.3178653262002626e-06,0.0,3.77086746074934e-22,4.694349855488137e-43,9.458028122556641e-16,9.133239275803227e-25,1.9151560124911918e-38,0.0,1.2501391378094812e-38,0.0,3.7099685128661683e-38,2.68835322934187e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,818,0827,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414417531858575e-28,1.401298464324817e-45,2.1159606811304738e-42,2.635298376715593e-18,0.0,1.401298464324817e-45,0.0,1.755802851044634e-32,0.0,6.952530293768037e-23,0.0,5.252566714908369e-10,2.688839842292764e-21,2.43663706923916e-27,5.124721433494579e-28,1.0,1.1732298183195527e-28,4.848318928649165e-23,3.285932533376879e-32,0.0,3.880571019233801e-18,1.5744337119713176e-22,7.187891232739163e-13,2.9833644305475355e-42,3.5865360220217204e-16,3.286885677920291e-41,2.292090806434513e-14,1.755378640383041e-27,1.540257105500816e-38,0.0,4.230520063796623e-42,0.0,2.0219064145424153e-22,6.874495593665328e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,818,0827,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414417531858575e-28,1.401298464324817e-45,2.1159606811304738e-42,2.635298376715593e-18,0.0,1.401298464324817e-45,0.0,1.755802851044634e-32,0.0,6.952530293768037e-23,0.0,5.252566714908369e-10,2.688839842292764e-21,2.43663706923916e-27,5.124721433494579e-28,1.0,1.1732298183195527e-28,4.848318928649165e-23,3.285932533376879e-32,0.0,3.880571019233801e-18,1.5744337119713176e-22,7.187891232739163e-13,2.9833644305475355e-42,3.5865360220217204e-16,3.286885677920291e-41,2.292090806434513e-14,1.755378640383041e-27,1.540257105500816e-38,0.0,4.230520063796623e-42,0.0,2.0219064145424153e-22,6.874495593665328e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,818,0827,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414417531858575e-28,1.401298464324817e-45,2.1159606811304738e-42,2.635298376715593e-18,0.0,1.401298464324817e-45,0.0,1.755802851044634e-32,0.0,6.952530293768037e-23,0.0,5.252566714908369e-10,2.688839842292764e-21,2.43663706923916e-27,5.124721433494579e-28,1.0,1.1732298183195527e-28,4.848318928649165e-23,3.285932533376879e-32,0.0,3.880571019233801e-18,1.5744337119713176e-22,7.187891232739163e-13,2.9833644305475355e-42,3.5865360220217204e-16,3.286885677920291e-41,2.292090806434513e-14,1.755378640383041e-27,1.540257105500816e-38,0.0,4.230520063796623e-42,0.0,2.0219064145424153e-22,6.874495593665328e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,819,0828,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755750072580554e-10,2.0871157788691398e-14,1.7123867234049265e-42,5.108141785152921e-24,0.0,1.6754844218315502e-29,4.5093784581972613e-42,6.051296783687016e-25,0.0,7.331896591591947e-13,0.0,5.09932909429061e-14,5.291206027876116e-15,2.4744523828216207e-19,1.3041308361687353e-16,1.0,2.2201095128959736e-10,1.986431996670035e-08,5.2810263765068344e-21,7.729562329215691e-42,7.725514873176576e-16,4.718317470064903e-08,7.35724889756699e-14,2.8223116063581875e-29,6.716199455305064e-14,9.17372914102625e-28,8.101396886672774e-09,9.362028659839951e-26,2.657096858086351e-37,0.0,4.041739278014209e-30,1.935508415335107e-37,1.622704118334856e-20,3.883423954633034e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,819,0828,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755750072580554e-10,2.0871157788691398e-14,1.7123867234049265e-42,5.108141785152921e-24,0.0,1.6754844218315502e-29,4.5093784581972613e-42,6.051296783687016e-25,0.0,7.331896591591947e-13,0.0,5.09932909429061e-14,5.291206027876116e-15,2.4744523828216207e-19,1.3041308361687353e-16,1.0,2.2201095128959736e-10,1.986431996670035e-08,5.2810263765068344e-21,7.729562329215691e-42,7.725514873176576e-16,4.718317470064903e-08,7.35724889756699e-14,2.8223116063581875e-29,6.716199455305064e-14,9.17372914102625e-28,8.101396886672774e-09,9.362028659839951e-26,2.657096858086351e-37,0.0,4.041739278014209e-30,1.935508415335107e-37,1.622704118334856e-20,3.883423954633034e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,819,0828,1,girder,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755750072580554e-10,2.0871157788691398e-14,1.7123867234049265e-42,5.108141785152921e-24,0.0,1.6754844218315502e-29,4.5093784581972613e-42,6.051296783687016e-25,0.0,7.331896591591947e-13,0.0,5.09932909429061e-14,5.291206027876116e-15,2.4744523828216207e-19,1.3041308361687353e-16,1.0,2.2201095128959736e-10,1.986431996670035e-08,5.2810263765068344e-21,7.729562329215691e-42,7.725514873176576e-16,4.718317470064903e-08,7.35724889756699e-14,2.8223116063581875e-29,6.716199455305064e-14,9.17372914102625e-28,8.101396886672774e-09,9.362028659839951e-26,2.657096858086351e-37,0.0,4.041739278014209e-30,1.935508415335107e-37,1.622704118334856e-20,3.883423954633034e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,820,0829,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095187350033433e-15,1.0,4.7327418460865685e-37,4.1008358772704005e-36,0.0,1.4154570125342645e-33,5.226843271931568e-43,3.3075875258885305e-25,0.0,9.156250900926702e-20,0.0,4.1608742237414365e-20,2.4318043153570793e-23,9.071499526328167e-18,8.444028437786267e-18,9.231625149306182e-19,1.0706274653504025e-30,9.357236763207766e-09,3.65389840005288e-24,2.1944333951326635e-42,2.2026505223032107e-15,8.047093807278527e-13,5.045622651970851e-18,0.0,1.8672925801272282e-21,4.650914087249154e-37,1.185552897091219e-20,5.099987069484037e-15,0.0,0.0,2.8211117967807055e-25,4.484155085839415e-44,4.2343491995715845e-30,5.9555184733804726e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,820,0829,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095187350033433e-15,1.0,4.7327418460865685e-37,4.1008358772704005e-36,0.0,1.4154570125342645e-33,5.226843271931568e-43,3.3075875258885305e-25,0.0,9.156250900926702e-20,0.0,4.1608742237414365e-20,2.4318043153570793e-23,9.071499526328167e-18,8.444028437786267e-18,9.231625149306182e-19,1.0706274653504025e-30,9.357236763207766e-09,3.65389840005288e-24,2.1944333951326635e-42,2.2026505223032107e-15,8.047093807278527e-13,5.045622651970851e-18,0.0,1.8672925801272282e-21,4.650914087249154e-37,1.185552897091219e-20,5.099987069484037e-15,0.0,0.0,2.8211117967807055e-25,4.484155085839415e-44,4.2343491995715845e-30,5.9555184733804726e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,820,0829,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095187350033433e-15,1.0,4.7327418460865685e-37,4.1008358772704005e-36,0.0,1.4154570125342645e-33,5.226843271931568e-43,3.3075875258885305e-25,0.0,9.156250900926702e-20,0.0,4.1608742237414365e-20,2.4318043153570793e-23,9.071499526328167e-18,8.444028437786267e-18,9.231625149306182e-19,1.0706274653504025e-30,9.357236763207766e-09,3.65389840005288e-24,2.1944333951326635e-42,2.2026505223032107e-15,8.047093807278527e-13,5.045622651970851e-18,0.0,1.8672925801272282e-21,4.650914087249154e-37,1.185552897091219e-20,5.099987069484037e-15,0.0,0.0,2.8211117967807055e-25,4.484155085839415e-44,4.2343491995715845e-30,5.9555184733804726e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,820,0829,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095187350033433e-15,1.0,4.7327418460865685e-37,4.1008358772704005e-36,0.0,1.4154570125342645e-33,5.226843271931568e-43,3.3075875258885305e-25,0.0,9.156250900926702e-20,0.0,4.1608742237414365e-20,2.4318043153570793e-23,9.071499526328167e-18,8.444028437786267e-18,9.231625149306182e-19,1.0706274653504025e-30,9.357236763207766e-09,3.65389840005288e-24,2.1944333951326635e-42,2.2026505223032107e-15,8.047093807278527e-13,5.045622651970851e-18,0.0,1.8672925801272282e-21,4.650914087249154e-37,1.185552897091219e-20,5.099987069484037e-15,0.0,0.0,2.8211117967807055e-25,4.484155085839415e-44,4.2343491995715845e-30,5.9555184733804726e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,821,0830,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374381367808928e-17,3.498202944645478e-25,3.782401672145893e-25,2.0022561418288496e-23,0.0,9.580677600588774e-42,4.568158902742926e-25,1.0884539312201706e-31,0.0,1.0,0.0,2.443608935637842e-27,4.083216310636456e-19,6.4277996829260264e-18,5.388239223858643e-39,4.933138966767281e-12,8.661110555530962e-32,1.7023269472861678e-18,4.248277491075156e-31,0.0,1.5131094726375422e-20,2.0874546381499614e-25,5.440108541594768e-13,6.095837904177816e-29,2.88389501755595e-25,1.0636476785648244e-27,1.395285345578691e-16,1.1859756542767585e-24,1.2611686178923354e-44,0.0,4.2663732768066293e-29,2.2053274903144087e-27,7.928569841607e-30,1.0619981388267562e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,824,0833,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203756855181757e-23,2.045895757914233e-43,2.1478719017495448e-36,1.980073035134811e-27,1.0,1.6091167438819219e-37,7.16203645116414e-42,9.01240176902303e-21,0.0,5.26986313478634e-41,1.850107931369457e-26,6.22246618054105e-31,7.130165048296973e-19,1.3708583419493746e-23,1.150862429057304e-28,2.4051458156444954e-35,0.0,1.5694645446006984e-20,2.2420775429197073e-44,5.272075758727805e-26,1.2245471303629074e-09,7.410976577109337e-26,2.0704824972618283e-18,2.802596928649634e-45,1.0089456275874818e-33,2.3451458475677263e-39,3.5367969684965234e-23,8.588051248538007e-22,1.0682464190286187e-35,0.0,0.0,0.0,3.0843587503429296e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,824,0833,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203756855181757e-23,2.045895757914233e-43,2.1478719017495448e-36,1.980073035134811e-27,1.0,1.6091167438819219e-37,7.16203645116414e-42,9.01240176902303e-21,0.0,5.26986313478634e-41,1.850107931369457e-26,6.22246618054105e-31,7.130165048296973e-19,1.3708583419493746e-23,1.150862429057304e-28,2.4051458156444954e-35,0.0,1.5694645446006984e-20,2.2420775429197073e-44,5.272075758727805e-26,1.2245471303629074e-09,7.410976577109337e-26,2.0704824972618283e-18,2.802596928649634e-45,1.0089456275874818e-33,2.3451458475677263e-39,3.5367969684965234e-23,8.588051248538007e-22,1.0682464190286187e-35,0.0,0.0,0.0,3.0843587503429296e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,824,0833,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203756855181757e-23,2.045895757914233e-43,2.1478719017495448e-36,1.980073035134811e-27,1.0,1.6091167438819219e-37,7.16203645116414e-42,9.01240176902303e-21,0.0,5.26986313478634e-41,1.850107931369457e-26,6.22246618054105e-31,7.130165048296973e-19,1.3708583419493746e-23,1.150862429057304e-28,2.4051458156444954e-35,0.0,1.5694645446006984e-20,2.2420775429197073e-44,5.272075758727805e-26,1.2245471303629074e-09,7.410976577109337e-26,2.0704824972618283e-18,2.802596928649634e-45,1.0089456275874818e-33,2.3451458475677263e-39,3.5367969684965234e-23,8.588051248538007e-22,1.0682464190286187e-35,0.0,0.0,0.0,3.0843587503429296e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,825,0834,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8886219902491287e-23,0.0,7.006492321624085e-45,3.053845926261121e-30,2.113334647808329e-39,9.636729539161767e-42,0.0,1.3877189084147333e-19,8.30861800328576e-32,0.0,1.0,3.58871824629758e-35,3.538674520559822e-22,2.061952598569473e-27,1.533165120252071e-29,2.8619929707194424e-36,1.1035264642914936e-37,1.095870675839139e-22,4.203895392974451e-45,0.0,3.962261291637348e-13,6.172689827492655e-27,3.1842501727915093e-18,0.0,1.2656901792976755e-32,5.156970711937354e-32,4.145490056990666e-28,4.4258763497725305e-31,0.0,0.0,0.0,0.0,1.855817064715189e-21,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,826,0835,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602364883178558e-20,1.2513595286420616e-42,0.0,6.780413129577275e-18,0.0,7.246011741057628e-27,3.625216580445339e-38,1.0234454166733687e-29,0.0,1.6262255373596008e-33,0.0,1.600723371940945e-14,1.9608280069859008e-22,5.78574450931473e-24,7.773278186390914e-33,3.252501785001075e-22,1.0,6.225726043636998e-14,2.5269240841469105e-21,2.2552770128647473e-33,9.680232310183001e-12,6.258051467882182e-17,2.3479524918491958e-20,6.8886236242288e-21,1.4012959046072972e-17,6.959376183098399e-38,1.3078496119526234e-20,5.955728948112932e-18,0.0,0.0,8.738773271769204e-16,9.174507492847405e-34,3.191085714565669e-32,5.044394211876476e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,826,0835,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602364883178558e-20,1.2513595286420616e-42,0.0,6.780413129577275e-18,0.0,7.246011741057628e-27,3.625216580445339e-38,1.0234454166733687e-29,0.0,1.6262255373596008e-33,0.0,1.600723371940945e-14,1.9608280069859008e-22,5.78574450931473e-24,7.773278186390914e-33,3.252501785001075e-22,1.0,6.225726043636998e-14,2.5269240841469105e-21,2.2552770128647473e-33,9.680232310183001e-12,6.258051467882182e-17,2.3479524918491958e-20,6.8886236242288e-21,1.4012959046072972e-17,6.959376183098399e-38,1.3078496119526234e-20,5.955728948112932e-18,0.0,0.0,8.738773271769204e-16,9.174507492847405e-34,3.191085714565669e-32,5.044394211876476e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,826,0835,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602364883178558e-20,1.2513595286420616e-42,0.0,6.780413129577275e-18,0.0,7.246011741057628e-27,3.625216580445339e-38,1.0234454166733687e-29,0.0,1.6262255373596008e-33,0.0,1.600723371940945e-14,1.9608280069859008e-22,5.78574450931473e-24,7.773278186390914e-33,3.252501785001075e-22,1.0,6.225726043636998e-14,2.5269240841469105e-21,2.2552770128647473e-33,9.680232310183001e-12,6.258051467882182e-17,2.3479524918491958e-20,6.8886236242288e-21,1.4012959046072972e-17,6.959376183098399e-38,1.3078496119526234e-20,5.955728948112932e-18,0.0,0.0,8.738773271769204e-16,9.174507492847405e-34,3.191085714565669e-32,5.044394211876476e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,827,0836,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887049107628912e-20,1.1070524406344357e-35,3.0493964167834496e-39,2.6993532755665703e-21,0.0,4.178417681249855e-28,0.0,3.764011152236955e-30,0.0,3.286103715729133e-27,0.0,1.852888409138225e-21,9.798417884442064e-26,5.696057218181802e-27,5.9082452549021294e-36,2.678113393855354e-20,1.0,1.095489548252158e-16,1.0013044476011551e-17,9.46928525611395e-32,1.024260115806543e-17,8.041340488450233e-13,1.521291623774561e-22,2.9101807322426315e-21,2.5904792688212166e-23,5.941505488737224e-43,4.450175553882386e-21,1.098314756250131e-22,0.0,0.0,3.071173957508444e-13,6.824747273917471e-37,3.1745288944274642e-37,1.6723849229960873e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
