node_id,x,y,z,is_support
230,43.738799999999856,-38.480999999999824,8.420702664162263,0
231,43.738800048828125,-38.48099899291992,10.439399719238281,0
232,43.738800048828125,-38.48099899291992,13.792200088500977,0
233,43.738799999999856,-38.48099999999988,0.0,1
234,43.738800048828125,-38.48099899291992,3.733799934387207,0
235,43.738800048828125,-38.48099899291992,7.086599826812744,0
236,7.315200000000004,-6.197599999999909,21.908260412276604,0
237,7.315199851989746,-6.1975998878479,23.85059928894043,0
238,7.315199851989746,-6.1975998878479,27.203399658203125,0
239,7.315199851989746,-6.1975998878479,5.551115123125783e-17,1
240,7.315199851989746,-6.1975998878479,3.733799934387207,0
241,7.315199851989746,-6.1975998878479,7.086599826812744,0
242,7.315200000000004,-6.197599999999966,15.164481538219434,0
243,7.315199851989746,-6.1975998878479,17.145000457763672,0
244,7.315199851989746,-6.1975998878479,20.497800827026367,0
245,7.315200000000004,-6.197599999999966,8.420702664162263,0
246,7.315199851989746,-6.1975998878479,10.439399719238281,0
247,7.315199851989746,-6.1975998878479,13.792200088500977,0
248,7.315200000000004,-9.143999999999892,21.908260412276604,0
249,7.315199851989746,-9.144000053405762,23.85059928894043,0
250,7.315199851989746,-9.144000053405762,27.203399658203125,0
251,7.315199851989746,-9.144000053405762,5.551115123125783e-17,1
252,7.315199851989746,-9.144000053405762,3.733799934387207,0
253,7.315199851989746,-9.144000053405762,7.086599826812744,0
254,7.315200000000004,-9.143999999999949,15.164481538219434,0
255,7.315199851989746,-9.144000053405762,17.145000457763672,0
256,7.315199851989746,-9.144000053405762,20.497800827026367,0
257,7.315200000000004,-9.143999999999949,8.420702664162263,0
258,7.315199851989746,-9.144000053405762,10.439399719238281,0
259,7.315199851989746,-9.144000053405762,13.792200088500977,0
260,9.753600000000006,-38.480999999999824,8.420702664162263,0
261,9.753600120544434,-38.48099899291992,10.439399719238281,0
262,9.753600120544434,-38.48099899291992,13.792200088500977,0
263,9.753600000000006,-38.48099999999988,0.0,1
264,9.753600120544434,-38.48099899291992,3.733799934387207,0
265,9.753600120544434,-38.48099899291992,7.086599826812744,0
266,26.21279999999979,-14.935199999999895,21.908260412276604,0
267,26.212799072265625,-14.935199737548828,23.85059928894043,0
268,26.212799072265625,-14.935199737548828,27.203399658203125,0
269,26.21279999999979,-14.935200000000009,0.0,1
270,26.212799072265625,-14.935199737548828,3.733799934387207,0
271,26.212799072265625,-14.935199737548828,7.086599826812744,0
272,26.21279999999979,-14.935199999999952,8.420702664162263,0
273,26.212799072265625,-14.935199737548828,10.439399719238281,0
274,26.212799072265625,-14.935199737548828,13.792200088500977,0
275,26.21279999999979,-14.935199999999952,15.164481538219434,0
276,26.212799072265625,-14.935199737548828,17.145000457763672,0
277,26.212799072265625,-14.935199737548828,20.497800827026367,0
278,17.52599999999984,-14.935199999999895,21.908260412276604,0
279,17.525999069213867,-14.935199737548828,23.85059928894043,0
280,17.525999069213867,-14.935199737548828,27.203399658203125,0
281,17.52599999999984,-14.935200000000009,0.0,1
282,17.525999069213867,-14.935199737548828,3.733799934387207,0
283,17.525999069213867,-14.935199737548828,7.086599826812744,0
284,17.52599999999984,-14.935199999999952,8.420702664162263,0
285,17.525999069213867,-14.935199737548828,10.439399719238281,0
286,17.525999069213867,-14.935199737548828,13.792200088500977,0
287,17.52599999999984,-14.935199999999952,15.164481538219434,0
288,17.525999069213867,-14.935199737548828,17.145000457763672,0
289,17.525999069213867,-14.935199737548828,20.497800827026367,0
290,15.84960000000001,-7.924799999999891,21.908260412276604,0
291,15.849599838256836,-7.924799919128418,23.85059928894043,0
292,15.849599838256836,-7.924799919128418,27.203399658203125,0
293,15.84960000000001,-7.924800000000005,0.0,1
294,15.849599838256836,-7.924799919128418,3.733799934387207,0
295,15.849599838256836,-7.924799919128418,7.086599826812744,0
296,15.84960000000001,-7.924799999999948,8.420702664162263,0
297,15.849599838256836,-7.924799919128418,10.439399719238281,0
298,15.849599838256836,-7.924799919128418,13.792200088500977,0
299,15.84960000000001,-7.924799999999948,15.164481538219434,0
300,15.849599838256836,-7.924799919128418,17.145000457763672,0
301,15.849599838256836,-7.924799919128418,20.497800827026367,0
302,27.889199999999846,-7.924799999999891,21.908260412276604,0
303,27.88920021057129,-7.924799919128418,23.85059928894043,0
304,27.88920021057129,-7.924799919128418,27.203399658203125,0
305,27.889199999999846,-7.924800000000005,0.0,1
306,27.88920021057129,-7.924799919128418,3.733799934387207,0
307,27.88920021057129,-7.924799919128418,7.086599826812744,0
308,27.889199999999846,-7.924799999999948,8.420702664162263,0
309,27.88920021057129,-7.924799919128418,10.439399719238281,0
310,27.88920021057129,-7.924799919128418,13.792200088500977,0
311,27.889199999999846,-7.924799999999948,15.164481538219434,0
312,27.88920021057129,-7.924799919128418,17.145000457763672,0
313,27.88920021057129,-7.924799919128418,20.497800827026367,0
314,26.21279999999979,-38.480999999999824,8.420702664162263,0
315,26.212799072265625,-38.48099899291992,10.439399719238281,0
316,26.212799072265625,-38.48099899291992,13.792200088500977,0
317,26.21279999999979,-38.48099999999988,0.0,1
318,26.212799072265625,-38.48099899291992,3.733799934387207,0
319,26.212799072265625,-38.48099899291992,7.086599826812744,0
320,33.98519999999985,-38.480999999999824,8.420702664162263,0
321,33.985198974609375,-38.48099899291992,10.439399719238281,0
322,33.985198974609375,-38.48099899291992,13.792200088500977,0
323,33.98519999999985,-38.48099999999988,0.0,1
324,33.985198974609375,-38.48099899291992,3.733799934387207,0
325,33.985198974609375,-38.48099899291992,7.086599826812744,0
326,17.52599999999984,-38.480999999999824,8.420702664162263,0
327,17.525999069213867,-38.48099899291992,10.439399719238281,0
328,17.525999069213867,-38.48099899291992,13.792200088500977,0
329,17.52599999999984,-38.48099999999988,0.0,1
330,17.525999069213867,-38.48099899291992,3.733799934387207,0
331,17.525999069213867,-38.48099899291992,7.086599826812744,0
332,9.753600120544434,-35.12820053100586,17.145000457763672,0
333,9.753600120544434,-35.12820053100586,20.497800827026367,0
334,9.753600000000006,-35.12819999999988,22.373669582328944,0
