source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
1736,877,0886,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438766863195061e-21,5.82249124453626e-19,3.208973483303831e-43,7.369180749268084e-23,6.497802090352823e-22,2.559265598163084e-37,1.1176470136883787e-29,2.701823041288636e-23,0.0,1.3094639673628852e-17,0.0,6.681969383736321e-25,1.9344957717216779e-31,1.2503786197170343e-41,0.0,0.0,0.0,2.56715121711306e-26,6.944781686407704e-33,2.4080203814686107e-34,2.2633482124202342e-22,5.220724408339095e-10,0.0,0.0,1.3451807315343744e-14,1.3065690890323722e-11,3.41509244861366e-19,0.0,1.0,7.289529148123556e-22,7.85005803355552e-36,0.0,7.710883738973618e-23,2.3812236585195753e-23,8.831585741673906e-20,6.631054452020611e-26,1.362105959806287e-31,0.0,0.0,6.737211124001243e-15,7.603115254245936e-35,0.0,3.5032461608120427e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,877,0886,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438766863195061e-21,5.82249124453626e-19,3.208973483303831e-43,7.369180749268084e-23,6.497802090352823e-22,2.559265598163084e-37,1.1176470136883787e-29,2.701823041288636e-23,0.0,1.3094639673628852e-17,0.0,6.681969383736321e-25,1.9344957717216779e-31,1.2503786197170343e-41,0.0,0.0,0.0,2.56715121711306e-26,6.944781686407704e-33,2.4080203814686107e-34,2.2633482124202342e-22,5.220724408339095e-10,0.0,0.0,1.3451807315343744e-14,1.3065690890323722e-11,3.41509244861366e-19,0.0,1.0,7.289529148123556e-22,7.85005803355552e-36,0.0,7.710883738973618e-23,2.3812236585195753e-23,8.831585741673906e-20,6.631054452020611e-26,1.362105959806287e-31,0.0,0.0,6.737211124001243e-15,7.603115254245936e-35,0.0,3.5032461608120427e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,877,0886,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438766863195061e-21,5.82249124453626e-19,3.208973483303831e-43,7.369180749268084e-23,6.497802090352823e-22,2.559265598163084e-37,1.1176470136883787e-29,2.701823041288636e-23,0.0,1.3094639673628852e-17,0.0,6.681969383736321e-25,1.9344957717216779e-31,1.2503786197170343e-41,0.0,0.0,0.0,2.56715121711306e-26,6.944781686407704e-33,2.4080203814686107e-34,2.2633482124202342e-22,5.220724408339095e-10,0.0,0.0,1.3451807315343744e-14,1.3065690890323722e-11,3.41509244861366e-19,0.0,1.0,7.289529148123556e-22,7.85005803355552e-36,0.0,7.710883738973618e-23,2.3812236585195753e-23,8.831585741673906e-20,6.631054452020611e-26,1.362105959806287e-31,0.0,0.0,6.737211124001243e-15,7.603115254245936e-35,0.0,3.5032461608120427e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,877,0886,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438766863195061e-21,5.82249124453626e-19,3.208973483303831e-43,7.369180749268084e-23,6.497802090352823e-22,2.559265598163084e-37,1.1176470136883787e-29,2.701823041288636e-23,0.0,1.3094639673628852e-17,0.0,6.681969383736321e-25,1.9344957717216779e-31,1.2503786197170343e-41,0.0,0.0,0.0,2.56715121711306e-26,6.944781686407704e-33,2.4080203814686107e-34,2.2633482124202342e-22,5.220724408339095e-10,0.0,0.0,1.3451807315343744e-14,1.3065690890323722e-11,3.41509244861366e-19,0.0,1.0,7.289529148123556e-22,7.85005803355552e-36,0.0,7.710883738973618e-23,2.3812236585195753e-23,8.831585741673906e-20,6.631054452020611e-26,1.362105959806287e-31,0.0,0.0,6.737211124001243e-15,7.603115254245936e-35,0.0,3.5032461608120427e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,878,0887,1,girder,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9453607796627963e-22,1.9107957942912465e-27,1.6578096201127023e-22,1.2342737618065281e-24,1.2506835556379315e-22,3.35343484418303e-35,0.0,8.259949053086739e-25,0.0,3.6433760072445244e-44,0.0,1.0209261130527565e-22,1.2458733134958493e-31,0.0,0.0,0.0,0.0,1.7681679707717387e-27,9.955489409144425e-34,2.60361254671551e-42,0.0,5.224109953405332e-33,7.511800547859614e-41,0.0,2.802596928649634e-45,1.0707629627360324e-36,5.332638525377052e-17,0.0,1.9818005326049827e-30,1.1835676075279064e-15,1.0,0.0,1.3730809003646019e-33,9.569840457469812e-24,8.1350546224198855e-25,3.582175403208457e-23,0.0,0.0,0.0,1.3012935896555459e-23,2.2901481703313256e-31,0.0,5.146465868215117e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,879,0888,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401867596554726e-15,3.012422384328676e-16,3.516560116904396e-32,4.754313067678595e-06,9.358746265843332e-18,6.048553481023926e-39,3.947359306784428e-30,0.03806517273187637,0.0,4.403332412728736e-21,4.71090469513647e-32,9.377971316171241e-11,7.658546999014781e-33,0.9619290828704834,8.573865952560107e-32,0.0,0.0,6.828627761024109e-07,3.467661358058649e-08,7.109970842330074e-15,0.0,1.877772026412372e-13,4.867585822878794e-33,0.0,7.806246762169648e-37,5.6675318734975e-13,5.050447500530922e-14,0.0,2.238328968634149e-36,3.361893289114774e-17,0.0,0.0,8.644129791297861e-13,2.2672715260796394e-07,6.498402076865473e-13,3.171346385546717e-29,1.801845744744266e-27,0.0,0.0,1.488967598106683e-07,1.6484369783154587e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,879,0888,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401867596554726e-15,3.012422384328676e-16,3.516560116904396e-32,4.754313067678595e-06,9.358746265843332e-18,6.048553481023926e-39,3.947359306784428e-30,0.03806517273187637,0.0,4.403332412728736e-21,4.71090469513647e-32,9.377971316171241e-11,7.658546999014781e-33,0.9619290828704834,8.573865952560107e-32,0.0,0.0,6.828627761024109e-07,3.467661358058649e-08,7.109970842330074e-15,0.0,1.877772026412372e-13,4.867585822878794e-33,0.0,7.806246762169648e-37,5.6675318734975e-13,5.050447500530922e-14,0.0,2.238328968634149e-36,3.361893289114774e-17,0.0,0.0,8.644129791297861e-13,2.2672715260796394e-07,6.498402076865473e-13,3.171346385546717e-29,1.801845744744266e-27,0.0,0.0,1.488967598106683e-07,1.6484369783154587e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,879,0888,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401867596554726e-15,3.012422384328676e-16,3.516560116904396e-32,4.754313067678595e-06,9.358746265843332e-18,6.048553481023926e-39,3.947359306784428e-30,0.03806517273187637,0.0,4.403332412728736e-21,4.71090469513647e-32,9.377971316171241e-11,7.658546999014781e-33,0.9619290828704834,8.573865952560107e-32,0.0,0.0,6.828627761024109e-07,3.467661358058649e-08,7.109970842330074e-15,0.0,1.877772026412372e-13,4.867585822878794e-33,0.0,7.806246762169648e-37,5.6675318734975e-13,5.050447500530922e-14,0.0,2.238328968634149e-36,3.361893289114774e-17,0.0,0.0,8.644129791297861e-13,2.2672715260796394e-07,6.498402076865473e-13,3.171346385546717e-29,1.801845744744266e-27,0.0,0.0,1.488967598106683e-07,1.6484369783154587e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,880,0889,1,girder,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8326107992239216e-11,1.2596132086495437e-22,0.0,4.558274179777667e-24,1.0,5.510079719134067e-34,1.1431018591109524e-33,4.561349348761375e-18,0.0,2.2132529142737667e-09,0.0,5.339237167387787e-23,8.873214494573561e-22,0.0,0.0,0.0,0.0,9.970756591064571e-29,2.707915664892774e-27,0.0,7.889481113288937e-27,6.495164031241426e-18,6.727323127101922e-23,0.0,1.0639609672578726e-33,2.6148336137759238e-23,1.802466590294695e-17,0.0,9.312779971552658e-16,9.001781660572875e-14,0.0,0.0,7.002419351319553e-28,1.4632562985245003e-16,3.867809596365922e-14,1.2995249407815601e-12,2.5184514561230163e-24,0.0,1.6089868715402483e-38,1.049917878331863e-11,1.3804484489616248e-34,0.0,2.1268941633002116e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,881,0890,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000787982155751e-12,1.6584413714800395e-23,0.0,6.030049885379903e-18,6.642881245078058e-10,2.4555233250056634e-40,1.401298464324817e-43,7.920192690608768e-16,0.0,1.0,0.0,2.6642334405016206e-21,6.865689928473723e-15,5.300789791893988e-40,0.0,0.0,0.0,1.7639662958640267e-17,2.215605855662699e-20,4.7064753524889557e-29,1.4995164885947013e-17,1.6999541330164902e-08,6.348022173237854e-41,0.0,9.093352809275699e-35,1.3094125393339762e-12,7.830540010318964e-18,0.0,3.452170461385601e-13,1.3939059350532944e-18,0.0,0.0,3.395635496267675e-25,2.5511307331355793e-19,5.134403564222017e-22,3.262882103992468e-20,7.799967946921574e-14,0.0,0.0,8.458977333695994e-13,3.2689210316076468e-40,2.9847657290118604e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,881,0890,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000787982155751e-12,1.6584413714800395e-23,0.0,6.030049885379903e-18,6.642881245078058e-10,2.4555233250056634e-40,1.401298464324817e-43,7.920192690608768e-16,0.0,1.0,0.0,2.6642334405016206e-21,6.865689928473723e-15,5.300789791893988e-40,0.0,0.0,0.0,1.7639662958640267e-17,2.215605855662699e-20,4.7064753524889557e-29,1.4995164885947013e-17,1.6999541330164902e-08,6.348022173237854e-41,0.0,9.093352809275699e-35,1.3094125393339762e-12,7.830540010318964e-18,0.0,3.452170461385601e-13,1.3939059350532944e-18,0.0,0.0,3.395635496267675e-25,2.5511307331355793e-19,5.134403564222017e-22,3.262882103992468e-20,7.799967946921574e-14,0.0,0.0,8.458977333695994e-13,3.2689210316076468e-40,2.9847657290118604e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,882,0891,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6685733254030586e-18,2.977133400025329e-31,0.0,1.454565926342815e-20,7.974269709181206e-14,1.401298464324817e-45,0.0,7.749758223781283e-21,0.0,1.0,0.0,4.4068712616822194e-24,2.0352042820182521e-26,3.482132017952322e-33,0.0,0.0,0.0,3.0494011262283448e-21,3.6179762446698943e-31,7.719716918309222e-37,2.664762072790085e-36,4.315994757778652e-19,5.962524965702097e-42,0.0,1.2761791476759794e-36,4.57739531464437e-29,6.6818813815691786e-21,0.0,4.2782155101743556e-32,1.5066331428975621e-12,0.0,0.0,6.273588077210006e-32,2.573311210054801e-24,1.3926434300446494e-22,1.5659618174119865e-14,9.659456567945313e-10,0.0,0.0,2.550086958833921e-21,3.938396193405545e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,883,0892,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449599054692933e-21,7.353811007886277e-18,0.0,4.3492612939941e-13,4.324214868556969e-13,3.44570721841847e-30,2.2620130011815694e-27,3.134106412512016e-25,6.978466352337589e-43,4.125118596950803e-31,0.0,1.2535498084432356e-14,1.6211643224542156e-34,3.932584111842973e-38,1.9363035350964487e-32,0.0,0.0,2.61772263226017e-27,1.621850450664774e-27,3.950011500324395e-37,0.0,3.1801876631259337e-23,1.2518763275157046e-38,8.810814986260926e-37,3.3762523636901966e-15,4.5635985964574565e-24,1.286183751733963e-13,0.0,1.0,4.3039713806136385e-21,1.8760101345293415e-36,0.0,4.470239643589298e-19,1.9939074928256506e-18,2.8229052125364196e-13,1.65706984995438e-37,0.0,0.0,2.508499413449463e-39,3.8196345392149667e-11,3.46287891512692e-29,0.0,1.5052540449339406e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,886,0895,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370989033623628e-18,1.0983152258792607e-36,0.0,8.133081014216614e-11,6.022030747329654e-13,0.0,2.0581991584310048e-39,3.130943178889693e-23,0.0,1.0,0.0,1.350093629657785e-24,1.171927343175266e-22,1.6114932339735396e-43,0.0,0.0,0.0,1.0754590210546083e-35,3.724118064670223e-24,2.810612355865572e-40,1.642626902100726e-36,1.445910548750579e-24,9.90675975323716e-41,0.0,2.802596928649634e-45,3.9326472332635477e-29,2.3854499019332064e-24,0.0,6.245315151173861e-25,3.7786096763622485e-17,0.0,0.0,3.2994688991712024e-27,3.1476429845902454e-19,5.930293409435165e-25,1.13296202647366e-31,2.093587678362935e-17,0.0,1.401298464324817e-45,2.1154123114975063e-20,7.188661121986312e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,888,0897,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474548544868619e-13,1.1561150579491577e-15,1.424506108812343e-29,6.821786946058376e-20,4.75973901240112e-21,9.80908925027372e-45,1.648381622225884e-30,8.604514399167956e-14,0.0,1.734379007323417e-34,1.009661963256725e-25,8.823066427599464e-20,4.385942455686396e-31,4.2068423657432694e-26,0.0,0.0,0.0,1.2396984480633755e-12,1.0,7.107297792371104e-27,0.0,2.1307959841010415e-09,1.7991477358632673e-33,4.203895392974451e-45,1.4500348446710493e-34,1.3292067099768268e-11,2.149998335570785e-18,0.0,8.9237488805133e-40,1.3696086700498453e-31,0.0,0.0,1.3869301757410413e-12,4.1432232803139876e-16,5.849578550008144e-21,8.05870772030709e-39,1.497992632201417e-36,0.0,0.0,3.169112324993839e-12,1.3903825422430007e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,888,0897,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474548544868619e-13,1.1561150579491577e-15,1.424506108812343e-29,6.821786946058376e-20,4.75973901240112e-21,9.80908925027372e-45,1.648381622225884e-30,8.604514399167956e-14,0.0,1.734379007323417e-34,1.009661963256725e-25,8.823066427599464e-20,4.385942455686396e-31,4.2068423657432694e-26,0.0,0.0,0.0,1.2396984480633755e-12,1.0,7.107297792371104e-27,0.0,2.1307959841010415e-09,1.7991477358632673e-33,4.203895392974451e-45,1.4500348446710493e-34,1.3292067099768268e-11,2.149998335570785e-18,0.0,8.9237488805133e-40,1.3696086700498453e-31,0.0,0.0,1.3869301757410413e-12,4.1432232803139876e-16,5.849578550008144e-21,8.05870772030709e-39,1.497992632201417e-36,0.0,0.0,3.169112324993839e-12,1.3903825422430007e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,888,0897,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474548544868619e-13,1.1561150579491577e-15,1.424506108812343e-29,6.821786946058376e-20,4.75973901240112e-21,9.80908925027372e-45,1.648381622225884e-30,8.604514399167956e-14,0.0,1.734379007323417e-34,1.009661963256725e-25,8.823066427599464e-20,4.385942455686396e-31,4.2068423657432694e-26,0.0,0.0,0.0,1.2396984480633755e-12,1.0,7.107297792371104e-27,0.0,2.1307959841010415e-09,1.7991477358632673e-33,4.203895392974451e-45,1.4500348446710493e-34,1.3292067099768268e-11,2.149998335570785e-18,0.0,8.9237488805133e-40,1.3696086700498453e-31,0.0,0.0,1.3869301757410413e-12,4.1432232803139876e-16,5.849578550008144e-21,8.05870772030709e-39,1.497992632201417e-36,0.0,0.0,3.169112324993839e-12,1.3903825422430007e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,888,0897,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474548544868619e-13,1.1561150579491577e-15,1.424506108812343e-29,6.821786946058376e-20,4.75973901240112e-21,9.80908925027372e-45,1.648381622225884e-30,8.604514399167956e-14,0.0,1.734379007323417e-34,1.009661963256725e-25,8.823066427599464e-20,4.385942455686396e-31,4.2068423657432694e-26,0.0,0.0,0.0,1.2396984480633755e-12,1.0,7.107297792371104e-27,0.0,2.1307959841010415e-09,1.7991477358632673e-33,4.203895392974451e-45,1.4500348446710493e-34,1.3292067099768268e-11,2.149998335570785e-18,0.0,8.9237488805133e-40,1.3696086700498453e-31,0.0,0.0,1.3869301757410413e-12,4.1432232803139876e-16,5.849578550008144e-21,8.05870772030709e-39,1.497992632201417e-36,0.0,0.0,3.169112324993839e-12,1.3903825422430007e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,889,0898,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9174099157373559e-13,2.252209717319567e-24,0.0,2.9781110910676034e-08,6.930550629376774e-16,0.0,3.6122128109560976e-38,1.1757813233347203e-17,0.0,1.0116270589124613e-27,0.0,8.496858809148804e-18,1.4598604691756679e-24,2.9029915651343138e-24,1.0067278492325567e-39,0.0,0.0,4.2896690863183864e-33,1.0,7.727311843881985e-39,0.0,6.2485264005408135e-27,2.1432655534144967e-27,0.0,0.0,1.8527263101660492e-28,6.625653471459589e-23,0.0,1.1070406328081182e-26,5.2495499933514e-22,0.0,0.0,2.638698502623492e-18,1.3429370462891832e-11,5.008636048430318e-16,0.0,3.2703909936967235e-38,0.0,4.956670353688594e-31,1.2443657940729087e-19,2.6641434387544426e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,889,0898,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9174099157373559e-13,2.252209717319567e-24,0.0,2.9781110910676034e-08,6.930550629376774e-16,0.0,3.6122128109560976e-38,1.1757813233347203e-17,0.0,1.0116270589124613e-27,0.0,8.496858809148804e-18,1.4598604691756679e-24,2.9029915651343138e-24,1.0067278492325567e-39,0.0,0.0,4.2896690863183864e-33,1.0,7.727311843881985e-39,0.0,6.2485264005408135e-27,2.1432655534144967e-27,0.0,0.0,1.8527263101660492e-28,6.625653471459589e-23,0.0,1.1070406328081182e-26,5.2495499933514e-22,0.0,0.0,2.638698502623492e-18,1.3429370462891832e-11,5.008636048430318e-16,0.0,3.2703909936967235e-38,0.0,4.956670353688594e-31,1.2443657940729087e-19,2.6641434387544426e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,890,0899,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169837436976113e-15,6.336188106410312e-26,0.0,1.0,1.93225288276549e-17,3.603158741318402e-41,2.4500788661744174e-26,9.673542837270943e-21,0.0,2.3679267288839916e-30,0.0,4.090758307585993e-21,5.984861663223434e-40,7.5581004917877365e-25,7.679115584499998e-43,4.253531480625591e-31,0.0,1.4417399380052313e-40,7.53951935605901e-12,2.6835039295745575e-19,0.0,5.56321697063967e-27,2.1342134374207353e-31,0.0,0.0,1.842744238498709e-22,1.463132783915434e-17,0.0,1.3564976870522582e-20,6.2543061933411174e-24,4.742974912200208e-41,0.0,1.2406379346568226e-15,7.183770378560439e-08,1.9173283634051942e-14,1.401298464324817e-45,3.7779903429214236e-39,0.0,0.0,5.314650629306694e-15,2.710412556329401e-30,0.0,3.36984254700832e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
