source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149
1986,1587,1600,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3255131999944583e-30,0.0,2.755476843833087e-25,5.2147430931780495e-14,1.8658372816406674e-24,9.33885987909078e-30,3.841896279127264e-38,2.377892298916827e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3796545314228208e-14,7.829022443734249e-24,3.499218829025573e-39,1.4487145794900904e-25,0.0,1.2515293428029664e-28,1.831985000106807e-30,1.329125546559639e-26,0.0,0.0,0.0,0.0,6.644886418882834e-09,1.1194807519618196e-31,0.0,0.0,0.0,2.802596928649634e-45,0.0,2.3177476599932474e-42,0.0,4.339318054006228e-28,7.387645503920436e-42,0.0,0.0,9.738607027997866e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.567492530096918e-21,8.904252912251836e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1588,1601,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046601382630798e-12,0.0,0.0,2.6904930515036488e-43,7.45930308979467e-27,0.0,2.1967900816665317e-18,4.69701257055366e-11,5.419193342828868e-34,3.748790478341915e-24,5.085287858787437e-35,5.564086567303398e-35,3.7677675024750415e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1681101358694832e-10,1.661073469985258e-25,0.0,2.169850230211972e-15,0.0,4.2207803419144e-33,4.872936526226943e-33,9.565392859686175e-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4445359647498492e-34,0.0,4.930645849156869e-31,5.946794549660972e-37,9.226000443572034e-25,0.0,1.505577670212216e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5302297016405997e-23,2.508157373512516e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,1589,1602,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7367458582384643e-08,1.1337714177222175e-37,0.0,1.723597111119525e-43,9.114976001999048e-23,0.0,2.4225809930962805e-24,3.4944134391645676e-11,6.260890093358836e-33,1.3992550961445124e-25,4.7090018322311175e-39,1.0742474942433078e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.840238921566468e-20,4.1606061033451784e-27,0.0,3.685496405082256e-30,0.0,2.3935140464954944e-34,2.971506642942419e-38,6.285023808174297e-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2487728097671057e-34,0.0,2.615274739189667e-29,5.358271054900592e-39,1.6919015126201639e-21,0.0,1.2906568485167535e-27,0.0,2.2574243394932384e-37,0.0,0.0,0.0,0.0,0.0,0.0,5.626197576123055e-27,1.3123811874506083e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,1590,1603,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999542832374573,1.0789998175301091e-43,2.9020711123693406e-25,1.6795963393397257e-41,1.8138277505719882e-16,0.0,2.5018007481750378e-16,4.6561377530451864e-05,1.0133646329082875e-28,1.2219303273407866e-30,1.3769081044063046e-28,5.454742253831669e-19,0.0,0.0,0.0,0.0,0.0,0.0,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8255828955446315e-19,1.3739628251557813e-23,1.5236302271297547e-32,7.1563459317473e-28,0.0,3.745796284832034e-20,3.3327058956261695e-38,2.3051267040570188e-24,0.0,0.0,0.0,5.844792276474609e-33,2.822827411819162e-07,3.440259566081901e-36,8.769875905890636e-36,0.0,0.0,7.652048327570854e-37,0.0,1.7104606637911145e-29,0.0,4.908417352545532e-27,7.581063928354261e-38,7.317633895593865e-24,0.0,2.336103971513446e-29,0.0,1.366697816898791e-29,0.0,1.064706573193996e-41,0.0,0.0,0.0,0.0,9.214905523237249e-28,1.2775439343568062e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,1591,1604,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998152256012,0.0,0.0,5.5267211432970785e-42,3.476375489873231e-31,0.0,3.557495365076209e-18,6.563162556830204e-13,6.84917141082631e-26,3.1909438167424423e-37,1.7692374021025843e-40,4.144088973771004e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408860248052761e-11,3.733464492422511e-12,3.6932097679599836e-37,1.3817050216239824e-23,0.0,1.3110826644686417e-26,2.8883466660156303e-30,4.080743936119822e-25,0.0,0.0,0.0,0.0,2.0048682927154005e-06,5.2347798605264484e-34,0.0,0.0,0.0,2.113158084201824e-42,0.0,0.0,0.0,1.6759792124935627e-26,4.096205605991089e-40,0.0,0.0,1.9893102120606735e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.821367370462825e-18,9.831888406344835e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,1592,1605,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757724868434174e-11,0.0,5.971658629092566e-39,5.470334583726735e-32,7.595033233736954e-26,0.0,7.481261121711213e-08,2.0488040517602224e-12,4.8166894018954995e-29,1.588848788888661e-36,1.3845319234818395e-32,1.1274618084725468e-29,2.2196104571456852e-32,0.0,0.0,1.6515974151135909e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.725786647621135e-07,9.595644886540496e-25,1.5414283107572988e-44,3.999762611783808e-06,0.0,6.985321715645261e-27,5.74198500991963e-33,1.0433038092372515e-23,0.0,0.0,0.0,0.0,0.9999961853027344,0.0,0.0,0.0,0.0,1.9730282377693424e-42,0.0,1.8444911447492908e-34,0.0,4.090331957528049e-31,2.0035994111866738e-32,2.1234922154000913e-10,0.0,1.1627890579059473e-38,0.0,6.000360024238867e-42,0.0,0.0,0.0,0.0,0.0,0.0,4.4730182595891374e-20,4.5344932758136156e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1593,1606,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5156021501341823e-28,8.175884634205563e-37,1.4517452090405105e-42,4.687213322669024e-37,1.1344408504528671e-24,0.0,1.4895147832164057e-12,4.4443975906749524e-18,2.4416027139571836e-37,0.0,2.4643322367474712e-29,3.460524418750133e-31,6.705360670452066e-32,0.0,0.0,1.0764774802943245e-41,0.0,0.0,0.0,3.9663753032713947e-41,0.0,0.0,0.0,0.0,0.0,0.0,9.52553082199937e-21,8.413883855879541e-37,0.0,2.1954680295976914e-09,0.0,6.195581096595088e-32,9.732326398415621e-35,3.2269666216796033e-31,0.0,0.0,0.0,0.0,4.450011192869141e-11,0.0,0.0,0.0,0.0,1.9898438193412402e-43,0.0,1.4397681819196887e-24,0.0,4.207634538796605e-31,1.2586701270345648e-32,1.0,0.0,1.2915178279288051e-36,0.0,5.736318959799999e-39,0.0,3.693822751960218e-42,0.0,0.0,0.0,4.398003256252725e-40,8.732665982338186e-33,2.335062004835615e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1594,1607,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961853027344,3.608006340761273e-34,9.119412639546482e-26,4.361563643245822e-32,9.597709398638332e-22,1.6126493052066076e-38,1.9478493413771503e-06,3.8841407867806765e-10,7.302890422698211e-29,8.267660939516421e-44,4.74933329523798e-34,2.779838999299617e-21,5.739578380028018e-41,0.0,0.0,2.7535514823982655e-42,0.0,0.0,0.0,1.248556931713412e-42,0.0,0.0,0.0,0.0,0.0,0.0,7.496965270803457e-10,1.378843740573732e-11,9.695573841709368e-26,5.464999266164294e-23,0.0,2.0524475494521685e-21,1.6175231087653856e-30,6.524237909147424e-27,0.0,0.0,0.0,2.3853687186877058e-39,1.0714735765304795e-07,1.683588336309848e-30,0.0,0.0,0.0,4.447899346723877e-37,0.0,9.403165814770028e-31,0.0,1.7329692176997558e-28,8.168232533323694e-33,1.4328255650042583e-25,0.0,2.695600253033735e-34,0.0,1.7309892673247294e-33,0.0,6.692409207466021e-38,0.0,0.0,0.0,0.0,5.363369116676095e-22,1.1563626033279928e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1595,1608,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2833334671027803e-14,0.0,0.0,0.0,5.023414141762335e-21,0.0,2.774462507150461e-25,1.3708321588978833e-08,1.393711737036936e-22,3.0514467803954577e-15,1.0160394775279951e-40,2.3932712334436527e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4729885691008395e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.6035527767935598e-22,9.374484939354163e-37,0.0,1.3024235190989829e-34,0.0,5.280245091328709e-27,5.947494994790052e-23,1.3240446352175545e-26,0.0,0.0,0.0,0.0,1.0,6.0154054407490785e-36,0.0,0.0,0.0,4.959686172607705e-35,0.0,3.753230183783944e-37,0.0,2.6025360048997394e-14,9.057408539572424e-37,2.4321179421920707e-32,0.0,1.251315532935032e-19,0.0,4.203895392974451e-45,0.0,0.0,0.0,0.0,0.0,0.0,1.3682254893571197e-30,5.0454723082594485e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,1596,1609,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027072458053643e-15,0.0,0.0,0.0,7.370095505810456e-19,0.0,8.278027871489755e-24,2.8993534328947135e-07,1.0582842936046166e-21,9.479586434553243e-17,3.235531743717435e-32,2.662975437791459e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0302808991062918e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0799136605572008e-23,3.7918633917924714e-33,0.0,2.613243557611691e-34,0.0,1.2391613467600512e-24,2.537502544802856e-20,1.3403173257631876e-25,0.0,0.0,0.0,0.0,1.0,3.302916532352167e-40,0.0,0.0,0.0,7.238443501459135e-34,0.0,3.28505502684399e-32,0.0,5.37815347811943e-10,2.048135747691942e-31,9.673004588261415e-18,0.0,2.4156926063448934e-20,0.0,2.8309031576289954e-41,0.0,0.0,0.0,0.0,0.0,0.0,7.851696672733016e-23,4.239020940811712e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1597,1610,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.908241315672696e-31,0.0,0.0,0.0,1.0106931273341794e-28,0.0,7.21133725519805e-23,9.221846918906762e-14,2.507643125920504e-35,1.0412236135288407e-39,4.421301244520589e-39,5.41551487203026e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8776455722560055e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.390158076402473e-30,1.74205389345284e-38,0.0,6.583181235836638e-29,0.0,1.6375140358932098e-30,3.6258720181838485e-35,1.4401935605257616e-28,0.0,0.0,0.0,0.0,1.2369856556432041e-14,0.0,0.0,0.0,0.0,5.605193857299268e-45,0.0,5.236367056814505e-38,0.0,1.058074615084751e-28,3.935576897483356e-35,1.0,0.0,7.721154538429742e-43,0.0,1.9543909681938224e-41,0.0,0.0,0.0,0.0,0.0,2.0318827732709848e-43,1.0106767832607255e-30,6.569033474835791e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1598,1611,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.472166169509306e-19,0.0,0.0,0.0,1.3085935155713179e-27,0.0,1.538983818041937e-14,5.777228140324553e-10,3.48383611741903e-31,1.8239881958150944e-36,9.07564963404611e-41,8.674923312102895e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.927217951138479e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.552354446917866e-21,2.0036157806486245e-39,0.0,6.49978855570814e-21,0.0,9.012132640891478e-27,5.225407993042228e-32,1.1429714443705074e-25,0.0,0.0,0.0,0.0,1.3035754591328441e-06,0.0,0.0,0.0,0.0,1.6423218001886856e-42,0.0,8.744102417386859e-43,0.0,2.6754780453596863e-28,4.1396537056565586e-38,0.999998152256012,0.0,5.481938065821004e-36,0.0,5.605193857299268e-45,0.0,0.0,0.0,0.0,0.0,0.0,2.030202262612423e-34,2.182507200329403e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1599,1612,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11332826186117e-08,0.0,0.0,2.289345161809387e-38,5.152336793102803e-37,0.0,2.8341631819195356e-10,1.4825260810646945e-11,1.0509234975308868e-11,7.098764926045196e-34,1.6189433213370304e-37,1.1929075260438432e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108946497384304e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.8711452493379876e-26,1.2078638819910865e-24,1.171485516175547e-42,3.50892883512157e-21,0.0,2.203916885297101e-25,1.208930523698002e-21,2.698942372095885e-28,0.0,0.0,0.0,0.0,1.0,1.485376372184306e-43,0.0,0.0,0.0,4.526879667081784e-37,0.0,1.3642617539975577e-34,0.0,3.9894365588821756e-11,1.0669546595047307e-36,2.256119352607956e-19,0.0,9.1587598505335e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8216880036222622e-44,7.394951762190823e-22,1.2296882435265277e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,1600,1613,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632998002640105e-15,0.0,0.0,4.203895392974451e-45,6.793715567710041e-27,0.0,1.883421267920157e-17,6.843166983593052e-14,1.485008187319974e-22,2.0609356140721383e-37,4.6789333059092176e-33,3.078608946679272e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34116940256887e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.1269098822512798e-28,2.384977650600861e-31,0.0,1.4348821500360728e-25,0.0,4.518808947033285e-28,2.847772267815303e-27,1.0788778126385336e-35,0.0,0.0,0.0,0.0,3.0836449127491505e-07,0.0,0.0,0.0,0.0,1.8712625801737598e-38,0.0,1.9760782261051798e-30,0.0,7.387659652142253e-19,2.2691115528163687e-32,1.0,0.0,6.183565310890418e-31,0.0,4.0637655465419695e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.4163794241699886e-20,8.447546191412698e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,1601,1614,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7552500444056517e-36,0.0,0.0,0.0,1.0740647688186476e-28,0.0,2.0278239820477275e-21,1.0526668182218716e-15,1.6504223366681528e-35,0.0,8.994934842501001e-42,4.6463688797819755e-32,0.0,0.0,0.0,0.0,0.0,0.0,7.006492321624085e-45,4.906349114559033e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.074920091772038e-31,5.056305248823237e-41,0.0,2.4241780358359246e-26,0.0,4.910331205578508e-33,2.658263186824178e-42,1.5861942094854623e-31,0.0,0.0,0.0,0.0,1.8109765003595485e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.731936438023291e-34,0.0,5.08837617172886e-34,2.2905153947665224e-31,1.0,0.0,0.0,0.0,5.770547076089597e-42,0.0,0.0,0.0,0.0,0.0,6.0395963812399616e-43,4.9097679686969316e-26,5.519918646964194e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,1602,1615,1,girder,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6055196157791e-29,0.0,8.96831017167883e-44,1.3844828827529193e-42,2.474581880951498e-36,0.0,1.0046836409691173e-12,1.8518100645030756e-18,7.69186565170487e-33,0.0,0.0,1.832618284464001e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321615710996137e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.505889454196625e-29,4.682018429002079e-41,0.0,5.87150370824575e-23,0.0,1.1973026179304218e-33,2.262456626486383e-39,3.052521778711023e-35,0.0,0.0,0.0,0.0,7.678761466902221e-18,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,7.006492321624085e-45,0.0,8.926681517939439e-38,1.612594654566499e-37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380877623515818e-31,1.1700731589553912e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
