beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
710,0.57094294,1.4381958,-0.17595662,-1.6755949,-1.2063,-0.654675,-0.4198968,-0.866834,0.47156024,1.0853919,-0.69538647,-0.83643264,-1.6312478,-1.3696512,0.35709384,-1.6283929,-0.3474478,-0.07012334,1.769024,-1.003056,-0.68666846,0.03238702,1.8242979,-1.0176877,0.02498968,0.9519161,0.5114479,-0.758976,0.9797019,-0.84035933,1.1992537,-0.6731117
711,1.5483297,2.7800717,0.39303815,-0.12296132,0.046506856,0.78560245,-0.47971937,-0.16700731,-1.1709495,1.0422138,-1.0303833,-0.4397041,-0.8869846,-1.1401247,-0.92437583,-0.21088743,0.47646976,-0.89737743,0.6302727,-1.4287298,-1.1996677,-0.105756536,-1.1850649,-0.48776203,0.27894682,1.5272682,-0.5888108,-1.2634732,-0.05090934,-1.3928772,0.7709181,0.8840348
712,-0.3571289,-0.3930186,-0.31459603,1.5263611,0.24802184,1.033971,0.7604069,-0.8545417,0.35951138,-1.0754962,-0.33236033,-0.83940643,-0.6452663,-0.851813,-0.5789131,-1.6555637,-0.57306486,1.7335217,0.97596294,0.6895904,-0.021769496,0.48873797,-0.23893137,-1.5476447,0.34558377,-1.6860017,-0.39654118,-1.78218,-1.2323903,1.8795815,-0.62909526,0.21790077
713,1.5705642,2.746942,0.3991677,-0.0921783,-0.017453391,0.80721045,-0.47374436,-0.1781229,-1.1724988,1.0552772,-1.0479122,-0.391201,-0.90248597,-1.1227294,-0.969844,-0.22090769,0.49796423,-0.90397024,0.61735773,-1.4779211,-1.092917,-0.17967497,-1.2213908,-0.38193616,0.2267507,1.5311077,-0.5855564,-1.2778392,-0.05230496,-1.3789208,0.80387104,0.85409915
714,-0.34131858,-0.39497977,-0.3228025,1.5355186,0.24352346,1.0302832,0.74939424,-0.845753,0.35392404,-1.0761106,-0.33708578,-0.83813363,-0.64665323,-0.847356,-0.58121043,-1.65086,-0.57389563,1.7337255,0.981405,0.68665105,-0.019208625,0.48299155,-0.2508465,-1.551688,0.34885406,-1.6789435,-0.39974993,-1.7953289,-1.2361869,1.8765863,-0.6282833,0.21561264
715,-0.23012699,2.008813,-1.3168226,-0.10479268,0.5431728,-0.046911735,-1.9990169,0.254126,1.0552601,0.06700007,1.2768604,-0.59554267,-0.73982835,-1.7191808,0.8685362,-0.8428455,-1.5844178,0.061260935,0.92854124,-0.7069194,-1.496588,0.5120835,2.0313606,-1.2392534,0.040344656,1.0504769,-0.5373523,-0.31936938,-0.37961343,-0.86485916,0.33481997,0.10800689
716,-0.58297193,1.9987051,0.70858634,1.5406976,0.14244281,0.88080573,-0.36160907,-0.4325328,0.46195477,0.13606188,1.0713519,-2.0948913,0.15167084,-1.14843,-0.29217958,-0.19919667,-0.7380505,0.4739856,0.000890153,-1.7873017,-1.5164692,1.6621728,0.58515984,-0.38717437,0.8365132,-0.0008339456,0.88720334,-1.8733066,0.83894086,0.08696957,1.0419755,0.436035
717,0.7800466,1.8297203,0.53948075,0.833467,0.06005149,-2.303461,-0.4654864,-0.5958352,-0.15302703,-0.09894321,0.09841855,-0.42235434,0.70882064,-1.500456,-0.822928,0.32282954,0.9886255,-0.21335569,-1.268301,-1.8073552,-2.555249,-0.10541966,1.2460927,0.11317619,0.7718285,-0.034677308,0.7913739,-0.37821215,0.61338484,-0.14371416,0.62810177,1.47963
718,0.21839648,1.6031985,0.9477119,-0.22206323,-0.5015546,-1.1072521,-0.07724898,0.35757285,0.25319496,0.62365746,0.070435196,-1.1938083,-0.5427413,-0.09103945,-0.27336156,-0.7953146,0.535997,-1.8597279,0.13959886,-2.641064,-1.377105,-0.011121137,-0.40530953,1.2673162,0.46311453,-0.23161358,1.4649086,-0.3419167,1.6334716,0.0045641144,0.904502,1.6501038
719,0.90838623,2.122645,0.004570277,0.44995186,0.68460965,0.07215794,-0.99985665,2.5919888,-1.7176371,0.12160742,-0.30786106,-0.46689823,-0.9386871,-0.8486164,-0.9094584,0.77779317,0.47797537,0.28810495,1.1854255,-0.7592396,-0.56634897,-1.190964,-1.5251585,0.77487195,-0.7026874,0.8852141,1.1319876,-1.1950177,0.23124519,-0.6446859,0.43367085,0.46005026
720,0.6349999,2.1962028,1.0661026,-0.15022783,-0.47711146,0.42652592,0.2585856,-0.73201,0.013271511,0.5792979,0.3467102,-0.5205961,0.98544043,-1.1346397,-1.3846229,0.136382,0.7093619,-0.07682434,1.1911798,-1.7694901,-2.7499735,1.0387325,-0.02468117,-1.0428514,0.19442783,-0.37147403,0.7955982,-1.5138896,1.1463627,-0.2692101,0.64767617,0.73596543
721,0.7444179,2.0862877,1.1487107,-0.13542418,-0.4505012,0.45130733,0.25636604,-0.69536555,0.120043024,0.55707717,0.4319902,-0.5273225,0.8913631,-1.131463,-1.3613116,0.21026425,0.64217585,-0.15467346,1.314505,-1.7453363,-2.7306795,1.0225983,0.11635669,-1.0821248,0.12777866,-0.32801825,0.807578,-1.5628453,1.1763761,-0.21315359,0.6965344,0.7176471
722,-0.3029643,0.7814356,-0.2160833,0.18086484,0.8183569,-0.74452597,0.05525572,0.060772907,-0.59900343,-0.9153146,-0.16030651,-2.1725662,-1.603791,0.5041867,0.30056378,0.27774337,-1.2795483,-0.41862676,-0.23389816,-1.0695899,-2.165396,-0.3186348,-1.24351,1.1876683,0.5729648,1.1436893,2.2679465,-0.85979736,1.2878673,0.20300218,1.3961933,-0.5198171
723,0.7019279,0.5597667,-0.6268208,-0.15404016,0.03574677,-1.1738353,-0.34476578,-0.3974732,-1.6985738,-0.11713927,-0.2622232,-2.2384818,0.48484015,1.1183851,-0.44743174,1.0148317,-0.42534852,-0.26492795,-1.2456877,-0.6916373,-2.2632728,-0.37297404,0.20705785,1.2717986,-0.33180717,2.21511,0.047429614,-0.3506713,-0.27498296,-0.47233516,2.1991954,-0.14856659
724,0.23845421,-1.2841818,-1.3283991,0.31349158,-0.79395336,-2.0641448,-0.8939256,0.11600028,0.00877599,-2.2186685,1.319655,-1.5916725,-1.1258453,0.088362545,0.53663063,0.056312576,-0.7488113,1.8237143,-0.4115733,0.58019567,-0.8417117,-0.06013006,-0.2536793,0.9274523,-1.6519636,0.6436772,1.6730617,0.51250017,-0.43854183,0.6105166,-0.83458585,-0.40235177
725,0.553423,-1.4959458,-0.5727483,1.9227246,0.27877346,-1.923712,0.58607805,-0.9332032,0.503447,-2.7080708,0.49680224,0.28777528,-0.19599763,-0.18498918,-0.62258744,-0.79824936,1.4401143,-0.103243984,-0.15798509,-0.6875309,-2.1065419,1.3037353,0.3258119,-0.44278058,-0.0038331936,-0.7357207,-0.9019316,-0.9065238,-0.9222356,-0.68470865,-0.035896108,-0.5869084
726,0.5107757,-1.4638323,-0.6978981,1.897417,0.16983718,-2.0033503,0.5484758,-0.8957877,0.35433224,-2.7478566,0.5566689,0.4450972,-0.09398983,-0.24790068,-0.6374367,-0.85586715,1.5331547,0.053516027,-0.29631057,-0.6079046,-2.0039332,1.2723696,0.29367903,-0.26445258,-0.09011793,-0.6007136,-1.0193359,-0.84256095,-0.90893686,-0.6842111,-0.018459598,-0.686829
727,-0.9757946,0.2630423,0.15259372,1.1099621,-0.02372144,-2.0145748,0.07427721,-1.6141069,-0.030031009,-2.0523968,0.45467222,0.44301435,0.62633884,0.5025011,-1.0364068,-0.47070315,2.034417,0.87902766,-0.4260227,0.84607303,-2.5893273,0.56066626,0.5510692,0.48965627,-0.6227042,-0.23453993,-1.3598523,-0.46045843,-0.2555475,-1.099243,-0.40527487,-0.84368396
728,2.4302142,-0.020181969,-0.32926953,-0.25317574,0.79915714,-0.50659066,0.4981855,1.7111017,-0.5677983,0.5617361,-1.2800989,0.25186592,-0.17633463,-1.5972073,-1.1513921,-0.3401185,0.7946142,-0.79549074,-0.24441694,-0.97213095,0.79081655,0.045797497,-0.94129384,0.41971928,-0.35544032,2.2137713,-1.0915933,-0.92995906,-0.28604445,-1.6326115,-0.51592803,0.594605
729,2.4340358,0.0033293255,-0.26294607,-0.34599897,0.7453831,-0.6098576,0.65867114,1.5616678,-0.31246555,0.83029985,-1.3270097,0.30921376,-0.20148991,-1.5689548,-1.1795642,-0.62468094,0.7849495,-0.8906021,-0.1923867,-1.031356,0.76448476,-0.04197501,-0.7254568,0.41426373,-0.2676391,2.10341,-1.2102488,-0.908748,-0.41851807,-1.6118606,-0.50999355,0.628109
730,-0.038349606,-0.055316515,-0.30544463,0.91060764,0.20253737,-1.2231284,0.8688772,-0.4450707,0.26609048,-0.35902435,1.6280254,0.40444615,1.9079821,-2.3295186,0.6087501,-0.21293518,-0.47680977,0.21396595,0.99192846,-1.0092999,-0.87841076,1.7005668,1.9201046,-0.6661467,-0.5002714,-0.50610656,-0.72083145,-0.31628463,-0.48666197,1.8456291,-0.760136,-0.032407604
731,0.51403284,0.7140956,0.4918363,-1.6990975,-0.21518417,-1.6936541,0.098750725,-0.10169163,0.61738235,1.107896,-0.63036084,-0.8080746,0.015812676,-2.3525243,0.30411306,-1.9169235,-0.82736665,-0.76783437,0.3392039,-0.06467834,-0.17220585,-0.34413946,1.2340139,0.6678063,2.0049522,0.06305502,-0.7556171,0.47928593,-0.66195494,-0.22186455,-1.095659,1.5746261
732,1.363082,0.28455365,-1.1552678,0.20988135,-0.025763983,0.19319768,-0.04907902,0.79463935,0.71643454,1.5025522,0.27358633,1.3533518,-0.03761902,-2.1102965,0.7034996,-0.7051639,-1.2254317,0.7173491,-0.4672889,0.39602298,0.005589317,0.9061327,2.0165033,-1.5272388,-0.8897127,1.381114,-1.5520496,-0.32854977,-1.4501774,-0.64538443,-0.7957901,-0.2828892
733,0.768718,-0.7558932,-2.254071,1.0964494,-1.6424276,-0.7840127,0.120611496,1.6047528,0.48970872,0.6854569,-0.20127374,-0.9022732,-1.5067002,-0.33178392,0.6105996,0.43248567,-0.5242117,0.34207383,-0.90495074,1.0026504,-1.2588726,0.93599594,0.5225991,-0.96506405,-1.0913996,-0.2571529,0.18930864,1.0959047,-1.129608,-1.473872,-0.38488072,-1.6184591
734,2.3464472,-0.3232739,0.04379742,-0.42118105,-1.528119,0.27892834,1.3888034,1.3271886,-0.87748873,0.727283,-2.5565934,-2.0472496,-0.512715,-0.35746425,0.7255485,0.82918596,0.062206145,-0.76499194,0.50231326,-0.2829809,0.35542935,1.0179548,-0.12803711,-0.19841596,-0.29254073,0.16946986,0.20282556,0.6980046,0.6263846,-1.692426,0.09110909,-0.26945454
735,1.14489,1.7850581,0.21334071,0.15494896,0.79235065,0.1105629,-0.9935156,-0.4011012,0.17843328,0.31149676,0.31884262,0.12640154,0.3397072,-0.45564777,1.4340187,1.1930866,-1.0634215,0.42689282,-0.1801887,0.049962625,-0.75359756,0.39427453,1.6956006,-0.8553031,1.030678,-1.3133355,0.93513614,-0.2770078,-0.65947896,-2.5661275,-0.38964865,2.1220245
736,0.466243,1.2897073,0.094541766,-0.123798154,1.4678622,0.6247474,-0.29788002,0.012318178,0.7880082,-0.980086,0.3276674,1.0446357,0.6318704,2.2627556,2.086874,-0.15158719,-0.7378792,1.0492485,0.15847366,0.63317597,-0.53116435,0.9527093,1.4871494,0.86721575,0.17353581,-0.6354174,0.21635781,-0.120839514,-0.9023715,-2.1374233,-0.7286377,1.2453766
737,1.1518518,-0.052014746,-1.6747605,0.15649357,-1.234761,0.1926682,0.011577404,1.3991194,-0.21044818,0.39190957,0.3173966,0.63798815,-1.1654586,-1.1042377,-0.1637322,0.85805094,-0.8678603,-0.26095322,1.2326405,0.5423869,0.24547215,-0.77545476,-0.89303523,-1.5909508,-1.9629953,0.83206433,-0.8148694,-0.15565307,-0.32662967,-1.4342312,-2.3197029,-1.056054
738,-2.330494,0.014776258,-1.158403,-0.7363173,1.732118,-1.0149783,-1.1864655,0.09386258,0.03266571,-1.0575874,0.42968526,0.37361214,-0.80348116,-0.667941,-0.4100087,-0.08168547,2.1689703,-0.5630447,0.2674859,0.8772115,0.004228852,1.7579218,1.0024133,0.14362441,-1.4304315,-0.6145437,-0.651779,0.30446124,-0.91275966,-0.82281,1.3548388,-0.8179663
739,-0.6301823,0.80974954,1.468492,-0.71270084,1.2208232,-0.46161675,0.65856737,-1.8826884,0.24451588,-1.6919574,0.33931547,-0.29077014,0.39702848,1.2117243,0.30201432,-0.41163313,-0.1147574,-0.05680375,-0.05153665,1.8929026,-0.610513,2.0363977,1.9002786,0.64502764,-0.6673706,-0.04061111,-0.3411516,0.5258972,-0.48704556,-1.6756142,-0.55881065,-0.6625035
740,-1.4103335,0.7708308,0.29794845,-0.55199474,0.96173704,-0.4112424,-1.1967787,0.1945694,0.026414184,-1.15415,1.1403611,0.0682572,-1.2792706,0.16021219,-0.11497436,0.525694,1.0867796,-0.3987111,0.49307114,0.89411557,1.1393098,1.4722377,1.7825172,0.8576891,-0.8491154,-0.9374813,-2.193439,0.08043692,-1.3487241,-0.3481872,1.5492747,-1.3125657
741,0.70916426,0.8818697,-1.4912589,0.06683677,0.5040521,0.05420465,-0.5982818,1.4961672,-1.4081184,0.56993383,-0.6664451,-0.039639007,-2.2424784,-1.01791,-1.0665041,0.8031811,0.23884727,-0.48403496,-0.48224124,0.31581575,-0.24882898,0.96267223,-1.4430097,-0.10147495,-0.61618227,1.1693904,-0.9736156,-0.13078155,0.086438194,-2.5781026,-0.18528046,0.8337146
742,0.82729405,0.7431372,-1.4516633,-0.0446656,0.38015258,0.027031126,-0.48653808,1.6252841,-1.6119646,0.73368645,-1.0156393,-0.03673006,-2.464467,-1.0154685,-1.047748,0.7730355,0.2108975,-0.29005158,-0.2083456,0.16163294,-0.18219563,0.54564226,-1.4424865,-0.03752851,-0.4439032,1.2205616,-0.7096694,-0.25863123,0.21039191,-2.4172955,-0.20275687,0.92909735
743,2.4915426,0.9243941,-0.58742744,0.34839186,0.26482317,-0.2144733,0.029022109,0.18756029,-0.7870769,0.5967057,-1.8865539,-0.90758073,-0.619791,-0.32334036,0.72103035,1.706817,-0.3205504,-0.3207247,-1.080688,-0.13297203,-0.022466326,0.72116274,-0.94079494,0.13683818,-1.2091248,-0.38378316,0.2357331,-0.806722,-0.11096595,-2.4533837,-1.1315665,1.0358003
744,1.6517084,0.660482,0.04078731,-0.26535788,1.3678831,0.07605072,0.48790628,-0.25423154,0.08995249,0.5940145,-1.2638816,-0.10309694,-1.4815075,-0.6871015,0.68012106,-0.996399,-0.5375685,0.291198,-1.0685693,-1.0756638,-0.20405507,0.9165927,-1.3009753,-0.3405314,0.1194606,0.99085957,0.11516252,-1.3376985,-0.4129022,-2.2026706,0.0825195,2.6151888
745,1.9831885,-0.75816435,0.5077325,-0.044281572,-1.0852091,0.88148504,0.89297885,-0.06756324,-0.095890634,-0.08791468,0.738172,-0.79009086,-0.35134888,1.1927583,1.3163418,0.016743138,-0.66996944,-0.74174154,1.3004076,0.0900652,-0.7642196,0.16323957,0.6387915,-0.0619492,0.17058796,-1.265907,1.173376,0.83088,-0.43781593,-2.9324336,1.3414992,0.2861027
746,0.5054977,-0.18532036,-0.24641642,-0.6872129,1.5006232,0.8288688,-0.08312164,-0.31733805,1.0652963,-1.0964978,1.7858906,0.807181,1.27017,2.0236092,1.1338125,-0.6938023,-0.89445823,-0.48903078,0.3142105,0.60942394,-0.70026314,-0.20029514,1.0336583,0.49607503,0.5781041,-0.41725937,-0.15109636,1.0128585,-1.1485368,-2.4417286,-0.08451411,0.44553068
747,0.6696993,0.55615836,0.6505491,-0.3664434,1.6060245,0.050924957,0.3156651,-0.077300064,-0.2860238,-0.00818739,-0.80491734,0.47862557,-1.0281171,0.8944439,0.8343301,-1.4664453,-0.43284896,1.002441,-1.9449738,0.3781045,-1.3558439,0.5775789,-0.7846718,0.83224577,-0.21096256,1.1887766,-0.41404247,-0.57241225,-1.051958,-2.2495065,-0.37705302,2.1919556
748,0.5127037,1.5377028,0.8997837,0.27534893,1.1992067,-0.34566525,0.4390379,-1.217209,0.58830625,-0.033166822,-1.2986207,0.8944341,0.07401417,-0.7435796,1.5615232,0.859931,-0.45500904,0.8435256,-0.52470195,-0.10676422,-0.39226606,2.9469373,0.5807576,-0.5980809,-0.22940725,-0.36789706,0.074395664,-0.54446316,0.20095484,-1.9953365,-0.54127234,1.748162
749,0.086060315,-0.20424475,-0.2813633,-0.44750625,1.5919017,0.6202509,0.08059277,0.21870182,1.0465742,-1.5519009,1.2726114,1.3672642,0.45475814,2.0037427,1.8758745,-0.98722684,-0.9674149,0.4339605,0.85517216,0.28715983,-0.44836318,-0.4615154,0.6659679,0.95165735,0.56553817,0.30415887,-0.6333692,0.8035486,-1.4664383,-1.8790051,-0.72487575,0.63032967
750,2.5315783,-1.1674732,-0.029877484,-0.39662784,-1.790881,0.58210504,1.333745,1.835234,-1.2733364,0.13935244,-1.4451329,-1.8715315,0.45424512,-0.2518389,0.021686383,0.605843,0.101691246,-0.7527981,0.6818888,0.16715899,0.1330721,-0.6509792,-0.36298943,0.63463104,-0.22558329,0.9093081,0.22221896,0.20452748,0.3036564,-1.6702888,0.3951503,-1.1797868
751,0.0531227,0.37291357,-0.61112386,-0.559161,0.15241927,-1.7087514,-0.35216564,-1.0978253,-0.7830538,-1.0664036,-0.8411132,-0.51281196,-0.026132133,-0.20781985,-0.6741727,0.4770731,1.0828428,-0.18126152,-0.64707077,1.4085658,-1.022496,1.4234263,-0.23469809,0.19525631,-1.9821042,0.32339263,-1.535259,-0.20643108,-0.35595936,-2.5517535,-1.1907865,-0.002544023
752,0.66362333,-0.72900265,0.6293441,1.1380494,1.9928031,0.60340095,-1.2967336,-0.27026677,-0.8396733,-0.39332485,0.95758253,-0.5171258,0.045392506,-0.1703488,-0.33007216,0.19777347,-0.8179778,0.89414597,2.29287,0.013518556,0.4904298,-0.66066706,-0.70317006,-0.5879425,-1.5833871,-0.8586565,-1.3857044,0.837913,2.031137,-0.056079943,-1.4481794,-0.31491175
753,1.1212246,0.22332995,0.6362477,0.7077134,2.0740235,0.79583764,-1.4690903,0.5588109,-1.0135014,-0.043050796,0.7388872,-0.41349033,-1.0644777,0.030600576,-0.36274853,0.5795945,-0.6360921,0.022164445,2.1261787,0.05211003,1.8754616,-1.171159,-0.8208096,-0.77597713,-1.560811,-0.38697237,-0.6059616,0.08708124,2.042546,-0.30358213,-0.35505995,0.24076182
754,-0.6228551,-1.2494576,-0.56922305,0.62564754,1.0317376,0.7076574,-1.3502605,0.7518576,-0.99161655,0.021321055,-1.2617998,0.5000583,-1.2155707,-0.24113244,-0.52036834,-1.2829144,-0.24820626,-0.005210343,2.4654424,1.1323296,1.0039401,-1.2367655,-0.94616956,-0.50123686,-1.4133755,-0.11976481,1.5181324,0.042220525,0.7377164,-0.10508948,-1.6100829,-0.32476524
755,0.27143377,0.12393888,-0.48546353,0.08932884,1.6802018,0.20721826,1.160516,-1.7062329,-0.44466656,-0.10893138,-0.23752734,0.3975915,-0.44475693,-0.92356205,0.1365243,1.0560706,1.4078072,-0.5677505,1.5519543,-1.2024512,-1.5012171,0.7172521,1.0187727,-0.06530495,-0.19512965,-1.011461,0.3767275,2.7758896,1.4298713,0.10805087,-0.15534276,0.3202308
756,0.29085818,0.4804735,-0.27096125,0.16754973,1.7530806,0.22335827,1.1227772,-1.470651,-0.5250375,-0.14687937,-0.24077508,0.55485547,-0.6833574,-0.9966202,0.11743542,1.340687,1.3305582,-0.5376508,1.7763028,-1.1857239,-1.3321921,0.7814936,0.83046705,-0.7077766,-0.19519474,-1.0613872,0.36477762,2.5098796,1.4508309,0.3035626,0.19409584,0.32337043
757,0.10522239,-0.95276874,-0.91293937,-0.04955442,-0.053867918,-1.6699011,-0.7637894,0.85834605,-2.2398477,-1.8958331,1.3572806,-0.25338858,-1.5810077,0.14926921,-0.43362886,1.160345,-1.837895,-0.5196337,1.5071031,-0.29450428,-0.06710348,-0.5341908,-0.80720013,0.54959464,-0.20785187,1.0700864,1.099976,-0.5851462,0.87093085,-0.5394931,-0.90445477,-0.19396733
758,-0.10028269,-0.22672513,-0.465797,-0.34061858,0.13293563,-0.080339886,-0.11430208,-0.22361784,-1.9872973,-0.80016834,-0.55170166,0.5625129,-2.0904157,0.5424733,0.10625475,0.026665308,-1.8433943,-1.5804043,2.069076,-0.9180088,-1.0762814,-0.90257096,1.3127474,-1.3151075,-0.010023051,-0.07884291,0.84053504,0.21887127,1.7655226,-0.8890011,-0.55077726,-0.6781961
759,-1.7199553,-0.5463571,-0.34672406,-0.14272234,0.21651106,-0.18526974,0.6996034,-1.0308118,0.3163112,0.82212484,-0.075472906,-0.16732901,-0.52128243,-1.2459208,0.68817806,-1.6484065,0.78087133,-1.6099848,0.84826434,-0.72869635,0.83805203,0.10554026,-1.4826343,-0.6873872,-0.059979398,-1.4358675,2.2364829,1.7158407,1.1174623,1.0025572,-0.44251055,0.4100784
760,-1.213776,-0.8781952,0.32347307,0.3482447,-0.38184515,-0.2096274,0.24134295,-0.88418,-0.37325913,1.1463367,0.6994776,-1.0089717,0.040514015,-0.22378525,0.83296615,-1.600122,-0.20345142,-0.561601,1.1720351,-0.7650034,1.3618908,-0.39228353,-0.7288296,0.963603,-1.1384811,-2.140464,2.5860806,0.6352757,1.3145635,0.67733824,-0.4917777,0.41715518
761,-0.8758105,-0.99131584,-0.6588197,-0.030774174,0.11335854,-0.1692612,-0.032287616,0.45966935,-0.38273042,-1.044878,1.719647,-1.1432608,0.028188372,-1.0955423,0.3095989,-0.7225528,-0.58876765,0.7377141,-0.28352052,0.11061539,0.9497166,-0.7335409,-0.4927919,1.4180784,-2.3796349,-0.5444045,2.6591184,0.10962583,0.80510855,1.4960419,-0.46795112,-0.52375114
762,-0.2524127,-0.89566284,0.32203203,-0.60482746,1.248675,0.0053459355,1.722682,-0.24482097,0.74081004,-0.52736825,1.3255949,-0.53689456,0.41186422,1.5727768,1.78802,-1.6059657,-1.0355122,-1.0536118,-0.23620138,-0.023223178,-1.1173432,0.8978934,-1.6228732,1.6743126,1.4639615,0.80112827,-0.029779889,1.0178106,-0.4097715,-0.907879,-0.047432683,-0.34021732
763,-1.1866064,-0.06712181,-0.9507988,-0.101626255,1.1939687,-0.35431325,0.64534956,-0.6696006,0.06897844,0.04057965,-0.4427932,1.1210896,-0.14808746,-0.67216504,1.1968287,0.32175803,0.72684485,-1.0465264,0.06495351,-1.3834127,-2.0010335,1.2533613,-0.6257282,-2.2303684,0.9422811,-2.170154,0.12550649,1.5128859,1.3238227,0.09956632,0.32448134,0.079346806
764,-1.4445202,-0.4668733,-0.15159552,-1.67997,0.9868608,0.7033605,2.474394,-1.1334145,0.6154094,0.70945084,-0.04588431,-0.18856692,0.64780265,-0.45112467,0.87220424,-0.46231928,-0.9149949,-1.1328093,-0.21194984,-1.3160216,0.24673843,0.6179635,-1.759356,-0.081770115,0.81553763,-0.30121034,0.2846575,1.6174191,1.9596413,0.36583397,0.10348447,0.016858384
765,-0.6527434,-1.0689598,-1.2936316,-1.1030324,1.4754238,-0.018114597,1.3046137,-0.8323873,-0.64149296,-1.835954,0.4455874,1.5195143,-0.65289605,0.63304,1.6662074,0.4846867,-1.3625877,0.29429996,0.99909365,-1.0194985,-0.17783405,0.3297508,-1.3391082,0.34632325,1.4885342,0.60887766,-0.10763232,1.4547696,1.0734168,-0.13802947,-0.56602114,-1.3542649
766,-1.2348341,-0.66569376,-0.36935914,1.6968925,0.90021235,0.40420315,-0.81258255,-0.6467927,0.07362729,-0.7634708,0.88210756,-0.58551043,0.47176528,-0.8398355,-0.9682419,-1.3255203,0.071458854,-0.18848516,1.8659365,0.69676286,-0.9412371,0.0486024,-1.5534322,-1.0957862,-0.015434846,-2.4447503,1.7828909,-1.0488061,-0.29729342,0.25438204,-0.809309,-0.089780085
767,0.2505353,-0.6340568,0.7298853,-0.011848094,1.4773643,0.46905887,0.10594902,1.2398757,-1.0560162,0.020936307,-0.67179596,0.049226727,-1.1495509,-1.0594006,-0.39134735,-1.708893,0.93425184,-0.03359478,0.43192047,0.5963734,0.056597233,-1.2755866,-0.07812757,-0.14820778,-2.5497417,-1.2381788,1.3237196,2.0822384,-0.045639645,0.6289804,-0.08122405,-0.4708094
768,-0.013640109,-0.6274078,0.68718576,0.29975072,1.5359778,0.41282174,0.11060075,1.0821913,-1.0003961,-0.20342566,-0.52582735,0.19996595,-1.1045518,-1.0303141,-0.40652347,-1.5592782,1.0205607,0.09892855,0.76692176,0.6113736,-0.0073016062,-1.3030919,-0.1443183,-0.4509064,-2.652861,-1.3407578,1.3588951,1.8138536,0.044927172,0.86307967,0.11968068,-0.6126062
769,-1.1132954,-0.6583558,0.17573093,-0.83574057,1.576258,1.2031069,1.4986058,-0.60370094,-0.08542811,-0.911248,-0.4120588,1.1282896,-0.20130706,-0.87881434,0.68351966,1.0654663,-0.50910056,-1.2525129,-0.76883596,-0.99698186,-0.24568109,0.87914723,-0.6664564,-1.4022284,-0.025435656,-0.55314404,-0.8612571,2.5930068,1.233894,0.8570208,-1.2225548,-0.0707031
770,0.41990197,0.8088856,1.0652074,-1.3328635,0.8927748,2.0453544,1.1504163,0.30734932,0.24249825,0.22011845,0.58994293,0.44367242,2.667542,-1.9319843,-0.46558455,-0.4387472,-0.26031718,0.26152143,-0.8395562,0.37452337,0.37855172,2.4696794,-0.50049233,-0.91281307,0.47101304,0.11028197,0.6301092,0.020399358,1.0627197,0.12868221,-0.39819756,0.27586356
771,-1.5386323,0.5890946,0.21030875,-1.4279908,0.6154544,-0.392619,1.9810156,-0.7307773,0.050433625,0.44915956,0.76209754,-1.3978857,0.5569775,-0.07450598,-0.75035954,-1.2195135,-0.65781885,-0.021669647,-1.6403388,1.4226359,-0.3410554,-0.10074718,-1.8936864,1.7863821,1.4483615,1.2558879,-0.1955176,1.1470004,-0.18916124,-0.108668245,-0.03582964,-0.11121986
772,-0.6210279,0.14790373,1.4976757,-0.28188097,2.2530446,1.416092,1.4007766,0.16925038,-0.021148242,-0.5780324,0.76223814,-0.049058076,-0.8118762,0.7347472,-1.4144238,0.39541703,-2.0709724,-1.1396068,-0.9023649,0.4380232,-0.4095962,0.5070147,0.39944363,0.18135649,-0.43781206,-0.34912783,0.43185037,2.2918243,-0.7596844,-0.969809,-0.51517236,1.2421681
773,-0.8269023,0.12612906,1.7019373,0.028891006,2.1399472,1.6224672,0.37332833,0.30917078,-0.030928014,-0.398735,-0.099268265,-0.6786342,-1.1609691,0.83363056,-1.0599544,0.5321886,-0.8176353,-1.7149055,-0.8259634,-0.22902867,-0.8278254,0.8682337,0.17478444,-0.255237,-0.28975466,-1.5662754,0.9707704,2.212818,-0.8847137,-1.0150626,-0.4579501,0.9676418
774,0.8705721,0.18210919,-0.15042205,0.41227338,0.25559172,1.5705674,-2.0112197,1.4169775,-1.5700982,-1.3234103,-1.0994254,-2.1004157,-1.9838825,-0.5266691,0.04895857,0.2846636,0.23319812,-0.7860403,0.22518238,-0.6337164,-0.537549,0.4484404,-1.7614408,-0.40967396,0.8893967,-0.41331246,-0.36309883,0.39030027,-0.22338071,-1.3376999,-0.9465715,-0.13873696
775,1.7552311,-1.0205895,-1.3666519,0.7351261,-0.69985443,0.86273694,0.2780812,0.12439242,-1.9361583,1.437938,-0.7206735,-1.6567364,-0.7572976,0.6146258,-0.33856067,0.90305907,1.1444954,0.53600395,0.83376276,-0.26082647,-0.8666689,0.053081285,-0.58221465,0.8872531,0.31902808,1.5770448,-0.4863295,1.1177089,0.6406287,-1.8715888,0.55415756,-0.32399553
