source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118
1971,1045,1058,1,girder,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187089678193781e-20,5.6165806228136717e-08,1.3244239749417019e-33,0.0003460215812083334,3.706605822546522e-36,1.8959568222314775e-42,9.146559747314621e-32,2.0057820091470688e-29,2.2659578413569402e-29,7.398855891635034e-43,4.720974113878489e-19,1.5549927567803934e-08,0.0,0.9996529221534729,0.0,0.0,0.0,1.0104971330179846e-12,5.325920368788595e-13,0.0,5.748997111698628e-11,0.0,0.0,9.200352208960584e-23,0.0,1.0384129266096526e-14,5.1216100172081055e-37,2.0425102208244242e-39,7.034453116991804e-17,1.165214553390393e-21,3.108751375312323e-28,0.0,0.0,3.591734201724428e-11,0.0,1.2103919569117593e-31,2.365716460608506e-36,0.0,5.885453550164232e-44,0.0,2.8229648018285954e-39,1.3346209812825397e-21,2.8376293902577546e-42,7.697785009246061e-13,1.1601368034182469e-20,2.802596928649634e-45,0.0,0.0,9.703991865449358e-42,4.315049864089815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,1045,1058,1,girder,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187089678193781e-20,5.6165806228136717e-08,1.3244239749417019e-33,0.0003460215812083334,3.706605822546522e-36,1.8959568222314775e-42,9.146559747314621e-32,2.0057820091470688e-29,2.2659578413569402e-29,7.398855891635034e-43,4.720974113878489e-19,1.5549927567803934e-08,0.0,0.9996529221534729,0.0,0.0,0.0,1.0104971330179846e-12,5.325920368788595e-13,0.0,5.748997111698628e-11,0.0,0.0,9.200352208960584e-23,0.0,1.0384129266096526e-14,5.1216100172081055e-37,2.0425102208244242e-39,7.034453116991804e-17,1.165214553390393e-21,3.108751375312323e-28,0.0,0.0,3.591734201724428e-11,0.0,1.2103919569117593e-31,2.365716460608506e-36,0.0,5.885453550164232e-44,0.0,2.8229648018285954e-39,1.3346209812825397e-21,2.8376293902577546e-42,7.697785009246061e-13,1.1601368034182469e-20,2.802596928649634e-45,0.0,0.0,9.703991865449358e-42,4.315049864089815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,1046,1059,1,girder,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005323450145139e-24,0.9999961853027344,3.0780327633635818e-22,6.075627950721881e-18,0.0,5.605193857299268e-45,4.5534673094942446e-21,1.2119432789472106e-25,4.662302042728558e-29,1.9752983412815486e-40,2.7483473285128776e-26,7.980170690924382e-11,2.5223372357846707e-43,3.266579271297169e-36,5.21434368962979e-37,0.0,0.0,5.266536362569241e-08,1.5206754708787872e-16,0.0,1.3718631271554003e-30,8.102069833787662e-33,0.0,1.5392381048600463e-19,1.401298464324817e-45,2.022972012127866e-06,2.155785583486585e-40,0.0,1.6798255925225882e-19,5.5846333361185585e-33,1.0657902893405764e-23,0.0,0.0,4.2113502355528576e-13,1.555441295400547e-43,0.0,9.668917364887308e-40,0.0,1.9447891995936364e-30,0.0,0.0,2.6184409301195673e-35,0.0,2.8668321060595914e-22,1.3206113179954458e-16,7.410551027276384e-34,0.0,0.0,0.0,6.757097389651243e-18,5.138320906314383e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,1048,1061,1,girder,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38111715539373e-34,4.259562480513068e-09,0.0,1.5620600865045084e-25,2.2420775429197073e-44,3.8255448076067506e-42,1.2336891272051642e-33,4.0619927627337134e-35,1.401298464324817e-45,7.006492321624085e-45,1.8021445117738949e-31,2.1233538812317522e-14,1.612787770000068e-08,0.0,1.0,0.0,0.0,2.8769372723867273e-19,1.632939263141727e-33,2.3948190755311124e-42,1.7795033885511037e-33,0.0,0.0,1.595305254747456e-35,0.0,3.562799780307653e-21,0.0,0.0,1.3120442774773589e-13,4.203895392974451e-44,1.8623930971928488e-34,0.0,1.0396826237684508e-34,3.786308450605656e-42,1.6473202542705943e-29,0.0,8.861634924783638e-39,0.0,4.139395357877204e-33,1.558001094393375e-18,0.0,2.234933387036948e-36,0.0,6.066932704978101e-29,0.0,0.0,0.0,0.0,0.0,1.2207618067307347e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,1049,1062,1,girder,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2674649621202619e-22,4.874692883738983e-22,5.6485793133181887e-36,1.3694138408986352e-18,9.5708685113385e-43,6.415429396925565e-33,8.057524341613561e-20,6.214439404061089e-19,2.1359981199639278e-30,3.0111309466207652e-34,3.6607964116544e-36,1.0,1.491248856171079e-12,0.0,8.720213892542465e-26,0.0,0.0,6.384502898995408e-16,7.892820403192036e-20,0.0,8.765810545902305e-25,3.130197044922043e-34,0.0,1.786308148436114e-29,2.9847657290118604e-43,1.1167063367761854e-12,0.0,1.4869556299035648e-33,1.8261049139836616e-13,2.266123663137938e-35,5.948443720303994e-17,3.208973483303831e-43,0.0,4.336572232609101e-20,9.457169171812974e-37,2.0178697886277366e-42,1.645419634656795e-26,0.0,4.334906149699859e-33,4.1548499467230826e-42,0.0,1.6439679324611452e-29,0.0,1.2757930842205467e-16,2.1020869232580665e-24,1.3173354629394027e-39,0.0,0.0,0.0,3.937783612535885e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,1049,1062,1,girder,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2674649621202619e-22,4.874692883738983e-22,5.6485793133181887e-36,1.3694138408986352e-18,9.5708685113385e-43,6.415429396925565e-33,8.057524341613561e-20,6.214439404061089e-19,2.1359981199639278e-30,3.0111309466207652e-34,3.6607964116544e-36,1.0,1.491248856171079e-12,0.0,8.720213892542465e-26,0.0,0.0,6.384502898995408e-16,7.892820403192036e-20,0.0,8.765810545902305e-25,3.130197044922043e-34,0.0,1.786308148436114e-29,2.9847657290118604e-43,1.1167063367761854e-12,0.0,1.4869556299035648e-33,1.8261049139836616e-13,2.266123663137938e-35,5.948443720303994e-17,3.208973483303831e-43,0.0,4.336572232609101e-20,9.457169171812974e-37,2.0178697886277366e-42,1.645419634656795e-26,0.0,4.334906149699859e-33,4.1548499467230826e-42,0.0,1.6439679324611452e-29,0.0,1.2757930842205467e-16,2.1020869232580665e-24,1.3173354629394027e-39,0.0,0.0,0.0,3.937783612535885e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,1062,1075,1,girder,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.101421295457216e-29,7.891775363885652e-18,6.126358002108464e-35,2.6064356228872043e-10,2.5187233133681736e-22,2.4197733985838087e-39,1.563896512291052e-10,9.387047481554736e-14,2.802596928649634e-45,7.341419833162277e-11,5.397637762935702e-25,2.9068742151139304e-06,1.8128437144182855e-33,1.1852185899385859e-12,0.0,0.0,0.0,1.3187010077658767e-12,2.6328039295679083e-20,0.0,7.412375477528149e-30,5.100726410142334e-43,0.0,2.2657594869667967e-40,2.9275266103798917e-37,0.9999961853027344,1.208476665191247e-32,7.02328210237628e-14,2.612326588828018e-19,7.714526097116053e-32,5.927613340213559e-29,0.0,0.0,4.604386494078484e-41,0.0,4.858448856100956e-37,9.39536101303939e-36,1.0174299012423396e-24,4.972199104260697e-31,0.0,0.0,2.5423677885213456e-19,4.3508059276150545e-35,5.84094481020426e-15,1.4699761020613764e-40,7.98937026845772e-18,0.0,0.0,0.0,2.0387032062529897e-09,7.006492321624085e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,1582,1595,1,girder,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4362482239833883e-26,7.450106239662458e-15,0.0,1.2502870738728689e-08,9.351929639272391e-40,1.914005356543568e-27,4.025283871365116e-26,1.1340859616531308e-24,0.0,1.889090459756286e-41,1.5545348552336358e-32,9.016439816988964e-10,1.0930128021733573e-42,3.547763818834149e-11,3.337245542131196e-39,0.0,0.0,7.610995489312202e-16,1.823205828048747e-17,0.0,3.3576201531104743e-05,0.0,0.0,4.079569154993436e-21,0.0,1.0200827812653634e-12,3.650410525535435e-40,1.8053375130106738e-38,1.0584587418121591e-27,4.2516601350683914e-11,3.970553975292011e-39,0.0,0.0,1.0175363109164237e-36,0.0,0.9999656677246094,1.1129817449165506e-33,0.0,5.819037047629707e-38,0.0,5.638572042349741e-35,2.4281675950437926e-18,8.292407870396397e-39,7.854605129557855e-15,4.5141522139373616e-30,8.084718802485555e-33,0.0,0.0,0.0,7.530874812644583e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,1582,1595,1,girder,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4362482239833883e-26,7.450106239662458e-15,0.0,1.2502870738728689e-08,9.351929639272391e-40,1.914005356543568e-27,4.025283871365116e-26,1.1340859616531308e-24,0.0,1.889090459756286e-41,1.5545348552336358e-32,9.016439816988964e-10,1.0930128021733573e-42,3.547763818834149e-11,3.337245542131196e-39,0.0,0.0,7.610995489312202e-16,1.823205828048747e-17,0.0,3.3576201531104743e-05,0.0,0.0,4.079569154993436e-21,0.0,1.0200827812653634e-12,3.650410525535435e-40,1.8053375130106738e-38,1.0584587418121591e-27,4.2516601350683914e-11,3.970553975292011e-39,0.0,0.0,1.0175363109164237e-36,0.0,0.9999656677246094,1.1129817449165506e-33,0.0,5.819037047629707e-38,0.0,5.638572042349741e-35,2.4281675950437926e-18,8.292407870396397e-39,7.854605129557855e-15,4.5141522139373616e-30,8.084718802485555e-33,0.0,0.0,0.0,7.530874812644583e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1582,1595,1,girder,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4362482239833883e-26,7.450106239662458e-15,0.0,1.2502870738728689e-08,9.351929639272391e-40,1.914005356543568e-27,4.025283871365116e-26,1.1340859616531308e-24,0.0,1.889090459756286e-41,1.5545348552336358e-32,9.016439816988964e-10,1.0930128021733573e-42,3.547763818834149e-11,3.337245542131196e-39,0.0,0.0,7.610995489312202e-16,1.823205828048747e-17,0.0,3.3576201531104743e-05,0.0,0.0,4.079569154993436e-21,0.0,1.0200827812653634e-12,3.650410525535435e-40,1.8053375130106738e-38,1.0584587418121591e-27,4.2516601350683914e-11,3.970553975292011e-39,0.0,0.0,1.0175363109164237e-36,0.0,0.9999656677246094,1.1129817449165506e-33,0.0,5.819037047629707e-38,0.0,5.638572042349741e-35,2.4281675950437926e-18,8.292407870396397e-39,7.854605129557855e-15,4.5141522139373616e-30,8.084718802485555e-33,0.0,0.0,0.0,7.530874812644583e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,1582,1595,1,girder,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4362482239833883e-26,7.450106239662458e-15,0.0,1.2502870738728689e-08,9.351929639272391e-40,1.914005356543568e-27,4.025283871365116e-26,1.1340859616531308e-24,0.0,1.889090459756286e-41,1.5545348552336358e-32,9.016439816988964e-10,1.0930128021733573e-42,3.547763818834149e-11,3.337245542131196e-39,0.0,0.0,7.610995489312202e-16,1.823205828048747e-17,0.0,3.3576201531104743e-05,0.0,0.0,4.079569154993436e-21,0.0,1.0200827812653634e-12,3.650410525535435e-40,1.8053375130106738e-38,1.0584587418121591e-27,4.2516601350683914e-11,3.970553975292011e-39,0.0,0.0,1.0175363109164237e-36,0.0,0.9999656677246094,1.1129817449165506e-33,0.0,5.819037047629707e-38,0.0,5.638572042349741e-35,2.4281675950437926e-18,8.292407870396397e-39,7.854605129557855e-15,4.5141522139373616e-30,8.084718802485555e-33,0.0,0.0,0.0,7.530874812644583e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,1583,1596,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779495632074472e-11,4.325206859334685e-12,0.0,5.0841356434017787e-23,0.0,0.0,1.5414283107572988e-44,1.306760423948529e-38,2.1945865263939268e-11,5.605193857299268e-45,2.857679168685314e-39,9.057859985065614e-14,8.472555998373067e-39,0.0,2.4680721363100474e-25,0.0,0.0,3.490332215520115e-21,5.466525850374703e-29,0.0,3.6683767000481324e-34,0.0,0.0,7.181055962760907e-31,0.0,4.758481608746479e-08,0.0,0.0,1.0,0.0,1.2009990664824335e-25,0.0,0.0,6.722653701631737e-23,1.401298464324817e-45,1.401298464324817e-45,1.1234008359587468e-21,0.0,0.0,1.6126843376682157e-40,0.0,1.9057659114817512e-43,0.0,1.771638763106853e-19,7.708215016220368e-21,2.4114721064811485e-38,0.0,0.0,1.7558269757989958e-42,7.380976226663281e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1584,1597,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2958168272599906e-11,3.934720782447451e-20,4.053223578194854e-39,4.5347994618790465e-28,0.0,2.1019476964872256e-44,2.2420775429197073e-44,5.881344943066831e-38,2.199321554820035e-26,1.401298464324817e-44,1.401298464324817e-45,7.018826020859453e-17,3.03101907125748e-36,0.0,1.6830306065581793e-29,0.0,0.0,1.1198637054894418e-26,6.326247116141018e-38,0.0,1.1932869176835126e-39,0.0,0.0,3.2073451759361296e-30,0.0,5.1073646180344046e-12,0.0,0.0,1.0,3.191622605718561e-39,2.1379261437552764e-26,0.0,0.0,5.52924624635972e-32,4.764414778704378e-44,7.806633744753556e-42,1.015194505764395e-36,0.0,0.0,4.0190460304331666e-30,0.0,0.0,0.0,9.016626125481375e-22,4.5770541998713065e-18,1.1070257868166055e-41,0.0,0.0,0.0,1.4817149139217298e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1585,1598,1,girder,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.872010219706275e-14,4.1854604458799253e-17,6.381334477153552e-32,2.623786396189277e-23,1.3872854796815689e-43,7.006492321624085e-45,5.248198771389558e-33,6.961274554359642e-27,1.0139695135777811e-25,0.0,7.006492321624085e-45,1.2219218206155347e-06,1.434701574844487e-25,0.0,1.3289920913473685e-36,0.0,0.0,9.767255615207239e-19,7.765495485147933e-30,0.0,1.401298464324817e-45,0.0,0.0,4.032926737919398e-24,1.5414283107572988e-44,0.9998130798339844,1.4573504028978098e-43,0.0,0.00018516959971748292,2.2166110323760875e-28,0.0,0.0,0.0,9.911944557555161e-41,6.42891807980688e-36,3.9250369985738126e-41,3.856470030681603e-34,0.0,0.0,1.3414082710913017e-23,0.0,0.0,0.0,4.953781932394779e-22,5.3799039913970725e-30,1.993362366211207e-23,0.0,0.0,0.0,7.16446170423645e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,1586,1599,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1792964608320355e-13,4.145368904104889e-18,1.893351394751741e-21,4.013514133219357e-23,5.696457623683815e-39,4.406234483432169e-38,1.1455039634497585e-31,2.6097771312374026e-26,1.4332475093900565e-16,0.0,0.0,6.591318424398196e-08,5.777146477650455e-23,3.937648684752736e-42,9.89295928102602e-32,0.0,0.0,8.457019309306413e-18,2.897106102277557e-39,0.0,3.3737101307698566e-40,0.0,0.0,1.6047920133085089e-18,1.401298464324817e-45,4.359889373972692e-07,0.0,8.407790785948902e-45,1.0,7.505737342401847e-36,2.8205985067189827e-30,0.0,0.0,1.763858660767613e-32,1.3990984257358271e-40,1.4573504028978098e-43,2.8803626617412294e-27,0.0,5.605193857299268e-45,1.7976191543550963e-24,0.0,0.0,0.0,1.2759632849033856e-16,3.117137952810954e-26,5.240767740440524e-29,0.0,0.0,0.0,3.3431144228835635e-20,2.0403156753254144e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1587,1600,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.418190430883427e-13,4.27541150676029e-16,0.0,9.95838383835988e-25,5.6178055434781916e-42,0.0,4.484155085839415e-44,9.02025630575135e-40,7.587861431335911e-16,5.465064010866787e-44,3.363116314379561e-44,2.802783106311776e-15,5.674910200235756e-35,0.0,8.843751435909545e-21,0.0,0.0,1.478495138694025e-24,1.0739546778482016e-27,0.0,6.18000917785836e-37,0.0,0.0,3.390627056112103e-32,0.0,1.2913070135747717e-12,0.0,0.0,1.0,0.0,5.710877172066664e-26,0.0,0.0,3.0685381597260865e-21,0.0,5.5625509870741666e-30,3.313497819701866e-25,0.0,0.0,4.203895392974451e-44,0.0,8.407790785948902e-45,0.0,3.4373872461977e-28,1.6695609997339623e-17,1.2611686178923354e-44,0.0,0.0,2.6624670822171524e-44,2.99848207330605e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1588,1601,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891318692100446e-14,1.5830325806177707e-16,0.0,2.6637909920857092e-25,0.0,2.1019476964872256e-44,1.2284976732195086e-29,1.341322890051715e-41,2.8853003609326494e-27,0.0,4.203895392974451e-45,8.177027770943951e-17,2.1480636628751005e-33,0.0,4.549688997256521e-18,0.0,0.0,5.040478780864076e-21,4.8041914763933166e-37,7.25031208870336e-38,1.843637045936429e-37,0.0,0.0,4.766642607657828e-29,0.0,1.3860010957943841e-13,0.0,0.0,1.0,1.3612213282451273e-41,2.278809120967488e-25,0.0,0.0,5.175202276670303e-31,3.827380508595016e-40,3.829592654402738e-37,1.1338480407222468e-39,0.0,0.0,1.0939460232639355e-28,0.0,0.0,0.0,1.9860379504784108e-23,2.2239006548748058e-23,2.382207389352189e-44,0.0,0.0,0.0,3.6292429468906496e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,1589,1602,1,girder,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559295749782035e-13,3.200349985021944e-10,2.164012606770636e-39,5.253767350278488e-18,3.374112303429118e-39,0.0,6.615241611915939e-25,1.2051266565644087e-37,4.761810268871428e-28,0.0,5.943313163756203e-40,1.4354357702472953e-09,7.135340071918481e-25,8.939874350617487e-37,3.157116766367568e-13,0.0,0.0,1.0979307740743849e-12,9.353306812982354e-36,5.132293857495904e-35,3.75843296956384e-36,0.0,0.0,9.281045232717748e-22,2.9450510367845192e-33,0.0004111883172299713,0.0,0.0,0.9995880722999573,1.1885457762022922e-28,3.9786789784336973e-32,0.0,0.0,1.494172322644873e-39,2.167182868503265e-26,8.824644299911858e-36,2.3705555104106225e-31,0.0,7.258726045202552e-43,1.1869228947859207e-22,0.0,8.147877946785935e-40,0.0,7.40439806542757e-17,6.346094659174206e-37,9.618038776485932e-32,0.0,0.0,0.0,5.937733788983206e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
