beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1245,2.015661,0.12317433,-0.039922494,0.15508129,0.7167391,-0.829338,-0.6129131,-0.19301112,-0.45480597,0.6697866,-1.7650555,0.45373854,0.5439438,0.8169552,-2.5048506,0.6813649,-0.09729368,-0.9174035,-1.2319429,-0.2655599,0.34183407,0.63393444,-0.95511186,0.68359137,-0.22638421,0.96958417,0.46067652,-1.0061395,1.9932597,-0.82157916,-2.0626626,-0.19000016
1246,1.5492132,0.82650065,0.56875604,-0.06957769,0.8050898,0.442148,-1.6645898,-2.0121138,-0.71116114,0.49489853,-0.79290944,0.40092716,-0.26080653,0.124409854,-2.5090225,0.033506416,-0.35069516,-1.2669208,-0.3971528,-1.0680937,1.3582294,0.030990828,-1.8615494,1.10939,0.7952684,-0.14826994,1.3355902,-0.26167288,1.0332502,-0.59715515,0.10833466,0.36491033
1247,0.29222748,-0.18874907,1.5166614,-0.04552623,-0.23568816,0.5549706,-2.2216296,-1.9918994,-1.3232095,-0.10265263,0.53491706,0.23322925,-0.035966218,0.23451205,-0.87615913,-1.3565015,1.3479561,1.2702062,1.3265922,-0.8918967,0.9087466,-0.5179025,-0.094863065,2.022779,1.7175046,-0.3928557,0.096535064,-0.1268427,0.029984942,-0.47205728,0.8541089,0.92203754
1248,0.72391164,-0.3311995,-0.8648301,-0.05498513,1.255393,0.038810078,1.2563543,-0.42563024,-0.6524605,-1.0151974,-0.14489824,1.5697834,1.1573445,1.1423821,-0.520907,-0.042062003,0.44602776,-0.8617939,-0.75507873,-0.13997573,-0.85960865,0.36702693,-2.0038137,0.77833027,3.1600718,-1.8442852,0.816548,-1.2647395,-0.037086546,0.37242752,-0.7041616,0.29815042
1249,1.9610558,0.1839386,-0.14571333,-1.7364081,0.71481216,0.10247726,-0.21247058,0.5691936,1.0461781,-0.05072993,0.68776566,1.7452048,0.4199884,1.7932177,-1.3584511,0.49984708,-0.32913858,1.8817843,-0.9376014,-0.8110555,0.41073456,-0.5740421,1.119555,0.11470443,-0.24392372,1.3374912,-0.52358156,0.56775284,0.459368,-1.4666277,-1.0418627,-0.30852532
1250,2.9818027,-0.67393893,-0.79909223,-0.8045985,0.2602953,0.480077,-0.3807423,0.12016782,0.37757644,0.105672754,0.0886514,1.0501059,1.6843084,1.3398061,-1.2050875,0.91297185,0.9706336,1.726232,-0.91293454,-1.4593625,-0.05529769,-0.10874034,0.5201315,0.40924707,0.4449382,0.7838766,-0.35428494,0.4275358,0.88230044,-0.88880146,-0.8490544,-0.45156714
1251,-0.11926945,0.6017899,-0.3074827,-2.0878785,0.90781856,0.84385186,1.7575014,1.2822697,0.89401585,-0.11398096,0.31500912,0.9020538,0.031560343,1.5681849,-0.5266251,-0.58000255,-1.4135673,0.9247024,-1.1899339,-0.15454589,1.743232,-0.3573107,0.8942616,-0.2249526,-0.12968665,-0.16146368,-2.2111654,-0.3206059,0.25710347,-1.0273968,-0.61521834,-0.98764133
1252,0.30204177,1.0612292,0.9536976,-0.08826126,0.48776257,1.2076076,-0.12207147,0.18111604,1.0769677,1.5449396,0.079125226,1.2248693,-0.35828432,2.1852136,-0.51186717,-1.2898321,-1.3021677,1.3160591,-0.7421816,-0.5120506,0.5433793,-1.6230466,1.4074502,-0.0728326,0.046871938,0.19819827,-2.0042036,-0.018671237,-0.08784937,-0.20897193,-0.91700965,-1.1691818
1253,-0.36452132,-2.3621573,0.99910784,0.39782724,0.63593847,1.3770936,0.42690971,-0.8377596,-1.3781503,0.71808136,0.9446511,0.06561389,-0.79928863,-0.4176036,-0.75811046,-2.618194,0.87954,0.6296696,0.8965707,-0.33995208,1.4585826,0.6359064,-0.3441525,0.5482174,1.458927,0.6550122,0.5731721,0.84694535,-0.3896943,-0.2740579,0.3962923,1.6679932
1254,-0.7674702,-2.7247565,-0.17298208,-0.047521524,0.048121367,2.0701234,1.0613587,-1.3164375,-0.6314275,1.1258742,0.94633627,0.3449958,-0.8807326,-0.8198303,-0.83837277,-1.8514439,0.66042,0.72296757,0.30317992,0.30581468,1.4367207,0.61588,-0.37465096,0.24823913,1.0325282,1.6481509,0.016129944,0.6846996,-0.14880446,0.089806445,0.4879439,1.4251331
1255,-0.8911543,-2.5774136,-0.7411412,-0.7871816,-0.77912754,2.159321,1.3738129,-1.6989046,-0.7668625,0.6768652,1.4904151,0.13650443,-0.09144674,-1.0882747,-0.8824472,-1.0309337,0.5475836,0.6465851,-0.044100434,0.31992114,1.4556421,0.33295655,-0.07636582,1.1944116,0.31062663,1.265329,-0.36963353,-0.07571139,-0.09274235,0.2507345,0.5709256,0.8039668
1256,-0.04251614,-0.96969086,-0.32526535,-1.6231343,-0.28337064,0.6239186,2.0255287,1.319634,0.10256909,-0.40970156,1.3754939,0.009877196,0.042816795,-1.037529,-1.0604862,-1.1527451,-0.956368,-1.0165522,-0.07254177,0.8764184,-0.7546692,0.96128863,-2.449347,0.545284,1.0739139,-1.2853979,0.7917597,-0.35866654,-0.9506257,1.3920263,0.5934551,0.34599286
1257,-0.24494539,-1.1427764,-0.3490533,-1.4694062,0.40737134,0.65435857,2.3047376,0.69287527,-0.39847532,-0.29834732,0.80711085,0.5596102,-0.05052572,-0.57670313,-0.88451046,-1.1582321,-0.650909,-1.3391898,-0.39821884,0.7894824,-0.79444194,1.558549,-2.1072288,0.9133744,1.1921067,-1.7800555,0.77522117,-0.8839867,-0.673675,1.2063533,0.7466208,0.4293532
1258,-1.0484229,0.41191828,0.25998482,-3.0693114,0.45935482,-0.14058854,0.87487644,1.3022882,0.8636493,0.20772777,0.63651043,1.891551,-1.1986238,0.63359374,-0.48508915,-0.51127857,-1.5963404,0.34934008,-0.3656422,0.2942749,1.2827282,-0.75486743,-0.15452814,0.22627228,-0.2659514,0.24586222,-1.9040178,0.30355248,0.1315803,-0.21695705,0.33596325,-0.5872319
1259,-0.46301246,-2.0614374,0.3748,0.44958505,0.2086475,2.5859044,0.7332709,-1.3557281,-0.40354356,1.1652476,1.4120042,-0.25530922,-0.65433943,-0.58865297,-0.29408672,-2.5868878,0.6885597,0.40211117,-0.095388554,-0.3013316,1.2651278,0.038882297,0.4252093,0.16215864,0.8529454,2.0807877,-0.5648221,-0.22855975,0.19796653,0.35305732,0.4826738,0.99542123
1260,-0.00836037,-1.8939364,-1.0143731,-0.48740855,-0.4315865,2.2113128,1.0649794,-1.6502693,-0.6817962,0.9762931,1.7419468,0.09950941,0.104338676,-1.2852844,-1.0590867,-1.5878421,1.0872895,0.30366856,-0.41429704,0.25055817,1.2225024,0.5504439,-0.18094552,0.81830555,-0.53806067,1.2228558,-0.7346769,-0.89935684,0.17708498,0.7495488,1.1923755,0.13841403
1261,0.34797138,-1.6794573,-0.6754224,-1.7623776,-0.076226436,0.84011775,2.102694,0.42896432,-0.20763302,-0.28806016,0.95100284,-0.077088945,-0.45922783,-0.43637115,-0.70015854,-0.72164786,-0.2071419,-1.1627893,-0.73846006,1.5951458,-0.8683198,1.9452139,-1.8955386,0.7065946,-0.02137934,-0.91124815,0.86720353,-0.68960905,-0.21715727,0.9658827,0.55425584,-0.44533092
1262,0.16373433,-1.3606607,-0.53059196,-1.8496227,0.2553545,0.13028277,2.0855656,0.740529,-0.35409704,-0.435426,0.61068046,0.026735827,-0.3452073,-0.34850436,-0.4587774,-0.5950105,-0.5997041,-1.7386206,-0.61772305,1.5062451,-0.9140039,2.0781012,-1.9959152,0.75999403,0.35219383,-0.96122557,0.8629959,-0.72759867,-0.25541863,0.6732731,0.31513402,-0.28603604
1263,-0.062021848,-1.1448573,-0.36868468,-1.0610976,1.0705682,-1.0201551,1.7586426,0.6744218,-0.19178192,0.20103216,-0.7669071,1.103427,-0.39106652,0.11535528,-0.7067337,-0.7376433,-0.60499585,-1.3579962,-0.27028766,1.4579788,0.19265354,1.4174984,-1.8310634,0.53443044,2.0856326,-2.0840309,1.2389693,-0.14732693,-1.0633863,0.11555623,-0.13937788,0.43383545
1264,-0.648502,0.12396985,-0.360081,-2.818598,1.1155953,-1.1831414,0.91931677,1.1028109,0.39242575,0.6801403,0.122485876,1.3158027,-1.4103487,0.65066135,-0.48172364,-0.2653699,-1.313271,-0.23231418,-0.7212066,0.15338273,2.158401,-0.5876797,-0.25735036,0.11803067,0.488378,0.19985852,-1.888282,0.44347954,0.59108496,-0.3188058,0.46095997,-0.76910996
1265,0.26396543,0.44875878,0.65520996,0.9108644,1.1436368,-1.3930432,-0.2304538,-1.0761428,-0.9363074,1.3202076,-2.1074598,0.24438241,-0.822785,1.6319094,-0.2558793,-0.09656552,0.14097326,-1.7448881,0.32254606,0.0017914821,2.1986938,-0.4872686,0.7687802,-0.24822846,1.7891777,0.17540596,-0.80735856,-0.44891888,-0.09006167,-0.19696195,-0.11051805,-1.0123031
1266,0.28769913,-0.296835,-0.3100511,0.6105773,0.6288232,0.3193349,0.17996502,-1.7354093,-1.751314,1.5837007,-1.5372262,-0.012809288,-0.53922087,0.0048859166,-0.3486469,-0.8216998,1.1389513,-1.410434,-0.05513582,0.20139761,2.797158,-0.026093135,0.66103095,-0.06630524,0.5795102,1.3480057,-0.60965097,-1.7440658,0.020899115,0.14962216,-0.49430937,-0.16321899
1267,0.7734337,-0.3596348,-0.24026753,-0.65897995,0.87642777,-1.922962,-0.22255287,-1.222442,-1.6132655,-0.22386311,-1.0863733,-0.6728595,0.42730716,0.33494812,-0.67743146,0.18431938,-0.2467688,-2.4836593,-0.45816073,-0.6058175,2.3814726,1.2323661,-0.5114857,0.2221819,0.9084721,0.22542298,-0.2693514,-1.0526998,0.3107717,-0.050770573,-1.3276951,-0.086626455
1268,0.8489287,-0.0032141667,-0.501405,-2.0271535,0.723803,-2.7173896,-0.11437655,0.20624003,-0.90851724,-0.21650887,-0.5434896,-0.08031528,0.41633552,0.07800055,-1.0784547,0.2566842,-0.8390882,-1.770698,-1.1144099,-0.5825481,1.3471307,1.6136482,-0.76722395,0.5220376,0.9177064,-0.26424536,-0.6289434,-0.8105837,0.6561369,-0.23693697,-1.567446,-0.91922826
1269,-0.044646457,-0.2762838,0.5946897,-0.27729282,1.5847968,-1.8221738,-0.22684123,-0.61125994,-0.23605864,0.9076321,-1.4322339,0.44942012,-0.19912599,2.0676272,-0.7984492,0.861449,-0.413812,-1.2712306,-0.19712329,-0.18690298,2.1441805,-0.913067,0.1408037,-0.42951298,2.0878735,0.41189456,-0.54729396,-0.55675924,0.79618365,-0.27140242,-0.8731917,-1.6491488
1270,-0.24062158,-0.13925971,-0.35449517,-2.557286,1.4804531,-1.8613036,0.20151731,0.6248086,0.710525,0.581578,0.027398119,0.81509703,-0.41287643,1.3018622,-0.8055972,1.1445503,-1.0456033,-0.32621035,-1.2105832,-0.0833451,1.8819729,-0.98816365,-0.21341634,-0.12107598,0.8472016,0.4565055,-1.1527547,0.2426609,1.2626489,-0.1489358,-0.41281897,-1.6902436
1271,-0.32878613,-0.029126981,0.35669416,0.6662024,0.7429765,0.6528304,0.86955184,-0.74936825,-0.56036115,2.1049626,-1.212168,1.4615036,-0.57040375,-0.06932521,-0.069747604,-1.8037201,1.3606647,-0.5379272,0.118873805,0.76665187,1.4407233,-0.47917685,1.7235943,-0.8217182,0.8358148,1.8509384,-0.871096,-1.8258712,0.03480778,-0.36016956,-0.31445614,0.103423774
1272,-0.73833394,-0.3021984,0.1780533,0.21264036,0.34497598,1.3561628,1.2985533,-0.47399217,0.0011817162,1.9503969,-0.9416027,1.4915117,-0.9516274,-0.7967499,-0.27238286,-1.8344458,1.4878323,0.24150884,0.4399637,1.3916423,1.234076,-0.45246983,1.4272735,-0.7747303,0.8784369,1.723332,-0.32174784,-1.5193512,-0.06054239,0.17739984,0.27784023,-0.012313513
1273,-1.1135027,-1.4530345,-0.6084211,-0.51608,0.021150732,2.2961977,1.3691558,-0.989907,0.101746865,1.1841303,1.0248611,0.3869706,-0.11783429,-1.6593194,-0.41260722,-1.8928881,1.3730038,0.36674747,-0.043117277,1.0046659,1.2549909,0.41200176,0.09893564,-0.15298034,-0.25118205,1.8312321,-0.11863358,-1.6652273,-0.01874634,0.6572423,0.24383686,0.4426253
1274,-0.63266855,-1.7396189,-0.84400374,-0.76471806,-0.43648708,2.1184938,0.80683506,-0.90139365,0.4640212,0.39190987,1.4024645,-0.5406492,0.13061567,-2.0429432,-0.6214123,-1.6036476,0.8628419,0.56781,-0.78766423,1.2469066,0.16086823,1.6648837,-0.6739111,-0.15502346,-1.0247672,1.2894652,0.2148046,-1.2208378,0.16793945,0.5249996,-0.12859312,0.008416294
1275,0.19856463,-1.529787,0.064423434,-0.91085595,-0.697848,0.6545438,-0.8102408,-1.1514363,1.3789148,-0.7099382,1.1447843,-1.3575898,0.18255961,-0.9556689,-1.0772209,-0.86078954,-0.23857163,0.66971,-1.0411022,1.4458686,-0.72640795,2.1092234,-1.8902906,-0.27052012,-1.0760894,0.639714,1.1130687,0.047152825,-0.084449254,0.7846151,-0.4358667,-0.57843715
1276,-0.8302447,0.0984214,0.17834656,-2.6293635,1.2410796,-1.4054902,0.17705347,0.53732854,1.0674424,-0.17433915,1.3836404,1.1525137,-0.47153255,0.6512697,-0.49576384,1.5822036,-1.0744084,0.13747488,-1.4451729,-0.6635098,0.942325,-1.1591555,0.28521785,-0.6164426,0.6997134,0.39488813,-0.82526815,0.523523,1.2130167,-0.3638257,0.22540024,-1.5948235
1277,-1.4048214,0.4394201,1.1077275,1.1473006,1.8667505,-1.9341328,-1.0555558,-0.5723704,-0.84822786,-0.5323051,0.47923827,0.6516914,-0.12118028,0.53719056,0.5170629,0.8914472,0.04228885,-1.6618404,-0.02159485,-1.5190254,0.6068754,-0.1702637,0.45209908,-0.568251,2.8448231,-0.39969802,0.48317266,-1.0578547,0.20359194,-0.11010745,0.45818216,-0.025310993
1278,-0.57856023,0.9822948,0.50602704,-1.6767088,1.5600389,-1.2555926,-0.6276401,0.942109,0.3210751,0.47497472,0.6558734,1.2074245,-1.1557924,1.0810132,-1.1327494,1.3928747,-1.1863528,0.4366795,-1.4239472,-0.34391785,1.2927549,-1.202574,0.50150955,0.41426638,-0.5073525,0.252214,-1.050552,1.1012751,1.8474314,-1.2183826,0.5912259,-0.533318
1279,-0.4803423,-0.72319037,-0.1588051,-0.15981784,0.42145404,-1.3929466,-2.0814574,0.5960182,0.4608249,-1.4573895,1.2477396,-0.34340137,0.3050982,-0.08448476,-1.2325544,1.4115689,-1.4282844,-0.6645701,-0.29149133,-0.10660238,-0.25903657,1.5936487,-2.1914644,1.173096,1.0199493,-0.5004977,1.3607258,0.69008785,0.272247,0.04354275,1.4816709,0.5657282
1280,-1.3953288,-0.49913177,0.2676991,1.2995415,1.190524,-1.5526335,-1.267326,0.45928335,-0.869838,-0.8050457,0.84297,0.22021332,0.23607472,-0.43815678,-0.78085923,0.83698505,-0.6343089,-0.6412054,0.6574848,-0.6106342,0.5841304,0.43315256,-0.739934,0.80138063,2.1960447,-1.4269813,1.5892779,0.0011330798,0.029068101,0.041621473,1.9069682,2.0893102
1281,-0.91640663,0.6926081,1.5954361,1.9975591,1.6403481,-0.96047497,-2.9259634,-2.1815686,-0.44470915,0.036058724,0.12892434,0.3626692,0.6232835,-0.07889111,-0.35098866,-0.4416828,0.37797016,0.03353444,-0.13440378,-0.83499134,-0.07443818,-0.21869406,-1.3072416,1.0013405,0.19635305,0.69433165,0.36422002,-1.1233586,0.11463674,0.4892069,0.6511879,1.390118
1282,-0.5605114,-1.0569082,-0.11361802,0.033827785,-0.22572464,2.6515832,1.3618522,-0.7774243,0.3277568,1.4334772,1.3830705,0.06333489,0.021415329,-1.1461077,0.04746342,-2.4858546,0.49619985,0.33735657,-0.39255384,0.16153938,0.6262011,-0.30988333,0.9962371,0.37511763,0.20816633,2.4548273,-1.0369412,-1.5192887,0.3016348,0.74565566,0.5253192,0.10022363
1283,-0.07103495,-1.7010103,0.46406972,-0.3695107,-0.53238356,1.6073241,-1.3192447,-1.6811122,0.8917207,-0.39925116,0.7555487,-0.6954936,-0.25252104,-0.8853723,-1.2581464,-1.2603828,-0.35681647,1.126811,-0.7679878,1.3704826,-0.30283266,1.7317517,-2.2760844,0.4044312,-1.1570827,0.2062624,0.77524036,0.62803614,-0.19432281,0.27661812,-0.004190118,0.9650289
1284,0.6723526,-2.2045314,-0.482141,-0.80021304,-0.27018598,1.1146246,-0.19895925,-0.82725537,1.1411643,-0.36403257,1.053463,-0.7369014,0.29401535,-0.5214213,-0.84538347,-0.7658088,0.12364714,-0.27858138,-1.1985468,1.7161555,-1.2183461,1.891177,-1.9929651,0.3360077,-0.8804302,0.48465222,1.3449291,0.04956966,0.26591358,-0.24805804,-0.7058055,0.05078751
1285,1.2570667,-0.89593697,-0.7874589,1.1721561,1.0069567,-0.61507314,-0.4121631,-0.008164218,-0.9108227,1.6597886,-1.9232926,1.0820066,0.04468324,0.7742496,-2.071422,0.28630626,0.6290077,-0.33116704,-0.33705518,-0.43144932,1.3908538,-0.70612544,-0.13035698,0.33243638,1.3526698,1.4651326,0.21707833,-0.7423444,1.269207,-1.297981,-1.1573972,0.33898848
1286,1.3049494,0.28961834,-0.20242748,0.9968234,1.4835415,-0.9952546,-0.53340447,-0.4712037,-0.64814097,1.1764549,-1.832121,0.9226403,-0.55183315,1.4902554,-1.7522312,0.76000625,0.115399316,-0.38434425,-0.42735508,-0.9414882,1.6002619,-1.1380148,0.5807046,0.08743211,1.5909904,0.8675588,0.007862581,-0.19941357,1.356236,-0.9215355,-0.68586165,-0.91682935
1287,-0.41833442,0.69344705,-0.025640624,-2.2711413,1.3998888,-0.648821,-0.04940872,0.48767206,0.631763,0.905441,0.48334825,1.5920129,-1.5666294,1.1456096,-0.93199295,0.44642046,-1.6066676,0.11398873,-0.80073714,-0.5803717,1.4749305,-1.4918804,-0.060451474,0.30140558,0.3929045,0.8962579,-1.4484535,0.43881813,0.93553835,-0.36129805,0.6956088,-1.1406343
1288,-0.64538026,0.4087192,0.9824115,-0.6938662,1.0021946,0.32892257,-0.3746963,0.43592015,1.0589563,1.3263495,0.31804866,1.6994123,-1.6282591,1.9500942,-0.6005549,-0.66143113,-1.5241476,1.022426,-0.31150606,-0.1684294,0.79841304,-1.7389238,1.0198164,-0.021907719,0.3091754,0.78198624,-1.8631794,0.570872,0.3979355,-0.5837338,0.24604927,-1.3824723
1289,-0.5579727,0.5978284,0.03672273,-2.4307702,0.62883514,-0.25967288,0.2240955,1.1634997,1.112258,0.5938764,1.0499381,2.129098,-1.3369548,0.8130269,-0.18777557,-0.5924598,-1.410871,1.173229,-0.44128817,-0.24655943,0.8752486,-1.2288686,0.061036065,0.21357471,0.3960783,1.0898416,-1.951946,0.36276612,0.04964569,-0.19446802,0.44642282,-0.7410487
1290,-0.552579,0.23513374,0.7938955,-1.3204203,0.37481648,0.87352115,0.20288405,1.13017,1.2708046,1.0733941,0.6574242,2.0555985,-1.4507594,1.6754425,-0.5754672,-0.61433077,-1.6334878,1.210143,-0.55201083,0.033885386,0.3896138,-1.5751107,0.8807138,0.03174988,-0.49809828,0.98352456,-1.6769272,0.4156545,0.004511064,-0.17876336,-0.1559281,-1.1566408
1291,0.42455196,0.8088503,-0.79081064,-1.2886884,1.1743839,0.12899518,1.2036306,1.4495687,0.879303,0.09184655,1.0696498,1.9196526,0.36487368,1.248638,-0.71659565,-1.0831114,-1.2951423,1.9976776,-0.9040468,-0.82036585,0.7876907,-0.67877257,-0.16931349,0.61797553,1.4172709,0.17431211,-1.5482601,-0.7250542,0.15007715,0.23773655,-0.18447736,-0.5866958
1292,2.803794,-0.8556639,0.09071695,0.29764834,0.10036497,0.3974704,-1.1081715,-0.7647103,-0.22705686,0.03545136,0.6734045,0.91623354,1.8973963,1.1422615,-1.0201045,0.76160586,1.4465185,1.6577429,-0.2291275,-1.5642997,-0.7186904,-0.13633272,0.29925293,0.88635594,0.8428383,0.27982184,-0.05193944,0.5963166,1.0225385,-0.43772522,-0.43432888,0.16364332
1293,0.5704597,0.04413337,-0.1808565,0.42724386,-0.6900886,2.8409767,0.4705946,0.4458671,0.111592755,1.5501907,-0.61645466,-0.12900366,1.2742329,0.81134886,-1.7199858,-1.1926303,1.4091642,1.8531286,-0.6604731,-0.5149529,0.35973027,0.21150807,0.5809767,0.5912705,0.18999836,-0.4146516,-1.7874355,-1.0215347,0.17673528,-0.0025663434,1.1979877,-1.447452
1294,0.32394904,0.94686407,0.120797895,1.5097332,0.8835709,1.757975,0.32432777,0.31657615,0.19496144,0.47339296,-1.1441956,-0.82953644,2.0128803,2.2620254,-0.37604156,-0.7215664,0.1492261,0.9788772,-0.57571375,-0.70780104,0.95782685,0.3472967,1.3426586,0.4657603,0.6094319,-1.1600186,-1.4400448,-0.79275745,0.34418198,-0.7756045,-0.26130217,-1.5708183
1295,2.3771553,0.17340904,-0.23688073,0.59187984,-0.48405477,1.0863909,-0.5972227,-1.5352987,-0.380366,-0.1071863,-0.48986328,-0.98535514,2.2608974,0.757706,-1.4335686,-0.0055188844,1.0744082,0.22177786,-0.49314004,-1.7403688,0.7830176,0.2861911,0.28582954,0.32397112,0.53791434,-1.1043396,-0.36621764,0.23486145,0.46928576,-1.8658806,-0.19779934,-1.1972193
1296,2.2031043,-1.9708924,-0.6715287,-0.88773495,0.029553102,1.5114017,2.0422027,-0.038230658,-0.0030054892,-0.3610556,-0.56058073,-0.6559358,1.1099973,0.5954816,-1.7620407,-0.48805368,0.9140624,-0.9491895,-0.85675555,0.5935831,0.29420283,2.0367405,-0.6106696,0.91776896,-0.2371934,-1.019829,-0.0956768,0.09663847,0.7232057,-0.6825088,-0.24512264,-0.63331515
1297,0.6169626,0.666172,-0.2990909,-0.8875375,1.3174894,0.38289768,1.4799776,1.0466218,0.5792363,0.230494,-0.8672024,0.5929981,0.6334321,1.7958872,-1.4786035,-1.2200531,-0.8537282,0.36269093,-0.923886,-0.508224,1.9831058,0.31922555,1.1970543,0.7393184,0.2555503,-0.29557353,-2.071813,-0.3072533,1.3562844,-0.7220238,-0.24474984,-1.317337
1298,-0.3482415,1.1641405,0.34048522,-0.2046067,1.0276302,1.0141376,-0.569547,-0.43846264,0.62792933,1.2356993,-0.1107341,0.6295896,-0.2623573,2.3863637,-0.20769012,-0.9072304,-1.3369161,1.1910822,-0.7892026,-0.47596288,1.3801137,-1.1559912,1.7002228,0.1696025,0.29288727,-0.28288236,-2.133857,-0.03511589,0.22566205,-0.8110537,0.30636072,-1.6256413
1299,0.58593816,0.68212783,0.48359117,1.4535801,0.9648796,0.1992479,-1.1397872,-1.4610627,-0.5221804,0.74539787,-1.1985298,-0.12591532,0.6000548,1.9039745,-0.98132265,-0.9473203,0.012826885,-0.03314372,-0.099685594,-1.4656289,1.6209484,-0.7118138,1.4951215,0.8854765,1.2989974,-0.59001005,-0.83566564,-0.5253628,0.26326472,-0.9006322,0.59883004,-1.4348474
1300,-0.14925529,-0.73093843,-0.3417224,1.1878067,0.36942008,1.6996241,-0.030876465,-0.54396886,-0.8062857,2.2763057,-0.45968905,0.22646178,-0.1952879,-0.20632155,-1.5900778,-1.8612164,1.3207144,1.2707572,-0.65786767,0.10806728,1.1331108,0.56199765,1.2413149,1.3625059,0.012290621,-0.8185857,-0.091416046,-1.0370524,-0.11265849,-0.19999915,1.635788,-1.3006122
1301,-0.7814629,0.20863236,0.05565913,1.6114122,1.7061927,-0.11776959,-0.63896143,0.26328433,-1.4870026,1.3937814,-1.6803263,-0.582773,0.12229963,0.5481875,-0.7163892,-0.3205504,0.075948134,0.037633922,0.1225494,0.18697047,1.6073775,1.0326813,1.2476835,1.0600337,1.3406746,-1.3791351,0.8768146,-1.0625248,-0.5114156,-0.736633,0.98780286,-1.8130599
1302,0.05444221,-0.37395763,0.14197089,0.9217906,1.6931833,-0.59185904,-0.20636821,-1.5392432,-1.4107059,0.4720836,-1.3278514,-0.18190342,0.081637,1.2410115,-0.43596098,0.4104915,-0.010875915,-2.1361394,0.6571808,-0.5537103,2.847429,-0.37152192,0.9919111,0.3249423,1.2864736,0.702755,0.123772904,-0.901719,-0.12315811,-0.31770515,0.09875605,0.36797863
1303,0.7520175,-1.0205356,-0.2934984,-0.37517357,1.6530589,-0.9283134,0.20726083,-0.5906659,-0.8920654,0.47423333,-1.447883,0.26590177,0.52915454,0.8653833,-1.6553924,1.1416537,-0.2270024,-2.0193386,0.09768231,-0.45258373,2.5514657,0.32003158,0.046034977,0.45560533,0.9092111,1.7209394,0.82835084,-0.7020341,0.44656137,-0.27918047,-0.98640895,0.70849043
1304,-0.054233678,-0.6113764,-0.1190321,0.381155,1.7356285,-0.8231953,-0.0011949937,0.36780697,-1.0526867,1.0724208,-1.974968,0.5078205,0.33842018,1.0996706,-1.5138698,1.1872436,-0.020395413,-1.3388107,0.62873274,-0.19591013,2.090316,-0.021027662,0.25973532,0.39210278,2.0241914,1.2479507,1.050505,-1.3346189,0.017642915,-0.10796709,-0.88362366,0.047026675
1305,-0.28049892,0.12654275,-0.14826784,-2.0290883,1.8235965,-1.4064056,0.24945913,0.8828605,0.098321445,0.49139035,-0.20952545,0.8277299,-0.639402,1.6078633,-1.1800696,1.8606704,-1.0817746,-1.1905736,-0.57928973,-0.37599054,1.9009206,-0.58515626,0.20894122,0.14189714,1.152163,1.4838482,-0.6508142,-0.6156141,0.8540819,-0.14439093,-0.7830826,-0.80441815
1306,0.124524996,0.30942798,0.7340114,-2.223595,0.50927836,-0.25001,-0.48076728,-0.069139965,0.684554,0.1515195,0.8777547,1.6309961,-1.1640685,1.2284937,-2.0352268,1.2052672,-1.8684694,-0.07230184,-0.8705721,-0.8371178,1.0529088,-1.5590286,-1.0691564,-0.08076854,0.028685842,0.5004505,-0.7907326,1.0041188,0.77597183,-0.37067166,-0.6047071,-0.30397767
1307,-0.6461949,0.6888163,2.0774097,1.6155982,1.7985754,-0.09794377,-1.672646,-1.3176568,0.10252344,0.52617013,-0.7620528,0.91853637,-0.9320068,1.4794545,-1.2556056,0.5044205,-0.7871902,-0.9792245,0.13987589,-1.1524838,0.6853928,-1.5298715,-0.79702246,-0.20128624,1.199371,0.87685466,0.32235786,-0.74128735,0.095195435,0.3160787,-0.46201903,0.71465635
1308,1.1787037,1.262864,-1.1141385,0.82474333,1.7553436,-0.46030352,-1.6632531,-0.3129467,0.32512483,-1.2581418,0.8865748,0.27918574,-0.0673126,1.8349752,0.740337,0.27069914,-0.73435193,0.2833003,-0.9040435,-0.7950322,0.45460203,-0.055650268,0.9930659,-1.0978787,1.188362,1.3010341,0.4321859,-0.2194323,-0.8141188,-2.0899842,-0.39772132,1.5355494
1309,-0.8786624,0.09133963,-1.4312601,1.3414516,0.32154828,-0.5677166,-1.0715499,1.6202214,-1.2891089,0.2197889,0.7509773,-0.52692205,1.6875981,0.654013,0.8236362,1.0397258,-0.5351869,-0.6395091,0.41267478,-1.6398646,-0.10956163,0.29629904,-0.14569059,-0.12659645,2.1377661,0.112551875,1.3201567,-1.2233583,-1.2183235,-0.39858332,0.065499306,1.4203846
1310,-0.093523696,0.1956469,-1.15428,1.7573512,0.6035606,0.31586277,-1.8367995,0.6747097,-0.39896724,-0.9309036,0.32164168,0.079707436,0.84362155,1.5479095,1.4598927,-0.08564278,-0.39905876,-0.041409798,-0.0024825009,-0.64221746,-0.20669293,0.33894405,0.87531334,-0.5395098,1.3248303,0.8474992,1.2501347,-1.2081231,-2.4521346,-0.92050236,-0.3498109,2.0931067
