source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88
1863,970,0983,1,girder,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1636136359957736e-36,1.709450483442628e-28,4.05569989007568e-23,4.0994176912308426e-26,2.3965484093338e-18,3.3425861904745613e-12,0.0,1.5541801267826546e-41,5.605193857299268e-45,4.0807787248857424e-23,1.709376025749656e-31,3.062862897335039e-12,2.1474802585047937e-27,0.0,1.7687194427557208e-29,0.0,2.1068988943161023e-21,9.7678581525309e-25,2.4036856055783786e-29,4.940019749032219e-24,0.0,0.0,1.651202778575202e-28,0.0,0.0,4.4324710730524364e-36,1.0,1.401298464324817e-45,0.0,4.077492200118074e-17,0.0,0.0,0.0,4.272484311702637e-35,0.0,5.842640182651163e-37,1.2408913002362734e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,971,0984,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203895392974451e-45,5.930121627084444e-22,1.9448577431394306e-28,5.0371296015012425e-15,3.009242305007328e-15,0.0,1.0,0.0,2.0252009125119184e-31,1.4381531701872513e-18,2.8560413976439307e-19,2.0522853768156684e-19,0.0,1.8989806334699773e-19,0.0,7.865600226018146e-17,8.97210446994803e-19,1.0455932216348613e-26,0.0,0.0,1.2915911438644586e-37,1.401298464324817e-45,6.375908012677918e-43,0.0,1.697225360253185e-09,3.790062136828012e-37,4.3159992701204366e-43,0.0,1.3372739449930405e-17,0.0,0.0,0.0,1.1723441499262438e-13,0.0,2.16266815897335e-31,3.402196353808785e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,973,0986,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7725364854422194e-28,3.756757723749615e-05,3.2353187011480964e-19,3.981848686989321e-19,1.2016053041463692e-08,0.00019014017016161233,0.0,0.0,7.822582539147361e-37,2.0010539455771966e-19,4.60709855777209e-17,8.732311584935815e-08,3.3857649323065786e-11,0.0,1.5125107101963274e-18,0.0,1.494598010633915e-19,4.2583307048078735e-19,1.881559394829762e-34,1.5554747717115386e-21,0.0,5.74532370373175e-44,3.47201685085993e-30,0.0,0.0,1.206155135314668e-25,3.006753388490324e-07,5.185748491198174e-26,0.0,4.205483072894367e-09,0.0,6.937777577504191e-37,0.0,1.2349991194088788e-24,0.0,1.286711103963049e-32,1.6363605891307753e-13,0.9997710585594177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,973,0986,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7725364854422194e-28,3.756757723749615e-05,3.2353187011480964e-19,3.981848686989321e-19,1.2016053041463692e-08,0.00019014017016161233,0.0,0.0,7.822582539147361e-37,2.0010539455771966e-19,4.60709855777209e-17,8.732311584935815e-08,3.3857649323065786e-11,0.0,1.5125107101963274e-18,0.0,1.494598010633915e-19,4.2583307048078735e-19,1.881559394829762e-34,1.5554747717115386e-21,0.0,5.74532370373175e-44,3.47201685085993e-30,0.0,0.0,1.206155135314668e-25,3.006753388490324e-07,5.185748491198174e-26,0.0,4.205483072894367e-09,0.0,6.937777577504191e-37,0.0,1.2349991194088788e-24,0.0,1.286711103963049e-32,1.6363605891307753e-13,0.9997710585594177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,973,0986,1,girder,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7725364854422194e-28,3.756757723749615e-05,3.2353187011480964e-19,3.981848686989321e-19,1.2016053041463692e-08,0.00019014017016161233,0.0,0.0,7.822582539147361e-37,2.0010539455771966e-19,4.60709855777209e-17,8.732311584935815e-08,3.3857649323065786e-11,0.0,1.5125107101963274e-18,0.0,1.494598010633915e-19,4.2583307048078735e-19,1.881559394829762e-34,1.5554747717115386e-21,0.0,5.74532370373175e-44,3.47201685085993e-30,0.0,0.0,1.206155135314668e-25,3.006753388490324e-07,5.185748491198174e-26,0.0,4.205483072894367e-09,0.0,6.937777577504191e-37,0.0,1.2349991194088788e-24,0.0,1.286711103963049e-32,1.6363605891307753e-13,0.9997710585594177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,977,0990,1,girder,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4463959512515992e-21,1.0773500940328682e-31,1.2644168481332207e-12,3.488662538107118e-13,0.0,5.569355365531251e-19,0.0,1.833362852178331e-22,1.131013357325646e-18,3.590159900285315e-18,1.2438836850754531e-23,0.0,1.4700481147285315e-24,0.0,7.670254337818587e-15,2.0564939738466953e-26,3.1613242553762392e-27,1.401298464324817e-44,0.0,1.0170905320910303e-35,7.560160959494319e-29,0.0,0.0,1.0,1.2259723557669013e-32,0.0,0.0,2.944006730813752e-18,0.0,0.0,0.0,5.433520728421468e-18,0.0,1.721718598883855e-31,6.437511145208917e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,979,0992,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982362774341073e-32,5.832635584812425e-24,1.4036913783022202e-19,5.476208790300867e-22,5.714116923627444e-06,3.069158992730081e-06,0.0,5.288360274515427e-40,1.4493069497125853e-40,1.8880273788132918e-22,1.1776531503428665e-17,5.13531144691326e-12,1.2249449491211786e-23,0.0,4.637422677484319e-26,0.0,4.2343333734337716e-15,5.770981750557206e-22,3.244706336066281e-30,2.140813170519811e-28,0.0,4.54660905262846e-37,1.667684612478695e-23,0.0,0.0,5.305065720051516e-09,6.737035353150228e-29,1.3835742135663248e-35,0.0,2.937568244210098e-10,0.0,0.0,0.0,5.892234878621995e-16,0.0,3.2235660156073665e-19,0.999992311000824,3.2594412474964894e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,979,0992,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982362774341073e-32,5.832635584812425e-24,1.4036913783022202e-19,5.476208790300867e-22,5.714116923627444e-06,3.069158992730081e-06,0.0,5.288360274515427e-40,1.4493069497125853e-40,1.8880273788132918e-22,1.1776531503428665e-17,5.13531144691326e-12,1.2249449491211786e-23,0.0,4.637422677484319e-26,0.0,4.2343333734337716e-15,5.770981750557206e-22,3.244706336066281e-30,2.140813170519811e-28,0.0,4.54660905262846e-37,1.667684612478695e-23,0.0,0.0,5.305065720051516e-09,6.737035353150228e-29,1.3835742135663248e-35,0.0,2.937568244210098e-10,0.0,0.0,0.0,5.892234878621995e-16,0.0,3.2235660156073665e-19,0.999992311000824,3.2594412474964894e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,979,0992,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982362774341073e-32,5.832635584812425e-24,1.4036913783022202e-19,5.476208790300867e-22,5.714116923627444e-06,3.069158992730081e-06,0.0,5.288360274515427e-40,1.4493069497125853e-40,1.8880273788132918e-22,1.1776531503428665e-17,5.13531144691326e-12,1.2249449491211786e-23,0.0,4.637422677484319e-26,0.0,4.2343333734337716e-15,5.770981750557206e-22,3.244706336066281e-30,2.140813170519811e-28,0.0,4.54660905262846e-37,1.667684612478695e-23,0.0,0.0,5.305065720051516e-09,6.737035353150228e-29,1.3835742135663248e-35,0.0,2.937568244210098e-10,0.0,0.0,0.0,5.892234878621995e-16,0.0,3.2235660156073665e-19,0.999992311000824,3.2594412474964894e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,979,0992,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982362774341073e-32,5.832635584812425e-24,1.4036913783022202e-19,5.476208790300867e-22,5.714116923627444e-06,3.069158992730081e-06,0.0,5.288360274515427e-40,1.4493069497125853e-40,1.8880273788132918e-22,1.1776531503428665e-17,5.13531144691326e-12,1.2249449491211786e-23,0.0,4.637422677484319e-26,0.0,4.2343333734337716e-15,5.770981750557206e-22,3.244706336066281e-30,2.140813170519811e-28,0.0,4.54660905262846e-37,1.667684612478695e-23,0.0,0.0,5.305065720051516e-09,6.737035353150228e-29,1.3835742135663248e-35,0.0,2.937568244210098e-10,0.0,0.0,0.0,5.892234878621995e-16,0.0,3.2235660156073665e-19,0.999992311000824,3.2594412474964894e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,980,0993,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8547079231613524e-25,1.2861190612827145e-22,1.568211303368679e-23,2.1484907989044073e-17,8.272368207107306e-11,1.6173823951248778e-06,0.0,1.978142977164128e-40,6.374792851091226e-31,5.557870479713835e-20,2.1258500383582184e-18,5.329096192108196e-11,9.423168811539517e-23,0.0,5.160798916177813e-28,0.0,6.834195999415167e-17,5.48608348100645e-20,2.9813218353559527e-27,8.712203701098409e-18,0.0,0.0,8.0980454416339e-35,0.0,0.0,1.4554118818477218e-32,6.090281203796621e-07,1.2566947734301972e-30,0.0,3.574491813651548e-07,0.0,0.0,2.5141287208507365e-34,5.382096611457169e-24,0.0,8.405556998972434e-26,0.9999961853027344,7.760453249149855e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,980,0993,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8547079231613524e-25,1.2861190612827145e-22,1.568211303368679e-23,2.1484907989044073e-17,8.272368207107306e-11,1.6173823951248778e-06,0.0,1.978142977164128e-40,6.374792851091226e-31,5.557870479713835e-20,2.1258500383582184e-18,5.329096192108196e-11,9.423168811539517e-23,0.0,5.160798916177813e-28,0.0,6.834195999415167e-17,5.48608348100645e-20,2.9813218353559527e-27,8.712203701098409e-18,0.0,0.0,8.0980454416339e-35,0.0,0.0,1.4554118818477218e-32,6.090281203796621e-07,1.2566947734301972e-30,0.0,3.574491813651548e-07,0.0,0.0,2.5141287208507365e-34,5.382096611457169e-24,0.0,8.405556998972434e-26,0.9999961853027344,7.760453249149855e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,980,0993,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8547079231613524e-25,1.2861190612827145e-22,1.568211303368679e-23,2.1484907989044073e-17,8.272368207107306e-11,1.6173823951248778e-06,0.0,1.978142977164128e-40,6.374792851091226e-31,5.557870479713835e-20,2.1258500383582184e-18,5.329096192108196e-11,9.423168811539517e-23,0.0,5.160798916177813e-28,0.0,6.834195999415167e-17,5.48608348100645e-20,2.9813218353559527e-27,8.712203701098409e-18,0.0,0.0,8.0980454416339e-35,0.0,0.0,1.4554118818477218e-32,6.090281203796621e-07,1.2566947734301972e-30,0.0,3.574491813651548e-07,0.0,0.0,2.5141287208507365e-34,5.382096611457169e-24,0.0,8.405556998972434e-26,0.9999961853027344,7.760453249149855e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,982,0995,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235474140010819e-32,4.06937816777031e-11,4.960349839211453e-12,5.829810412194547e-09,1.0,1.381348056384013e-06,0.0,0.0,0.0,3.2458418344070546e-17,5.894671686532127e-13,1.7139054064863046e-11,1.1175742997693305e-07,0.0,7.137414074546403e-16,0.0,3.402153992554391e-12,5.715269237986877e-22,1.357075521985534e-23,8.019949951253482e-30,0.0,3.103654418429129e-14,2.802596928649634e-45,0.0,1.3557535396616304e-34,2.670980841015802e-13,1.2911598006037917e-11,2.6686047396585036e-23,0.0,2.8189273028235366e-18,4.203895392974451e-45,0.0,3.0997231197850133e-31,2.097231829513077e-25,0.0,7.510958160273642e-19,6.8928629571798775e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,983,0996,1,girder,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073961172366156e-25,5.405944629955387e-39,2.1707460900539722e-21,9.073943521920835e-21,1.0533518501887329e-11,1.915529708185204e-07,0.0,1.0174159975688851e-21,2.2458620691596156e-23,1.065324012592162e-21,3.655008947454306e-19,4.1293657382368565e-10,2.0265761713341797e-24,0.0,1.1526890080999506e-30,0.0,7.574344493625698e-19,1.1432260590884288e-22,6.413059306440719e-32,3.7615538533579385e-24,0.0,0.0,6.233496756218431e-29,0.0,0.0,0.0,1.0,1.4232307897088238e-35,0.0,8.535756279570705e-08,0.0,0.0,0.0,1.807984881313009e-22,0.0,1.1446850328348062e-27,1.4769232947742239e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,983,0996,1,girder,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073961172366156e-25,5.405944629955387e-39,2.1707460900539722e-21,9.073943521920835e-21,1.0533518501887329e-11,1.915529708185204e-07,0.0,1.0174159975688851e-21,2.2458620691596156e-23,1.065324012592162e-21,3.655008947454306e-19,4.1293657382368565e-10,2.0265761713341797e-24,0.0,1.1526890080999506e-30,0.0,7.574344493625698e-19,1.1432260590884288e-22,6.413059306440719e-32,3.7615538533579385e-24,0.0,0.0,6.233496756218431e-29,0.0,0.0,0.0,1.0,1.4232307897088238e-35,0.0,8.535756279570705e-08,0.0,0.0,0.0,1.807984881313009e-22,0.0,1.1446850328348062e-27,1.4769232947742239e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,983,0996,1,girder,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073961172366156e-25,5.405944629955387e-39,2.1707460900539722e-21,9.073943521920835e-21,1.0533518501887329e-11,1.915529708185204e-07,0.0,1.0174159975688851e-21,2.2458620691596156e-23,1.065324012592162e-21,3.655008947454306e-19,4.1293657382368565e-10,2.0265761713341797e-24,0.0,1.1526890080999506e-30,0.0,7.574344493625698e-19,1.1432260590884288e-22,6.413059306440719e-32,3.7615538533579385e-24,0.0,0.0,6.233496756218431e-29,0.0,0.0,0.0,1.0,1.4232307897088238e-35,0.0,8.535756279570705e-08,0.0,0.0,0.0,1.807984881313009e-22,0.0,1.1446850328348062e-27,1.4769232947742239e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,984,0997,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1350517561031018e-43,9.4392865855384e-41,9.30597612858186e-13,3.1353178859256867e-23,1.0,8.499871639866541e-11,2.470573270512512e-40,1.9030397245557643e-36,2.262993451491172e-30,2.0960622560545206e-12,1.5200734537756944e-07,9.804330680651674e-10,1.5419203806849052e-16,0.0,5.245851490310297e-20,0.0,3.524558574684311e-13,7.313077706176245e-26,2.0777664251693587e-21,2.9818002962690856e-34,0.0,1.0806664868574843e-33,5.876979077157539e-28,0.0,6.784095868728867e-23,3.266683104574675e-11,2.0039835215982203e-30,3.635008573854348e-37,0.0,1.9252944541642367e-15,5.610518791463703e-41,0.0,0.0,7.90262350674704e-17,0.0,2.2482861693419898e-17,8.885827464107218e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,985,0998,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7040898505029925e-39,0.0,3.1405682570919055e-33,1.5550737826592893e-33,1.8973802974786286e-19,4.0602170293332714e-17,0.0,2.381432124539911e-31,0.0,1.0813308615708897e-32,9.06429837936515e-27,1.9648822626984566e-26,1.401024382965026e-23,0.0,4.2380473988388195e-31,0.0,1.7187578143438964e-25,6.740723948628616e-33,8.96831017167883e-44,0.0,0.0,3.1421063231831795e-38,0.0,0.0,0.0,3.1671287193391307e-28,3.4599103533582327e-35,0.0,0.0,8.697189959390265e-19,0.0,0.0,1.0,3.523669690115288e-29,0.0,1.4024367670933574e-37,1.5469746527509512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
