beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
1708,1238,1239,11,1.1714214e-16,3.0468196e-21,1.2453718e-20,1.898828e-12,1.1003727e-09,5.3e-44,1.983033e-15,9.0623575e-13,1.32621134e-14,2.582761e-25,2.9638125e-13,1.0,2.1037913e-13,2.043911e-18,5.1130378e-08,1.1493818e-24,3.290503e-14,1.6016877e-15,2.24319e-16
1709,1239,384,11,3.1235072e-18,0.0,9.9469315e-15,1.2760284e-13,3.3736491e-09,3.6e-44,1.310067e-12,1.699154e-11,1.511839e-14,2.1514337e-26,1.851143e-14,0.9999962,2.2333446e-09,2.1012075e-14,3.1765173e-06,0.0,1.944331e-13,9.574048e-15,1.9408484e-20
1710,384,1240,4,6.160748e-17,0.0,8.4741004e-26,4.6296013e-15,0.99383545,3.5781416e-33,3.2101927e-10,3.6186584e-13,1.1027351e-15,9.4073366e-29,1.9212589e-08,0.006072129,7.8911026e-13,2.1589754e-16,9.198682e-05,3.743629e-33,6.385372e-11,1.7105798e-12,1.2982611e-20
1711,1240,1241,15,2.2289967e-23,0.0,4.542542e-34,4.1850217e-13,3.9726917e-08,3.3814787e-34,2.6389325e-16,4.7561017e-09,1.0195529e-21,6.9790075e-20,5.3470073e-14,2.105773e-07,1.4894721e-16,9.100158e-19,1.03994635e-08,1.0,4.8941977e-16,5.003537e-16,2.1576454e-20
1712,1241,396,4,2.2185683e-18,0.0,1.6212826e-33,9.683305e-18,1.0,1.403172e-34,4.8277177e-10,1.6771436e-18,1.7807706e-21,1.0511588e-36,7.1983847e-10,9.686827e-08,1.0590104e-15,2.7581545e-13,2.1126924e-07,0.0,1.0564407e-14,2.3756594e-10,9.215246e-23
1713,537,494,14,2.4938758e-21,0.0,2.976148e-22,0.00051384675,5.332788e-07,1.4619332e-32,2.2615714e-06,5.112852e-12,9.7188966e-20,1.0401565e-23,1.0263553e-12,3.838395e-08,6.979723e-06,5.875821e-18,0.99947757,2.4012216e-13,1.0209976e-12,7.5772943e-11,4.9836427e-19
1714,396,1242,4,7.680984e-19,0.0,2.7668432e-24,8.479607e-24,1.0,9.573415e-25,9.297295e-10,2.3022161e-18,8.303994e-24,8.46702e-40,1.8711269e-08,1.0205791e-08,1.698699e-20,7.166246e-10,2.945444e-11,0.0,7.761248e-18,2.3060492e-10,2.1337575e-16
1715,1242,1243,4,1.7130857e-14,0.0,1.3238252e-22,1.1630513e-22,0.99996185,1.2518448e-20,2.5447687e-08,4.738485e-15,1.1424208e-20,3.954e-42,3.3899367e-05,5.2854546e-08,1.9543745e-16,2.523514e-06,1.6034585e-10,0.0,2.4750345e-14,6.6374095e-10,1.358395e-17
1716,1243,480,10,5.1118363e-20,0.0,2.9782461e-24,9.219449e-19,7.40112e-10,4.294271e-25,3.631938e-11,3.7875193e-14,6.407878e-16,1.6753387e-35,1.0,2.8943415e-11,9.365249e-10,1.7663644e-16,9.265584e-15,3.8e-44,1.5676124e-09,1.0004898e-12,3.7424473e-16
1717,190,70,12,9.485442e-18,0.0,1.4725776e-19,1.0240372e-10,1.655055e-14,0.0,1.6611712e-07,8.6510524e-14,2.9261e-13,1.7873548e-25,1.336606e-09,4.003351e-13,0.9999886,1.0869163e-13,1.1007296e-09,0.0,9.775295e-06,9.30882e-12,1.8876227e-16
1718,537,1244,4,1.308285e-18,0.0,1.1637777e-32,2.3990163e-12,0.99998474,5.743444e-36,7.536084e-08,3.5640867e-16,3.1033098e-15,1.6369546e-27,7.6538176e-10,1.3043706e-07,7.998257e-15,3.9645854e-19,1.4035139e-05,8.744525e-20,2.0605058e-12,8.8773267e-11,1.4182554e-20
1719,1244,1245,15,3.4958817e-25,0.0,1.8882465e-34,2.8591704e-11,1.8291117e-11,1.3018447e-38,2.0072178e-17,1.635288e-12,1.172685e-19,4.5614296e-36,1.3792776e-15,4.0526185e-10,1.5549508e-16,1.9314677e-21,4.47457e-13,1.0,1.353813e-15,6.2623777e-16,1.5527255e-19
1720,1245,1246,15,2.0759785e-26,0.0,6.970892e-35,5.0138193e-15,3.0262555e-16,2.9698296e-38,4.252918e-22,1.1652193e-13,3.300515e-26,1.9827663e-32,1.7175588e-17,3.0693367e-12,5.1554284e-20,2.6855993e-22,1.2475099e-15,1.0,5.505155e-22,2.3050008e-19,1.5501303e-23
1721,1246,1247,15,1.22831675e-26,0.0,1.351565e-35,1.551356e-14,4.3328372e-19,1.12e-43,4.1595828e-23,4.6426706e-15,3.1746176e-27,5.1395746e-23,3.2718966e-18,5.798343e-15,1.1138258e-20,2.4661935e-22,2.9188935e-16,1.0,4.877457e-25,2.6840245e-20,8.053575e-24
1722,1247,1248,15,1.6890429e-23,0.0,1.7987593e-30,2.5627067e-13,3.7193985e-12,1.2829443e-36,7.445553e-17,7.5260056e-14,2.680359e-22,3.4154002e-07,1.665753e-14,3.7272692e-11,1.8812671e-17,1.098802e-20,1.1626294e-08,1.0,6.4967185e-20,2.2235367e-15,4.7675397e-19
1723,1248,418,14,9.265473e-16,0.0,5.2958677e-31,1.08883104e-10,0.00062252354,8.998822e-38,9.785897e-05,1.9086281e-16,2.0568369e-21,7.2048005e-21,6.6826067e-10,1.7947492e-08,7.021411e-13,1.8955712e-12,0.9992792,2.02e-43,4.1716723e-17,3.5740673e-08,2.6267606e-23
1724,407,274,12,1.1409275e-19,0.0,0.00026098065,2.2727853e-09,3.9627356e-14,1.965161e-39,3.9353625e-07,5.636665e-10,5.3646924e-17,7.819597e-30,3.1219576e-11,4.1709594e-08,0.9997367,1.4846315e-11,8.3694187e-07,6e-45,1.7202543e-09,1.9728069e-10,2.7186283e-12
1725,106,1249,12,1.7347434e-11,0.0,1.0565813e-15,4.0222928e-10,6.366759e-13,5.321842e-34,0.02177759,2.06933e-10,3.2107714e-08,7.432219e-31,0.06433936,5.891382e-08,0.91359645,5.4709536e-12,1.4951214e-13,0.0,7.91305e-05,3.0588864e-05,0.00017864538
1726,1249,1250,12,2.8534015e-22,0.0,4.7623157e-22,2.0156685e-07,1.0713739e-17,3.2e-44,3.1916939e-10,1.6500468e-10,2.9138235e-14,5.865161e-33,4.6898647e-05,4.3551618e-10,0.9999543,9.5322174e-14,5.2785074e-14,0.0,2.7228802e-07,2.3795755e-12,1.4194912e-10
1727,1250,274,17,6.5724886e-15,0.0,3.0340654e-26,4.06536e-11,6.635078e-11,0.0,2.138364e-06,8.1254903e-13,5.122998e-07,4.5769515e-32,0.027968742,1.9162585e-09,0.17815769,1.9801041e-11,1.3379624e-10,0.0,2.1684419e-09,0.7938705,5.3296003e-20
1728,274,1251,10,4.1019766e-14,0.0,7.41952e-26,1.1637528e-14,0.007302709,2.03e-43,9.507874e-09,1.6836383e-09,1.849518e-08,1.7837757e-36,0.9008987,0.091767214,9.780083e-11,5.016746e-15,2.5588032e-10,0.0,9.609669e-11,2.9517403e-05,4.6456918e-11
1729,1251,1252,4,3.2986807e-09,0.0,2.0748506e-22,1.5046685e-16,0.7524161,0.0,8.402928e-11,2.0008254e-11,7.1425755e-05,5.4037526e-34,1.338103e-06,0.24750319,3.5027817e-11,3.7089577e-19,4.0349028e-06,0.0,1.8380413e-06,1.149559e-06,4.106913e-12
1730,1252,474,16,6.329178e-05,0.0,5.8746857e-23,1.7614021e-12,2.9604774e-14,7e-45,2.48633e-09,3.082146e-14,4.318574e-07,2.552537e-23,1.7979663e-12,9.271897e-11,7.524662e-05,5.502802e-15,6.6291576e-11,0.0,0.9998627,7.475355e-08,1.4882844e-17
1731,508,1253,13,1.453152e-12,0.0,1.8467094e-26,5.9764196e-17,6.476942e-14,2.939802e-38,2.222182e-13,0.0003431874,9.401091e-15,9.4164154e-30,9.157905e-10,3.1943367e-10,1.5507158e-08,0.9996529,4.4004328e-11,3.981e-42,5.1490383e-06,1.5250959e-09,2.0777864e-17
1732,1253,1254,7,1.1236825e-23,0.0,2.3221936e-26,1.2447588e-13,1.5640933e-10,2.5871292e-25,1.2996141e-12,0.9998856,8.273591e-13,8.458654e-28,3.3706425e-07,0.00011056097,1.0958963e-06,9.811215e-10,2.1599417e-06,2.596119e-30,4.286959e-08,2.0272434e-14,2.8668905e-12
1733,1254,407,7,1.4566678e-16,0.0,4.0834097e-31,9.711709e-12,6.017321e-10,0.0,1.0898372e-09,0.98762226,2.1038356e-09,3.3030914e-22,1.0750447e-05,0.011524503,0.00073420623,1.0411841e-09,0.00010922163,1.26366145e-36,2.4543096e-09,4.2002426e-08,1.0103021e-24
1734,407,1255,7,5.6450126e-18,0.0,5.7489415e-30,1.255052e-22,2.9759896e-14,2.9573086e-27,5.0645866e-15,1.0,9.458804e-12,7.65907e-26,1.5117233e-07,3.7447762e-08,3.0632444e-11,5.4182525e-08,8.0359737e-13,0.0,7.736956e-09,1.4990342e-12,4.405626e-17
1735,1255,1256,13,1.4679506e-11,0.0,1.6292274e-22,4.1448586e-20,2.1766008e-13,5.9472882e-24,4.647249e-12,0.06947912,2.3753968e-10,3.0339646e-24,0.021122467,2.011386e-11,1.8674126e-07,0.9093787,2.6245629e-11,0.0,1.7901571e-05,1.1759431e-09,1.2361561e-13
1736,1256,1257,10,9.370295e-16,0.0,1.467705e-25,2.6793052e-15,9.502078e-15,0.0,6.389138e-07,2.3334318e-14,4.206038e-12,3.492232e-39,0.9999504,1.8830011e-13,4.8818438e-05,2.9861394e-10,3.496008e-14,0.0,9.384426e-08,3.9578225e-08,2.0526653e-15
1737,1257,1258,10,4.2202424e-21,0.0,1.2987041e-32,4.077054e-11,1.5903993e-08,7.277958e-33,0.00022674825,5.183071e-14,2.4711853e-14,2.9822288e-29,0.9994623,8.7585446e-13,3.1149338e-07,1.0659403e-09,1.8277106e-10,0.0,9.326054e-13,0.00031166733,6.0396324e-16
1738,1258,1259,10,3.3795165e-20,0.0,1.1820041e-34,4.698018e-10,5.445794e-07,1.3429494e-23,2.36505e-05,4.5160493e-14,4.278628e-15,8.963723e-19,0.99991226,1.9880104e-14,1.0850132e-08,6.681711e-11,8.781038e-10,1.8877466e-37,6.525871e-15,6.5330525e-05,3.4010633e-20
1739,1259,1260,10,2.4637012e-15,0.0,1.9646898e-31,6.6462708e-12,6.37599e-07,6.5718124e-30,3.431545e-05,2.7277345e-15,1.1619042e-12,3.3576888e-25,0.5166346,3.5461617e-14,1.3317369e-07,1.2298887e-09,2.2124413e-10,1.15e-42,7.186928e-14,0.48333052,7.8146224e-21
1740,1260,310,17,9.646867e-13,0.0,4.581695e-28,1.8061122e-12,3.011511e-11,2.5306738e-38,0.013078018,2.3797585e-18,1.9162668e-08,4.557311e-27,0.00014752877,7.5810126e-14,7.6525157e-07,1.0829101e-13,7.018592e-15,0.0,4.2938734e-12,0.98677486,1.3391317e-10
1741,480,1261,10,6.704554e-06,0.0,4.8241858e-24,3.71845e-11,1.6955632e-08,2.056921e-38,1.5132144e-11,3.186815e-10,1.8916868e-10,5.7285226e-13,0.9894059,3.1363033e-05,0.0012714919,4.2064812e-15,7.54417e-07,2.3085e-41,0.009277666,4.6494442e-06,1.0712795e-18
1742,1261,1262,12,1.3160774e-20,0.0,6.9851793e-22,9.62039e-09,9.515328e-13,1.694906e-35,4.5003077e-09,1.8752543e-11,1.0144018e-12,1.2603775e-22,1.83681e-11,5.508442e-11,0.9998856,9.2890735e-17,0.000112557245,0.0,9.943557e-07,1.1356167e-12,1.08302505e-14
1743,1262,514,6,0.057350926,0.0,1.638384e-36,6.9187765e-14,1.2302935e-07,4.6213147e-27,0.8976124,6.537349e-10,7.4015034e-06,7.510352e-20,3.4822145e-09,6.7487717e-12,1.951798e-07,1.3627624e-06,0.028379614,0.0,2.1305138e-07,0.016649183,1.1935217e-19
1744,474,508,16,0.3331587,0.0,1.9034008e-23,2.2235982e-13,2.7033138e-11,0.0,6.240825e-14,7.654507e-13,4.2430485e-15,5.973104e-28,3.4127527e-09,1.2678947e-08,1.0406974e-06,4.8942435e-05,2.2468294e-09,6.7e-44,0.66668254,0.00010911087,1.3370468e-21
1745,508,1263,13,2.4183522e-09,0.0,2.1193374e-28,3.3217502e-17,1.6105603e-14,2.8187706e-37,3.938532e-14,3.0355318e-06,2.245882e-13,9.423267e-25,1.3275466e-08,2.5866035e-12,1.5654805e-07,0.9347089,2.2713354e-11,0.0,0.065286286,4.077896e-10,9.07105e-18
1746,1263,514,0,1.0,0.0,3.325982e-34,8.829124e-28,3.185654e-14,6.246e-42,3.177006e-11,2.9811647e-18,2.4369254e-12,1.4428744e-32,2.5713311e-15,1.0426721e-14,1.2590771e-19,1.512934e-08,2.0455475e-12,0.0,1.8654581e-11,9.095941e-08,2.4381892e-20
1747,474,480,17,0.004545664,0.0,3.046131e-38,5.989252e-15,2.1232513e-08,0.0,2.3287896e-07,7.655529e-13,4.354825e-12,5.7836435e-18,0.0011408541,1.1442453e-10,1.3384581e-09,1.3602881e-09,1.4940663e-06,0.0,3.3752488e-07,0.99431324,5.2184693e-27
1748,407,1270,7,3.555411e-15,0.0,1.7110485e-36,3.0199097e-18,2.7608596e-13,2.492058e-30,2.7247137e-11,1.0,5.3109475e-13,7.1092036e-25,9.653043e-07,7.373982e-10,1.0761422e-09,1.9204162e-08,6.737023e-10,0.0,7.961604e-08,1.1105614e-08,1.0315951e-20
1749,508,442,14,2.1407427e-10,0.0,2.1773511e-33,1.2569618e-10,1.5641502e-06,0.0,9.803619e-10,1.9192486e-11,0.004628234,1.0249538e-21,6.6195867e-09,0.00013849424,8.998269e-09,2.3443014e-12,0.99523157,6.9744476e-30,8.864581e-08,7.765404e-08,9.472383e-19
1750,514,1264,0,0.9999886,0.0,8.9083665e-26,3.4021008e-20,2.6830588e-15,0.0,1.4755291e-12,4.827887e-16,3.5920942e-09,3.8437975e-33,2.1373893e-10,1.645921e-12,8.343732e-13,6.1524325e-10,4.4102287e-19,0.0,4.1028676e-07,9.626975e-06,4.6508606e-15
1751,1264,1265,11,6.83e-17,0.0,2.5484469e-26,5.9332686e-14,1.4823862e-09,6.50806e-40,1.1281464e-13,0.0027756365,8.126336e-11,3.4985926e-31,2.2225631e-06,0.99722296,6.95529e-08,7.077942e-12,3.7490172e-10,1.575309e-32,8.544035e-07,6.748598e-10,7.7279397e-14
1752,1265,1266,11,5.9449338e-15,0.0,2.0153588e-24,1.1146618e-15,8.4640567e-10,0.0,7.37906e-14,1.674615e-07,9.888701e-16,3.515492e-22,3.086176e-10,0.98744905,2.220712e-09,6.204243e-15,0.012551891,3.376569e-33,1.7107868e-14,1.0142741e-12,1.5099815e-16
1753,1266,436,14,3.0734045e-18,0.0,1.5755254e-32,5.284748e-16,2.473265e-10,0.0,7.457454e-12,1.654169e-17,1.5648695e-17,1.0148001e-20,1.8332703e-16,1.1584325e-08,1.9394198e-13,1.5741996e-22,1.0,6.3713537e-27,1.5129906e-17,1.1535253e-14,6.797537e-24
1754,436,1267,4,1.0479025e-16,0.0,1.9421537e-26,2.434933e-15,0.99301696,5.305268e-39,2.1492712e-08,2.2221075e-19,1.8899193e-18,1.6044595e-28,3.326265e-09,5.5126914e-10,1.7541743e-19,7.7505166e-16,0.006984235,1.4277016e-26,3.206693e-17,4.4687622e-09,3.9343087e-16
1755,1267,442,4,1.5022761e-17,0.0,3.5603516e-30,3.1561232e-17,0.99993134,6.5264945e-37,2.245014e-08,2.7855514e-20,2.1173095e-20,6.259457e-33,8.823688e-09,2.4221096e-09,8.085389e-20,1.5262627e-13,7.020074e-05,4.533881e-36,5.913985e-17,8.402456e-09,1.3505857e-20
1756,442,1268,4,3.151859e-20,0.0,1.5361556e-23,1.602016e-17,0.9999695,6e-43,9.0038515e-12,9.422263e-17,2.1777867e-22,1.1068628e-27,3.2147653e-09,2.3549577e-05,1.3425935e-19,5.917243e-14,7.2542753e-06,3.4518646e-30,3.4080165e-17,1.8814972e-09,2.046432e-17
1757,1268,1269,14,2.7343902e-16,0.0,3.0985408e-31,6.638171e-17,8.1569124e-07,0.0,1.9367888e-12,1.990672e-16,6.9289116e-16,4.8034423e-21,4.3336484e-11,2.4219078e-08,2.8757284e-13,6.1462875e-17,1.0,1.7163828e-36,3.137746e-16,2.7594411e-11,5.232425e-26
1758,1269,424,14,2.1694562e-12,0.0,5.9633314e-30,3.898589e-15,8.448337e-05,0.0,9.5657946e-08,6.3188625e-17,6.6934747e-10,1.8976886e-22,6.181704e-08,1.7376024e-06,1.7283769e-10,5.3282753e-14,0.9998931,2.2052e-41,1.36117746e-14,2.1227765e-05,1.4578752e-22
1759,424,1270,14,8.028573e-17,0.0,3.5292855e-33,1.9404653e-11,0.025174133,0.0,0.00026731746,3.7103963e-14,1.0826492e-14,2.9447082e-22,0.00011521108,2.3098511e-11,1.3342423e-09,3.9794027e-12,0.97442704,6.7681094e-34,8.972602e-15,1.7671427e-05,1.0624617e-23
1760,1270,1271,7,4.6181253e-12,0.0,6.1256116e-27,2.4531568e-10,3.4918105e-06,8.897562e-27,2.4879064e-08,0.9369686,1.8785098e-13,3.9583325e-17,0.0001672058,1.0707707e-07,4.6521387e-07,2.085436e-07,0.06285734,1.1745748e-18,2.4056467e-08,2.0568682e-06,2.2538719e-21
1761,1271,1272,12,1.3790791e-13,0.0,3.3547612e-30,1.8595985e-09,1.8353831e-09,3.3398395e-27,0.03497897,0.00011882474,3.9775792e-13,1.4673278e-13,5.415504e-08,5.8524175e-12,0.9500225,6.234348e-08,0.008849974,2.8038335e-36,0.005974502,5.5338587e-05,2.7083494e-12
1762,1272,448,17,2.253081e-06,0.0,2.8489001e-36,3.633481e-16,1.5139905e-08,3.9955916e-25,3.0101877e-05,9.575126e-11,1.8927514e-14,1.6891726e-37,3.1948034e-08,1.4231613e-11,1.8542193e-12,4.4704525e-08,1.3040104e-10,0.0,8.6895977e-11,0.99996567,1.678399e-17
1763,384,1273,11,4.4055065e-18,0.0,6.69795e-16,5.9218045e-14,3.8422716e-11,1.1434262e-38,1.8937561e-13,5.7889205e-10,1.7263702e-14,2.680234e-31,8.991033e-08,1.0,4.2830317e-10,1.14337894e-14,2.4889457e-12,0.0,5.240182e-16,1.65778e-12,1.3313411e-14
1764,1273,262,11,1.312502e-21,0.0,4.793237e-25,5.2114817e-14,3.8917897e-12,3.88e-43,6.3372985e-19,3.9399978e-10,1.615049e-17,3.862089e-29,1.4853977e-09,1.0,5.596828e-12,5.044396e-16,8.2533663e-10,1.6313312e-35,3.1544635e-16,6.972293e-15,4.4772587e-17
1765,396,1274,4,1.0855063e-15,0.0,2.5565694e-17,5.2534865e-18,0.9922293,1.680097e-39,4.8046922e-12,3.8597412e-17,1.1142344e-19,7.366817e-39,3.3072503e-08,0.0077724475,2.0978118e-14,5.4867488e-14,3.5382815e-08,0.0,4.1999593e-13,5.745265e-13,4.3856746e-16
1766,1274,328,11,3.8152727e-15,0.0,1.26436116e-20,4.7224517e-19,2.0624593e-09,0.0,1.9653325e-18,1.5499888e-15,5.984981e-15,3.2221587e-30,6.3545114e-11,1.0,7.812833e-14,2.7593526e-14,3.7544003e-09,0.0,1.0071854e-16,3.1525195e-13,6.5352277e-18
1767,480,1275,0,0.99997705,0.0,8.501042e-25,5.7058367e-22,1.2677351e-08,5.2e-43,4.8486002e-14,1.1046678e-15,7.502852e-12,3.3232095e-31,2.6610849e-06,5.6402682e-06,9.492925e-20,2.4546654e-09,6.8678785e-11,0.0,7.711394e-13,1.3084784e-05,3.7367126e-16
1768,1275,316,11,5.2126927e-07,0.0,2.4427641e-17,4.3999643e-18,3.359351e-12,5.4560322e-34,5.829309e-13,6.4183894e-11,9.763141e-07,1.5407601e-26,1.6588318e-10,0.9999962,1.9914518e-11,7.3708005e-11,6.647987e-07,0.0,5.2589773e-12,1.7885143e-10,1.6671278e-12
1769,514,1276,0,0.9999962,0.0,1.1843252e-17,8.337476e-25,2.7096039e-09,9.629715e-39,5.082782e-14,7.7704394e-16,9.578839e-14,7.3149595e-30,9.104818e-10,2.8057486e-06,2.3891535e-19,3.6021799e-09,1.8325418e-10,0.0,7.266551e-12,4.754508e-08,5.9222536e-15
1770,1276,322,11,0.00011387534,0.0,2.3277385e-17,2.7423814e-16,8.935793e-12,1.812783e-39,9.320236e-10,8.482278e-12,6.007101e-07,1.595079e-29,1.0938439e-09,0.9998856,1.9473179e-10,1.1828773e-07,3.2864756e-07,0.0,1.9744106e-10,2.459204e-07,5.4590494e-12
1771,154,1277,6,1.3288041e-14,0.0,1.29192575e-30,3.0756399e-21,2.3282187e-09,1.1802003e-29,0.9999809,2.4709711e-12,1.318077e-05,5.276975e-30,4.5796673e-06,2.5120886e-10,5.482207e-07,1.0037484e-09,1.18350485e-07,0.0,1.372684e-09,4.70075e-07,6.956468e-20
1772,1277,1278,14,3.1570374e-10,0.0,8.4915836e-24,6.124093e-12,1.1140293e-06,7.83263e-40,0.04436337,0.00026106328,4.583407e-06,2.1519738e-05,9.879518e-05,0.05619598,0.0001837945,3.7279875e-07,0.898534,3.1456972e-35,5.8303023e-08,0.00033703135,2.1601522e-17
1773,1278,1279,11,1.3055569e-12,0.0,2.9834393e-26,3.0530405e-16,5.4005547e-13,0.0,1.10742395e-13,5.9863833e-12,4.521563e-15,4.6993256e-18,1.9837948e-10,0.9999962,6.4191485e-11,5.283939e-17,3.3893657e-06,4.259577e-36,4.488685e-16,3.763184e-12,5.338365e-22
1774,1279,262,11,3.0515182e-14,0.0,6.345483e-24,3.3481624e-16,6.9615856e-14,0.0,3.3258852e-16,8.365823e-12,6.603278e-14,7.363987e-29,5.5898536e-11,1.0,8.430278e-12,6.628841e-15,8.7366675e-10,0.0,9.420754e-17,3.4656577e-12,7.44677e-18
1775,262,1280,11,2.0884874e-20,0.0,1.9735877e-27,1.0134088e-10,5.0710564e-10,0.0,1.6391703e-15,9.034705e-14,8.912198e-13,9.365008e-38,7.704276e-06,0.9999923,4.0047816e-08,7.823157e-20,4.3412954e-10,8.061614e-35,6.6507602e-12,2.6778187e-11,1.01113896e-16
1776,1280,1281,10,2.4014126e-14,0.0,4.912345e-22,2.6139173e-07,0.35112676,1.0650168e-33,1.9709265e-10,1.2681892e-09,8.409671e-09,1.5568647e-20,0.51952595,0.12757978,2.0679052e-07,1.1852717e-14,0.0017550386,9.161793e-08,4.4670875e-11,1.3383589e-05,2.9166272e-13
1777,1281,328,11,1.16725e-17,0.0,2.3145613e-26,4.1582324e-09,3.5981024e-08,3e-44,9.0858175e-15,6.005705e-14,4.373938e-12,9.5954e-41,3.226714e-05,0.9999695,7.049501e-08,2.1469927e-16,4.2623682e-08,3.67619e-36,2.3368396e-10,6.6569826e-11,1.0440276e-17
1778,328,1282,11,2.0985291e-17,0.0,3.3196753e-23,7.526473e-12,0.00018055891,2.62e-43,1.3786748e-12,1.6119064e-14,1.25849635e-11,1.2880822e-38,0.0006261222,0.9991916,7.1906997e-10,5.763959e-16,1.516633e-07,0.0,1.8724074e-13,1.06918705e-07,6.244966e-15
1779,1282,1283,4,3.8741787e-19,0.0,4.1705094e-25,1.1687418e-11,0.8454448,1e-45,1.07195426e-10,1.803796e-15,5.584484e-18,1.8482031e-19,2.0260128e-08,3.907602e-05,1.8139767e-12,4.0077855e-19,0.1545153,6.8623296e-10,4.852053e-17,1.3351137e-08,2.0854164e-18
1780,1283,316,4,5.552409e-18,0.0,9.57891e-22,1.8976984e-12,0.88460344,3.90004e-40,3.0126455e-13,1.7705623e-14,7.711882e-16,2.017543e-39,1.7649242e-07,0.11206257,2.0196292e-10,2.5166358e-17,0.003332232,2.2923952e-23,6.7255645e-12,1.9753672e-10,1.9695148e-16
1781,316,1284,4,1.3897206e-20,0.0,1.03711336e-16,8.104516e-17,1.0,1.334e-42,2.1352763e-12,6.041714e-21,9.215314e-16,2.4e-44,1.3650972e-08,6.099625e-08,4.4271973e-14,2.2698485e-16,3.8888464e-07,4.6e-44,1.9422746e-16,8.112587e-10,6.3208485e-14
1782,1284,1285,4,2.3388108e-17,0.0,5.3878253e-25,7.641375e-14,0.9949583,8.8486e-41,1.4113819e-09,2.7380693e-20,9.317607e-17,9.558803e-28,2.8481363e-08,2.5285992e-08,1.0994559e-13,1.087059e-17,0.0050420444,4.544684e-22,8.767021e-16,1.3397207e-08,7.0826396e-20
1783,1285,322,4,9.639264e-18,0.0,5.043447e-26,2.2267642e-13,0.99997336,1.488e-42,1.6580284e-10,1.18727905e-17,2.287009e-13,1e-44,1.8306241e-06,1.7896382e-05,1.8544756e-10,2.7406271e-14,5.991999e-06,1.1932148e-37,9.863597e-11,1.4067762e-08,1.7374601e-17
1784,322,1286,4,1.370799e-18,0.0,1.6117984e-18,6.153406e-14,0.99997705,3e-45,1.6066425e-10,9.693145e-16,6.44508e-12,1.1e-44,2.2542318e-07,2.351762e-05,7.427222e-11,4.3165038e-12,2.1579231e-07,0.0,2.4283983e-11,6.792405e-09,1.4976574e-11
1785,1286,1287,4,3.3313822e-17,0.0,1.2290987e-27,6.5825974e-16,0.9863535,0.0,2.3146056e-11,2.1529892e-15,1.3659661e-17,3.9825358e-32,2.036215e-10,0.010584762,1.39945505e-14,1.32545266e-14,0.0030631162,3.593249e-22,1.1219963e-13,1.4791473e-12,7.385205e-20
1786,1287,1288,11,3.3128904e-18,0.0,8.135082e-26,2.9505752e-16,1.3926905e-08,2.8e-44,2.5475303e-13,6.83827e-08,1.6881776e-18,7.3947014e-21,5.1760224e-12,0.9987343,5.478218e-13,4.6548757e-13,0.0012666362,5.122479e-26,3.082059e-17,2.061882e-12,1.0519317e-16
1787,1288,232,14,4.0868307e-12,0.0,1.3686877e-26,5.3651046e-16,4.130944e-09,2.0779387e-23,2.8998576e-10,5.450215e-09,1.6953169e-16,3.8710805e-17,2.998556e-12,5.489218e-07,1.480552e-13,1.787533e-09,1.0,1.3e-44,2.0171545e-13,1.8940581e-07,7.559448e-12
1788,115,1259,0,0.9990697,0.0,1.5601139e-31,3.0349955e-16,1.6328269e-11,1.0702e-41,2.8163696e-10,3.3175968e-17,3.0300012e-14,1.0964937e-22,1.9833458e-05,7.472507e-15,1.2052196e-13,4.9695082e-08,5.714029e-14,0.0,6.0714134e-10,0.0009119446,9.239886e-23
1789,448,151,17,0.1676186,0.0,9.495516e-31,4.6603414e-16,1.9257126e-08,4.8410903e-24,2.3684072e-06,6.2922334e-10,2.0426e-12,8.289e-42,1.04361435e-08,1.069749e-09,2.9183638e-13,1.6421795e-09,5.856639e-12,0.0,2.4190983e-10,0.8323786,5.569449e-16
1790,115,151,0,0.99999815,0.0,3.6239795e-34,4.835967e-21,2.0473779e-16,1.65e-43,1.8187454e-14,2.3377918e-19,9.320776e-16,1.50604e-39,6.371287e-14,2.9789725e-17,2.5916423e-18,2.9173434e-14,2.8914512e-18,0.0,1.8142629e-13,1.5310587e-06,3.623832e-24
1791,139,151,0,0.99991035,0.0,2.5538434e-37,6.8128083e-22,4.6716954e-13,0.0,2.6464348e-11,6.4115325e-20,6.187713e-14,2.1115e-41,6.08839e-14,9.174591e-16,7.466031e-17,7.553872e-15,1.41562465e-14,0.0,2.4584076e-10,9.053497e-05,1.4827199e-24
1792,214,1289,13,6.00552e-07,0.0,2.4963668e-31,6.569135e-21,3.2743075e-10,1.1e-44,1.0434074e-08,4.636717e-18,2.5265147e-17,5.7808613e-34,7.0898387e-10,1.1178725e-15,3.3675347e-13,1.0,4.8678447e-11,0.0,6.5086804e-11,1.3120959e-07,2.4538906e-22
1793,1289,115,0,1.0,0.0,2.2674825e-34,4.4258626e-22,1.7060417e-15,0.0,5.05972e-15,2.3684151e-22,5.4781056e-16,5.1283965e-36,1.1475044e-13,4.8049555e-17,4.1656092e-19,1.7968342e-13,7.509877e-17,0.0,2.1112613e-12,1.1176936e-07,6.8209857e-26
